interval,Power (W)
2020-01-01T18:00,0.0
2020-01-01T18:15,0.0
2020-01-01T18:30,0.0
2020-01-01T18:45,0.0
2020-01-01T19:00,0.0
2020-01-01T19:15,0.0
2020-01-01T19:30,0.0
2020-01-01T19:45,0.0
2020-01-01T20:00,0.0
2020-01-01T20:15,0.0
2020-01-01T20:30,0.0
2020-01-01T20:45,0.0
2020-01-01T21:00,0.0
2020-01-01T21:15,0.0
2020-01-01T21:30,0.0
2020-01-01T21:45,0.0
2020-01-01T22:00,0.0
2020-01-01T22:15,0.0
2020-01-01T22:30,0.0
2020-01-01T22:45,0.0
2020-01-01T23:00,0.0
2020-01-01T23:15,0.0
2020-01-01T23:30,0.0
2020-01-01T23:45,0.0
2020-01-02T00:00,0.0
2020-01-02T00:15,0.0
2020-01-02T00:30,0.0
2020-01-02T00:45,0.0
2020-01-02T01:00,0.0
2020-01-02T01:15,0.0
2020-01-02T01:30,0.0
2020-01-02T01:45,0.0
2020-01-02T02:00,0.0
2020-01-02T02:15,0.0
2020-01-02T02:30,0.0
2020-01-02T02:45,0.0
2020-01-02T03:00,0.0
2020-01-02T03:15,0.0
2020-01-02T03:30,0.0
2020-01-02T03:45,0.0
2020-01-02T04:00,0.0
2020-01-02T04:15,0.0
2020-01-02T04:30,0.0
2020-01-02T04:45,0.0
2020-01-02T05:00,0.0
2020-01-02T05:15,0.0
2020-01-02T05:30,0.0
2020-01-02T05:45,0.0
2020-01-02T06:00,0.0
2020-01-02T06:15,0.0
2020-01-02T06:30,0.0
2020-01-02T06:45,0.0
2020-01-02T07:00,0.0
2020-01-02T07:15,2135.214
2020-01-02T07:30,2135.214
2020-01-02T07:45,2135.214
2020-01-02T08:00,2135.214
2020-01-02T08:15,8440.693
2020-01-02T08:30,8440.693
2020-01-02T08:45,8440.693
2020-01-02T09:00,8440.693
2020-01-02T09:15,15872.182
2020-01-02T09:30,15872.182
2020-01-02T09:45,15872.182
2020-01-02T10:00,15872.182
2020-01-02T10:15,18411.092
2020-01-02T10:30,18411.092
2020-01-02T10:45,18411.092
2020-01-02T11:00,18411.092
2020-01-02T11:15,18189.8
2020-01-02T11:30,18189.8
2020-01-02T11:45,18189.8
2020-01-02T12:00,18189.8
2020-01-02T12:15,15398.121
2020-01-02T12:30,15398.121
2020-01-02T12:45,15398.121
2020-01-02T13:00,15398.121
2020-01-02T13:15,10007.276
2020-01-02T13:30,10007.276
2020-01-02T13:45,10007.276
2020-01-02T14:00,10007.276
2020-01-02T14:15,2966.0376
2020-01-02T14:30,2966.0376
2020-01-02T14:45,2966.0376
2020-01-02T15:00,2966.0376
2020-01-02T15:15,0.0
2020-01-02T15:30,0.0
2020-01-02T15:45,0.0
2020-01-02T16:00,0.0
2020-01-02T16:15,0.0
2020-01-02T16:30,0.0
2020-01-02T16:45,0.0
2020-01-02T17:00,0.0
2020-01-02T17:15,0.0
2020-01-02T17:30,0.0
2020-01-02T17:45,0.0
2020-01-02T18:00,0.0
2020-01-02T18:15,0.0
2020-01-02T18:30,0.0
2020-01-02T18:45,0.0
2020-01-02T19:00,0.0
2020-01-02T19:15,0.0
2020-01-02T19:30,0.0
2020-01-02T19:45,0.0
2020-01-02T20:00,0.0
2020-01-02T20:15,0.0
2020-01-02T20:30,0.0
2020-01-02T20:45,0.0
2020-01-02T21:00,0.0
2020-01-02T21:15,0.0
2020-01-02T21:30,0.0
2020-01-02T21:45,0.0
2020-01-02T22:00,0.0
2020-01-02T22:15,0.0
2020-01-02T22:30,0.0
2020-01-02T22:45,0.0
2020-01-02T23:00,0.0
2020-01-02T23:15,0.0
2020-01-02T23:30,0.0
2020-01-02T23:45,0.0
2020-01-03T00:00,0.0
2020-01-03T00:15,0.0
2020-01-03T00:30,0.0
2020-01-03T00:45,0.0
2020-01-03T01:00,0.0
2020-01-03T01:15,0.0
2020-01-03T01:30,0.0
2020-01-03T01:45,0.0
2020-01-03T02:00,0.0
2020-01-03T02:15,0.0
2020-01-03T02:30,0.0
2020-01-03T02:45,0.0
2020-01-03T03:00,0.0
2020-01-03T03:15,0.0
2020-01-03T03:30,0.0
