# Renewables.ninja Weather (Point API) - 52.529, 13.389 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, temperature in ºC, radiation_surface in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "temperature": "\u00baC", "radiation_surface": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.529118575411516", "lon": "13.388663462420578", "date_from": "2018-01-01", "date_to": "2018-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": false, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": false, "var_cldtot": true}}
time,local_time,temperature,radiation_surface,cloud_cover
2018-01-02 07:00,2018-01-02 08:00,1.217,1.551,0.981
2018-01-02 08:00,2018-01-02 09:00,0.964,12.166,0.980
2018-01-02 09:00,2018-01-02 10:00,1.173,27.491,0.979
2018-01-02 10:00,2018-01-02 11:00,2.057,62.992,0.971
2018-01-02 11:00,2018-01-02 12:00,3.264,92.949,0.968
2018-01-02 12:00,2018-01-02 13:00,4.032,72.361,0.929
2018-01-02 13:00,2018-01-02 14:00,4.312,32.064,0.850
2018-01-02 14:00,2018-01-02 15:00,4.365,6.429,0.739
2018-01-02 15:00,2018-01-02 16:00,4.169,0,0.666
2018-01-02 16:00,2018-01-02 17:00,3.765,0,0.679
2018-01-02 17:00,2018-01-02 18:00,3.671,0,0.689
2018-01-02 18:00,2018-01-02 19:00,3.359,0,0.619
2018-01-02 19:00,2018-01-02 20:00,3.164,0,0.573
2018-01-02 20:00,2018-01-02 21:00,2.842,0,0.570
2018-01-02 21:00,2018-01-02 22:00,2.356,0,0.432
2018-01-02 22:00,2018-01-02 23:00,1.795,0,0.359
2018-01-02 23:00,2018-01-03 00:00,1.601,0,0.616
2018-01-03 00:00,2018-01-03 01:00,1.531,0,0.965
2018-01-03 01:00,2018-01-03 02:00,1.568,0,0.992
2018-01-03 02:00,2018-01-03 03:00,1.615,0,0.996
2018-01-03 03:00,2018-01-03 04:00,1.605,0,0.995
2018-01-03 04:00,2018-01-03 05:00,1.483,0,0.995
2018-01-03 05:00,2018-01-03 06:00,1.028,0,0.992
2018-01-03 06:00,2018-01-03 07:00,0.938,0,0.985
2018-01-03 07:00,2018-01-03 08:00,1.381,2.825,0.985
2018-01-03 08:00,2018-01-03 09:00,1.820,22.701,0.961
2018-01-03 09:00,2018-01-03 10:00,3.393,22.686,0.942
2018-01-03 10:00,2018-01-03 11:00,5.204,55.060,0.785
2018-01-03 11:00,2018-01-03 12:00,5.723,134.029,0.369
2018-01-03 12:00,2018-01-03 13:00,5.475,146.581,0.294
2018-01-03 13:00,2018-01-03 14:00,4.984,86.555,0.362
2018-01-03 14:00,2018-01-03 15:00,4.130,17.401,0.777
2018-01-03 15:00,2018-01-03 16:00,3.633,0,0.949
2018-01-03 16:00,2018-01-03 17:00,3.841,0,0.953
2018-01-03 17:00,2018-01-03 18:00,4.669,0,0.860
2018-01-03 18:00,2018-01-03 19:00,5.213,0,0.768
2018-01-03 19:00,2018-01-03 20:00,5.466,0,0.767
2018-01-03 20:00,2018-01-03 21:00,5.518,0,0.874
2018-01-03 21:00,2018-01-03 22:00,5.593,0,0.941
2018-01-03 22:00,2018-01-03 23:00,5.682,0,0.977
2018-01-03 23:00,2018-01-04 00:00,5.758,0,0.993
2018-01-04 00:00,2018-01-04 01:00,5.790,0,0.993
2018-01-04 01:00,2018-01-04 02:00,5.754,0,0.986
2018-01-04 02:00,2018-01-04 03:00,5.613,0,0.963
2018-01-04 03:00,2018-01-04 04:00,5.316,0,0.915
2018-01-04 04:00,2018-01-04 05:00,5.227,0,0.907
2018-01-04 05:00,2018-01-04 06:00,5.444,0,0.868
2018-01-04 06:00,2018-01-04 07:00,5.509,0,0.814
2018-01-04 07:00,2018-01-04 08:00,5.467,3.614,0.822
2018-01-04 08:00,2018-01-04 09:00,5.586,22.390,0.805
2018-01-04 09:00,2018-01-04 10:00,5.816,42.268,0.782
2018-01-04 10:00,2018-01-04 11:00,6.105,49.839,0.825
2018-01-04 11:00,2018-01-04 12:00,6.375,48.637,0.794
2018-01-04 12:00,2018-01-04 13:00,6.610,53.319,0.594
2018-01-04 13:00,2018-01-04 14:00,6.638,66.348,0.316
2018-01-04 14:00,2018-01-04 15:00,5.752,19.034,0.508
2018-01-04 15:00,2018-01-04 16:00,4.857,0,0.797
2018-01-04 16:00,2018-01-04 17:00,4.960,0,0.702
2018-01-04 17:00,2018-01-04 18:00,4.784,0,0.592
2018-01-04 18:00,2018-01-04 19:00,4.726,0,0.597
2018-01-04 19:00,2018-01-04 20:00,4.222,0,0.607
2018-01-04 20:00,2018-01-04 21:00,3.970,0,0.561
2018-01-04 21:00,2018-01-04 22:00,3.854,0,0.630
2018-01-04 22:00,2018-01-04 23:00,3.979,0,0.687
2018-01-04 23:00,2018-01-05 00:00,4.832,0,0.570
2018-01-05 00:00,2018-01-05 01:00,5.979,0,0.164
2018-01-05 01:00,2018-01-05 02:00,6.196,0,0.083
2018-01-05 02:00,2018-01-05 03:00,5.702,0,0.095
2018-01-05 03:00,2018-01-05 04:00,5.382,0,0.160
2018-01-05 04:00,2018-01-05 05:00,5.311,0,0.139
2018-01-05 05:00,2018-01-05 06:00,5.138,0,0.172
2018-01-05 06:00,2018-01-05 07:00,4.911,0,0.182
2018-01-05 07:00,2018-01-05 08:00,4.845,12.114,0.288
2018-01-05 08:00,2018-01-05 09:00,5.554,72.061,0.448
2018-01-05 09:00,2018-01-05 10:00,6.399,103.637,0.633
2018-01-05 10:00,2018-01-05 11:00,7.047,105.448,0.767
2018-01-05 11:00,2018-01-05 12:00,7.475,105.481,0.922
2018-01-05 12:00,2018-01-05 13:00,7.584,88.711,0.956
2018-01-05 13:00,2018-01-05 14:00,7.307,60.545,0.804
2018-01-05 14:00,2018-01-05 15:00,6.213,21.493,0.538
2018-01-05 15:00,2018-01-05 16:00,5.138,0,0.592
2018-01-05 16:00,2018-01-05 17:00,4.681,0,0.662
2018-01-05 17:00,2018-01-05 18:00,4.069,0,0.802
2018-01-05 18:00,2018-01-05 19:00,3.527,0,0.975
2018-01-05 19:00,2018-01-05 20:00,3.348,0,0.991
2018-01-05 20:00,2018-01-05 21:00,3.414,0,0.990
2018-01-05 21:00,2018-01-05 22:00,3.577,0,0.994
2018-01-05 22:00,2018-01-05 23:00,3.674,0,0.994
2018-01-05 23:00,2018-01-06 00:00,3.985,0,0.993
2018-01-06 00:00,2018-01-06 01:00,4.468,0,0.989
2018-01-06 01:00,2018-01-06 02:00,4.493,0,0.989
2018-01-06 02:00,2018-01-06 03:00,4.299,0,0.989
2018-01-06 03:00,2018-01-06 04:00,4.042,0,0.982
2018-01-06 04:00,2018-01-06 05:00,3.841,0,0.976
2018-01-06 05:00,2018-01-06 06:00,3.784,0,0.979
2018-01-06 06:00,2018-01-06 07:00,3.727,0,0.980
2018-01-06 07:00,2018-01-06 08:00,3.690,4.273,0.984
2018-01-06 08:00,2018-01-06 09:00,3.764,26.315,0.988
2018-01-06 09:00,2018-01-06 10:00,4.057,42.750,0.976
2018-01-06 10:00,2018-01-06 11:00,4.591,63.490,0.963
2018-01-06 11:00,2018-01-06 12:00,5.215,68.239,0.953
2018-01-06 12:00,2018-01-06 13:00,5.722,73.529,0.962
2018-01-06 13:00,2018-01-06 14:00,5.829,45.631,0.961
2018-01-06 14:00,2018-01-06 15:00,5.072,12.298,0.974
2018-01-06 15:00,2018-01-06 16:00,4.637,0,0.982
2018-01-06 16:00,2018-01-06 17:00,4.657,0,0.972
2018-01-06 17:00,2018-01-06 18:00,4.595,0,0.980
2018-01-06 18:00,2018-01-06 19:00,4.485,0,0.986
2018-01-06 19:00,2018-01-06 20:00,4.448,0,0.990
2018-01-06 20:00,2018-01-06 21:00,4.488,0,0.986
2018-01-06 21:00,2018-01-06 22:00,4.339,0,0.927
2018-01-06 22:00,2018-01-06 23:00,3.950,0,0.934
2018-01-06 23:00,2018-01-07 00:00,3.376,0,0.973
2018-01-07 00:00,2018-01-07 01:00,2.580,0,0.984
2018-01-07 01:00,2018-01-07 02:00,1.727,0,0.984
2018-01-07 02:00,2018-01-07 03:00,1.108,0,0.994
2018-01-07 03:00,2018-01-07 04:00,0.718,0,0.993
2018-01-07 04:00,2018-01-07 05:00,0.467,0,0.989
2018-01-07 05:00,2018-01-07 06:00,0.278,0,0.965
2018-01-07 06:00,2018-01-07 07:00,0.095,0,0.923
2018-01-07 07:00,2018-01-07 08:00,-0.049,6.037,0.911
2018-01-07 08:00,2018-01-07 09:00,0.194,44.087,0.865
2018-01-07 09:00,2018-01-07 10:00,0.748,104.721,0.773
2018-01-07 10:00,2018-01-07 11:00,1.323,150.939,0.580
2018-01-07 11:00,2018-01-07 12:00,1.669,165.736,0.519
2018-01-07 12:00,2018-01-07 13:00,1.792,145.611,0.490
2018-01-07 13:00,2018-01-07 14:00,1.502,96.870,0.303
2018-01-07 14:00,2018-01-07 15:00,-0.093,31.604,0.066
2018-01-07 15:00,2018-01-07 16:00,-1.862,0,0.006
2018-01-07 16:00,2018-01-07 17:00,-2.192,0,0.008
2018-01-07 17:00,2018-01-07 18:00,-2.649,0,0.029
2018-01-07 18:00,2018-01-07 19:00,-3.110,0,0.069
2018-01-07 19:00,2018-01-07 20:00,-3.468,0,0.174
2018-01-07 20:00,2018-01-07 21:00,-3.519,0,0.331
2018-01-07 21:00,2018-01-07 22:00,-3.487,0,0.499
2018-01-07 22:00,2018-01-07 23:00,-3.248,0,0.482
2018-01-07 23:00,2018-01-08 00:00,-3.450,0,0.458
2018-01-08 00:00,2018-01-08 01:00,-3.430,0,0.438
2018-01-08 01:00,2018-01-08 02:00,-3.755,0,0.430
2018-01-08 02:00,2018-01-08 03:00,-3.797,0,0.347
2018-01-08 03:00,2018-01-08 04:00,-4.247,0,0.321
2018-01-08 04:00,2018-01-08 05:00,-4.227,0,0.348
2018-01-08 05:00,2018-01-08 06:00,-4.535,0,0.133
2018-01-08 06:00,2018-01-08 07:00,-4.871,0,0.132
2018-01-08 07:00,2018-01-08 08:00,-4.824,20.098,0.140
2018-01-08 08:00,2018-01-08 09:00,-3.862,116.620,0.004
2018-01-08 09:00,2018-01-08 10:00,-2.421,204.350,0.037
2018-01-08 10:00,2018-01-08 11:00,-0.756,255.062,0.360
2018-01-08 11:00,2018-01-08 12:00,0.364,260.236,0.638
2018-01-08 12:00,2018-01-08 13:00,0.609,217.609,0.615
2018-01-08 13:00,2018-01-08 14:00,-0.043,139.115,0.583
2018-01-08 14:00,2018-01-08 15:00,-1.710,39.123,0.633
2018-01-08 15:00,2018-01-08 16:00,-2.800,0.001,0.705
2018-01-08 16:00,2018-01-08 17:00,-3.157,0,0.727
2018-01-08 17:00,2018-01-08 18:00,-3.511,0,0.667
2018-01-08 18:00,2018-01-08 19:00,-3.750,0,0.556
2018-01-08 19:00,2018-01-08 20:00,-3.878,0,0.437
2018-01-08 20:00,2018-01-08 21:00,-3.925,0,0.300
2018-01-08 21:00,2018-01-08 22:00,-3.916,0,0.191
2018-01-08 22:00,2018-01-08 23:00,-3.861,0,0.099
2018-01-08 23:00,2018-01-09 00:00,-3.763,0,0.028
2018-01-09 00:00,2018-01-09 01:00,-3.605,0,0.025
2018-01-09 01:00,2018-01-09 02:00,-3.382,0,0.031
2018-01-09 02:00,2018-01-09 03:00,-3.154,0,0.012
2018-01-09 03:00,2018-01-09 04:00,-2.968,0,0.010
2018-01-09 04:00,2018-01-09 05:00,-2.814,0,0.033
2018-01-09 05:00,2018-01-09 06:00,-2.658,0,0.052
2018-01-09 06:00,2018-01-09 07:00,-2.489,0,0.179
2018-01-09 07:00,2018-01-09 08:00,-2.294,16.104,0.153
2018-01-09 08:00,2018-01-09 09:00,-1.497,78.948,0.230
2018-01-09 09:00,2018-01-09 10:00,-0.200,133.839,0.217
2018-01-09 10:00,2018-01-09 11:00,1.081,173.411,0.061
2018-01-09 11:00,2018-01-09 12:00,2.211,190.622,0.016
2018-01-09 12:00,2018-01-09 13:00,2.813,156.330,0.007
2018-01-09 13:00,2018-01-09 14:00,2.816,101.453,0.078
2018-01-09 14:00,2018-01-09 15:00,2.199,27.641,0.677
2018-01-09 15:00,2018-01-09 16:00,1.636,0.002,0.965
2018-01-09 16:00,2018-01-09 17:00,1.649,0,0.989
2018-01-09 17:00,2018-01-09 18:00,1.725,0,0.988
2018-01-09 18:00,2018-01-09 19:00,1.794,0,0.980
2018-01-09 19:00,2018-01-09 20:00,1.857,0,0.987
2018-01-09 20:00,2018-01-09 21:00,1.976,0,0.987
2018-01-09 21:00,2018-01-09 22:00,1.925,0,0.990
2018-01-09 22:00,2018-01-09 23:00,1.553,0,0.981
2018-01-09 23:00,2018-01-10 00:00,1.283,0,0.932
2018-01-10 00:00,2018-01-10 01:00,1.287,0,0.888
2018-01-10 01:00,2018-01-10 02:00,0.936,0,0.701
2018-01-10 02:00,2018-01-10 03:00,0.629,0,0.671
2018-01-10 03:00,2018-01-10 04:00,0.899,0,0.866
2018-01-10 04:00,2018-01-10 05:00,1.239,0,0.957
2018-01-10 05:00,2018-01-10 06:00,1.016,0,0.947
2018-01-10 06:00,2018-01-10 07:00,0.864,0,0.961
2018-01-10 07:00,2018-01-10 08:00,0.987,4.505,0.925
2018-01-10 08:00,2018-01-10 09:00,1.623,34.481,0.960
2018-01-10 09:00,2018-01-10 10:00,2.683,74.126,0.974
2018-01-10 10:00,2018-01-10 11:00,3.333,92.180,0.950
2018-01-10 11:00,2018-01-10 12:00,3.734,99.033,0.941
2018-01-10 12:00,2018-01-10 13:00,3.609,79.300,0.946
2018-01-10 13:00,2018-01-10 14:00,3.022,48.636,0.936
2018-01-10 14:00,2018-01-10 15:00,2.346,17.162,0.924
2018-01-10 15:00,2018-01-10 16:00,1.854,0.006,0.916
2018-01-10 16:00,2018-01-10 17:00,1.793,0,0.917
2018-01-10 17:00,2018-01-10 18:00,1.785,0,0.917
2018-01-10 18:00,2018-01-10 19:00,1.883,0,0.931
2018-01-10 19:00,2018-01-10 20:00,2.099,0,0.959
2018-01-10 20:00,2018-01-10 21:00,2.116,0,0.991
2018-01-10 21:00,2018-01-10 22:00,1.920,0,0.995
2018-01-10 22:00,2018-01-10 23:00,1.836,0,0.996
2018-01-10 23:00,2018-01-11 00:00,1.875,0,0.995
2018-01-11 00:00,2018-01-11 01:00,1.793,0,0.984
2018-01-11 01:00,2018-01-11 02:00,1.680,0,0.982
2018-01-11 02:00,2018-01-11 03:00,1.493,0,0.989
2018-01-11 03:00,2018-01-11 04:00,1.237,0,0.995
2018-01-11 04:00,2018-01-11 05:00,0.947,0,0.998
2018-01-11 05:00,2018-01-11 06:00,0.714,0,0.998
2018-01-11 06:00,2018-01-11 07:00,0.486,0,0.998
2018-01-11 07:00,2018-01-11 08:00,0.427,3.672,0.984
2018-01-11 08:00,2018-01-11 09:00,0.668,21.392,0.964
2018-01-11 09:00,2018-01-11 10:00,0.926,38.859,0.914
2018-01-11 10:00,2018-01-11 11:00,1.027,59.187,0.847
2018-01-11 11:00,2018-01-11 12:00,1.222,69.546,0.805
2018-01-11 12:00,2018-01-11 13:00,1.414,67.009,0.709
2018-01-11 13:00,2018-01-11 14:00,1.306,47.285,0.653
2018-01-11 14:00,2018-01-11 15:00,0.837,13.500,0.651
2018-01-11 15:00,2018-01-11 16:00,0.631,0.006,0.724
2018-01-11 16:00,2018-01-11 17:00,0.567,0,0.859
2018-01-11 17:00,2018-01-11 18:00,0.407,0,0.967
2018-01-11 18:00,2018-01-11 19:00,0.369,0,0.981
2018-01-11 19:00,2018-01-11 20:00,0.395,0,0.976
2018-01-11 20:00,2018-01-11 21:00,0.483,0,0.967
2018-01-11 21:00,2018-01-11 22:00,0.494,0,0.971
2018-01-11 22:00,2018-01-11 23:00,0.347,0,0.972
2018-01-11 23:00,2018-01-12 00:00,0.186,0,0.961
2018-01-12 00:00,2018-01-12 01:00,0.069,0,0.955
2018-01-12 01:00,2018-01-12 02:00,-0.035,0,0.969
2018-01-12 02:00,2018-01-12 03:00,-0.129,0,0.966
2018-01-12 03:00,2018-01-12 04:00,-0.261,0,0.925
2018-01-12 04:00,2018-01-12 05:00,-0.472,0,0.796
2018-01-12 05:00,2018-01-12 06:00,-0.627,0,0.685
2018-01-12 06:00,2018-01-12 07:00,-0.790,0,0.620
2018-01-12 07:00,2018-01-12 08:00,-0.717,12.214,0.755
2018-01-12 08:00,2018-01-12 09:00,-0.016,62.902,0.849
2018-01-12 09:00,2018-01-12 10:00,0.815,111.478,0.879
2018-01-12 10:00,2018-01-12 11:00,1.435,137.537,0.887
2018-01-12 11:00,2018-01-12 12:00,1.823,139.097,0.884
2018-01-12 12:00,2018-01-12 13:00,1.882,112.956,0.849
2018-01-12 13:00,2018-01-12 14:00,1.519,68.828,0.767
2018-01-12 14:00,2018-01-12 15:00,0.491,20.464,0.653
2018-01-12 15:00,2018-01-12 16:00,-0.212,0.016,0.551
2018-01-12 16:00,2018-01-12 17:00,-0.245,0,0.508
2018-01-12 17:00,2018-01-12 18:00,-0.453,0,0.519
2018-01-12 18:00,2018-01-12 19:00,-0.650,0,0.494
2018-01-12 19:00,2018-01-12 20:00,-0.768,0,0.521
2018-01-12 20:00,2018-01-12 21:00,-0.844,0,0.526
2018-01-12 21:00,2018-01-12 22:00,-0.921,0,0.542
2018-01-12 22:00,2018-01-12 23:00,-0.984,0,0.549
2018-01-12 23:00,2018-01-13 00:00,-1.029,0,0.573
2018-01-13 00:00,2018-01-13 01:00,-1.041,0,0.559
2018-01-13 01:00,2018-01-13 02:00,-1.211,0,0.519
2018-01-13 02:00,2018-01-13 03:00,-1.439,0,0.458
2018-01-13 03:00,2018-01-13 04:00,-1.683,0,0.519
2018-01-13 04:00,2018-01-13 05:00,-1.687,0,0.666
2018-01-13 05:00,2018-01-13 06:00,-1.807,0,0.753
2018-01-13 06:00,2018-01-13 07:00,-2.082,0,0.715
2018-01-13 07:00,2018-01-13 08:00,-2.387,20.874,0.613
2018-01-13 08:00,2018-01-13 09:00,-1.823,104.280,0.405
2018-01-13 09:00,2018-01-13 10:00,-0.895,195.333,0.137
2018-01-13 10:00,2018-01-13 11:00,-0.056,247.379,0.006
2018-01-13 11:00,2018-01-13 12:00,0.322,253.268,0.001
2018-01-13 12:00,2018-01-13 13:00,0.266,213.685,0.028
2018-01-13 13:00,2018-01-13 14:00,-0.186,133.042,0.278
2018-01-13 14:00,2018-01-13 15:00,-1.088,34.050,0.538
2018-01-13 15:00,2018-01-13 16:00,-1.495,0.050,0.657
2018-01-13 16:00,2018-01-13 17:00,-1.253,0,0.735
2018-01-13 17:00,2018-01-13 18:00,-1.180,0,0.744
2018-01-13 18:00,2018-01-13 19:00,-1.122,0,0.711
2018-01-13 19:00,2018-01-13 20:00,-1.176,0,0.679
2018-01-13 20:00,2018-01-13 21:00,-1.353,0,0.651
2018-01-13 21:00,2018-01-13 22:00,-1.600,0,0.578
2018-01-13 22:00,2018-01-13 23:00,-1.817,0,0.497
2018-01-13 23:00,2018-01-14 00:00,-2.052,0,0.348
2018-01-14 00:00,2018-01-14 01:00,-2.401,0,0.163
2018-01-14 01:00,2018-01-14 02:00,-2.824,0,0.067
2018-01-14 02:00,2018-01-14 03:00,-3.130,0,0.127
2018-01-14 03:00,2018-01-14 04:00,-3.494,0,0.293
2018-01-14 04:00,2018-01-14 05:00,-3.872,0,0.312
2018-01-14 05:00,2018-01-14 06:00,-4.070,0,0.128
2018-01-14 06:00,2018-01-14 07:00,-4.285,0,0.029
2018-01-14 07:00,2018-01-14 08:00,-4.332,23.339,0.029
2018-01-14 08:00,2018-01-14 09:00,-3.496,109.194,0.018
2018-01-14 09:00,2018-01-14 10:00,-2.375,189.344,0.015
2018-01-14 10:00,2018-01-14 11:00,-1.342,237.744,0.022
2018-01-14 11:00,2018-01-14 12:00,-0.655,241.475,0.026
2018-01-14 12:00,2018-01-14 13:00,-0.452,201.742,0.032
2018-01-14 13:00,2018-01-14 14:00,-0.741,127.662,0.090
2018-01-14 14:00,2018-01-14 15:00,-1.802,38.137,0.116
2018-01-14 15:00,2018-01-14 16:00,-2.863,0.099,0.066
2018-01-14 16:00,2018-01-14 17:00,-3.191,0,0.042
2018-01-14 17:00,2018-01-14 18:00,-3.493,0,0.035
2018-01-14 18:00,2018-01-14 19:00,-3.712,0,0.021
2018-01-14 19:00,2018-01-14 20:00,-3.861,0,0.017
2018-01-14 20:00,2018-01-14 21:00,-4.046,0,0.019
2018-01-14 21:00,2018-01-14 22:00,-4.332,0,0.040
2018-01-14 22:00,2018-01-14 23:00,-4.423,0,0.085
2018-01-14 23:00,2018-01-15 00:00,-4.620,0,0.152
2018-01-15 00:00,2018-01-15 01:00,-4.811,0,0.327
2018-01-15 01:00,2018-01-15 02:00,-4.889,0,0.470
2018-01-15 02:00,2018-01-15 03:00,-4.785,0,0.515
2018-01-15 03:00,2018-01-15 04:00,-4.812,0,0.542
2018-01-15 04:00,2018-01-15 05:00,-4.745,0,0.553
2018-01-15 05:00,2018-01-15 06:00,-4.771,0,0.556
2018-01-15 06:00,2018-01-15 07:00,-4.738,0,0.540
2018-01-15 07:00,2018-01-15 08:00,-4.433,20.123,0.481
2018-01-15 08:00,2018-01-15 09:00,-3.011,102.443,0.113
2018-01-15 09:00,2018-01-15 10:00,-1.476,202.259,0.001
2018-01-15 10:00,2018-01-15 11:00,0.185,251.366,0.002
2018-01-15 11:00,2018-01-15 12:00,1.462,256.528,0.013
2018-01-15 12:00,2018-01-15 13:00,1.883,217.234,0.159
2018-01-15 13:00,2018-01-15 14:00,1.561,138.316,0.319
2018-01-15 14:00,2018-01-15 15:00,0.697,43.327,0.458
2018-01-15 15:00,2018-01-15 16:00,-0.028,0.146,0.642
2018-01-15 16:00,2018-01-15 17:00,-0.338,0,0.894
2018-01-15 17:00,2018-01-15 18:00,-0.366,0,0.966
2018-01-15 18:00,2018-01-15 19:00,-0.429,0,0.977
2018-01-15 19:00,2018-01-15 20:00,-0.453,0,0.989
2018-01-15 20:00,2018-01-15 21:00,-0.314,0,0.968
2018-01-15 21:00,2018-01-15 22:00,-0.342,0,0.930
2018-01-15 22:00,2018-01-15 23:00,-0.408,0,0.895
2018-01-15 23:00,2018-01-16 00:00,-0.194,0,0.963
2018-01-16 00:00,2018-01-16 01:00,0.022,0,0.993
2018-01-16 01:00,2018-01-16 02:00,0.206,0,0.994
2018-01-16 02:00,2018-01-16 03:00,0.327,0,0.990
2018-01-16 03:00,2018-01-16 04:00,0.466,0,0.952
2018-01-16 04:00,2018-01-16 05:00,0.872,0,0.829
2018-01-16 05:00,2018-01-16 06:00,1.177,0,0.699
2018-01-16 06:00,2018-01-16 07:00,1.188,0,0.570
2018-01-16 07:00,2018-01-16 08:00,1.220,16.011,0.606
2018-01-16 08:00,2018-01-16 09:00,1.489,59.566,0.763
2018-01-16 09:00,2018-01-16 10:00,1.858,80.628,0.855
2018-01-16 10:00,2018-01-16 11:00,2.279,99.600,0.772
2018-01-16 11:00,2018-01-16 12:00,2.971,136.220,0.625
2018-01-16 12:00,2018-01-16 13:00,3.425,151.551,0.731
2018-01-16 13:00,2018-01-16 14:00,2.690,59.742,0.881
2018-01-16 14:00,2018-01-16 15:00,1.906,8.383,0.941
2018-01-16 15:00,2018-01-16 16:00,1.575,0.038,0.924
2018-01-16 16:00,2018-01-16 17:00,1.331,0,0.892
2018-01-16 17:00,2018-01-16 18:00,1.321,0,0.876
2018-01-16 18:00,2018-01-16 19:00,1.175,0,0.856
2018-01-16 19:00,2018-01-16 20:00,1.143,0,0.859
2018-01-16 20:00,2018-01-16 21:00,1.064,0,0.833
2018-01-16 21:00,2018-01-16 22:00,0.877,0,0.811
2018-01-16 22:00,2018-01-16 23:00,0.564,0,0.776
2018-01-16 23:00,2018-01-17 00:00,0.182,0,0.739
2018-01-17 00:00,2018-01-17 01:00,-0.137,0,0.781
2018-01-17 01:00,2018-01-17 02:00,-0.219,0,0.852
2018-01-17 02:00,2018-01-17 03:00,-0.204,0,0.839
2018-01-17 03:00,2018-01-17 04:00,-0.315,0,0.802
2018-01-17 04:00,2018-01-17 05:00,-0.368,0,0.679
2018-01-17 05:00,2018-01-17 06:00,-0.754,0,0.706
2018-01-17 06:00,2018-01-17 07:00,-0.889,0,0.788
2018-01-17 07:00,2018-01-17 08:00,-0.690,12.822,0.771
2018-01-17 08:00,2018-01-17 09:00,-0.065,49.038,0.762
2018-01-17 09:00,2018-01-17 10:00,0.672,88.121,0.832
2018-01-17 10:00,2018-01-17 11:00,1.205,113.478,0.867
2018-01-17 11:00,2018-01-17 12:00,1.531,118.215,0.870
2018-01-17 12:00,2018-01-17 13:00,1.547,96.627,0.850
2018-01-17 13:00,2018-01-17 14:00,1.277,59.082,0.848
2018-01-17 14:00,2018-01-17 15:00,0.852,16.673,0.862
