interval,kWh
2020-01-01T00:00,0.1075917042999208
2020-01-01T00:15,0.0989952829004323
2020-01-01T00:30,0.1003059687000131
2020-01-01T00:45,0.1183905529987896
2020-01-01T01:00,0.1163590953001403
2020-01-01T01:15,0.071981229800258
2020-01-01T01:30,0.1196831751994977
2020-01-01T01:45,0.0938170321014695
2020-01-01T02:00,0.0633523043989043
2020-01-01T02:15,0.0690738808998503
2020-01-01T02:30,0.1075213028007056
2020-01-01T02:45,0.0646113601997058
2020-01-01T03:00,0.0651286346001143
2020-01-01T03:15,0.077958302999832
2020-01-01T03:30,0.1057467728996925
2020-01-01T03:45,0.068978079801127
2020-01-01T04:00,0.0710256452985049
2020-01-01T04:15,0.0940592458009632
2020-01-01T04:30,0.1006731719999152
2020-01-01T04:45,0.071653753800092
2020-01-01T05:00,0.0769210997996197
2020-01-01T05:15,0.085986671199862
2020-01-01T05:30,0.0861216108005464
2020-01-01T05:45,0.0658033039990186
2020-01-01T06:00,0.0708458641001925
2020-01-01T06:15,0.120612361500207
2020-01-01T06:30,0.0726513944000544
2020-01-01T06:45,0.0793044862011811
2020-01-01T07:00,0.0865035038987116
2020-01-01T07:15,0.0907998765005686
2020-01-01T07:30,0.0708086718004779
2020-01-01T07:45,0.0959027598992179
2020-01-01T08:00,0.1048506534998523
2020-01-01T08:15,0.1085099698002522
2020-01-01T08:30,0.1005389794008806
2020-01-01T08:45,0.0817731239985732
2020-01-01T09:00,0.1117220556006941
2020-01-01T09:15,0.0707763721993615
2020-01-01T09:30,0.1186344568004642
2020-01-01T09:45,0.1263969191995784
2020-01-01T10:00,0.1254954645010002
2020-01-01T10:15,0.1191216352999617
2020-01-01T10:30,0.1323620469993329
2020-01-01T10:45,0.2306444364003255
2020-01-01T11:00,0.1268061243990814
2020-01-01T11:15,0.10739062220091
2020-01-01T11:30,0.1967620034001811
2020-01-01T11:45,0.2264019904005181
2020-01-01T12:00,0.1659501890990213
2020-01-01T12:15,0.1699143769001239
2020-01-01T12:30,0.146271685699503
2020-01-01T12:45,0.1637268723998204
2020-01-01T13:00,0.1341856745011682
2020-01-01T13:15,0.1371599195999806
2020-01-01T13:30,0.166618345399911
2020-01-01T13:45,0.1322767734000081
2020-01-01T14:00,0.1315535286994418
2020-01-01T14:15,0.1288127459001771
2020-01-01T14:30,0.1567650016004336
2020-01-01T14:45,0.1249034269994808
2020-01-01T15:00,0.1695283908002238
2020-01-01T15:15,0.1639732565990925
2020-01-01T15:30,0.1688635194004746
2020-01-01T15:45,0.1994096251000883
2020-01-01T16:00,0.1935981005999565
2020-01-01T16:15,0.212787324099736
2020-01-01T16:30,0.1537499883997952
2020-01-01T16:45,0.2602561366002192
2020-01-01T17:00,0.2185930114001166
2020-01-01T17:15,0.2765942012001687
2020-01-01T17:30,0.26460442339976
2020-01-01T17:45,0.3421167148999302
2020-01-01T18:00,0.7775315282005977
2020-01-01T18:15,0.3822993953008335
2020-01-01T18:30,0.1803740003988423
2020-01-01T18:45,0.1922719366002638
2020-01-01T19:00,0.1565447687999039
2020-01-01T19:15,0.139633995200711
2020-01-01T19:30,0.1128670799998872
2020-01-01T19:45,0.1551270871996166
2020-01-01T20:00,0.1482190719989375
2020-01-01T20:15,0.1650484968013188
2020-01-01T20:30,0.1567792589994496
2020-01-01T20:45,0.1807590691996665
2020-01-01T21:00,0.1702985968004213
2020-01-01T21:15,0.1577898502000607
2020-01-01T21:30,0.1610833774002458
2020-01-01T21:45,0.173465291899447
2020-01-01T22:00,0.1635277009008859
2020-01-01T22:15,0.1618740669991893
2020-01-01T22:30,0.1784274408000783
2020-01-01T22:45,0.1693510983004671
2020-01-01T23:00,0.1434554964998824
