interval,pv_150,load_150,surplus
2019-03-28 00:00:00,43.19600000000002,13.72349347399904,29.472506526000977
2019-03-29 00:00:00,124.212,15.458477516800485,108.75352248319952
2019-03-30 00:00:00,216.624,14.142994119099967,202.48100588090003
2019-03-31 00:00:00,198.43600000000004,21.20748567190003,177.2285143281
2019-04-01 00:00:00,239.89999999999992,21.558800443299333,218.3411995567006
2019-04-02 00:00:00,212.55200000000002,14.297331128300355,198.25466887169966
2019-04-03 00:00:00,143.8480000000001,15.141193169199141,128.70680683080096
2019-04-04 00:00:00,211.03600000000006,18.643646226300007,192.39235377370005
2019-04-05 00:00:00,199.35599999999994,13.604531392800707,185.75146860719923
2019-04-06 00:00:00,206.32799999999997,17.510318178799935,188.81768182120004
2019-04-07 00:00:00,217.1199999999999,25.794653386600658,191.32534661339923
2019-04-08 00:00:00,221.42399999999986,21.51653113089924,199.90746886910063
2019-04-09 00:00:00,236.08000000000015,22.276495617700675,213.80350438229948
2019-04-10 00:00:00,239.77600000000007,17.434299869200004,222.34170013080006
2019-04-11 00:00:00,189.41200000000015,16.890059835299326,172.52194016470082
2019-04-12 00:00:00,145.86,26.108132227201168,119.75186777279885
2019-04-13 00:00:00,144.88000000000008,53.415783826899315,91.46421617310077
2019-04-14 00:00:00,96.6360000000001,32.046491047399286,64.58950895260081
2019-04-15 00:00:00,243.55599999999998,25.519967495701163,218.03603250429882
2019-04-16 00:00:00,242.69199999999998,16.293274005899548,226.39872599410043
2019-04-17 00:00:00,235.01999999999995,13.313992851100009,221.70600714889994
2019-04-18 00:00:00,232.81599999999986,15.065203115799704,217.75079688420016
2019-04-19 00:00:00,236.7120000000001,13.579193446000318,223.13280655399979
2019-04-20 00:00:00,224.384,14.068342818300152,210.31565718169983
2019-04-21 00:00:00,240.50399999999993,26.486766183099462,214.01723381690047
2019-04-22 00:00:00,245.98000000000002,25.776699119300247,220.20330088069977
2019-04-23 00:00:00,206.6120000000001,24.009287318499446,182.60271268150066
2019-04-24 00:00:00,209.47999999999996,17.58961711900065,191.8903828809993
2019-04-25 00:00:00,231.072,17.103816157399706,213.9681838426003
2019-04-26 00:00:00,165.6040000000001,14.341159316700212,151.26284068329988
2019-04-27 00:00:00,163.04,16.591976101400178,146.4480238985998
2019-04-28 00:00:00,115.07599999999998,25.155755022299672,89.9202449777003
2019-04-29 00:00:00,107.544,16.129083568600436,91.41491643139956
2019-04-30 00:00:00,251.98800000000008,21.16362936369933,230.82437063630076
2019-05-01 00:00:00,204.084,18.158568820699653,185.92543117930035
2019-05-02 00:00:00,109.16800000000003,18.9090204410013,90.25897955899873
2019-05-03 00:00:00,182.29999999999993,18.276773165899613,164.0232268341003
2019-05-04 00:00:00,104.84399999999998,16.378405406399906,88.46559459360007
2019-05-05 00:00:00,229.98399999999995,18.057561625299055,211.9264383747009
2019-05-06 00:00:00,201.56399999999982,17.64348006810087,183.92051993189895
2019-05-07 00:00:00,232.96,16.385715199900005,216.5742848001
2019-05-08 00:00:00,153.59600000000012,15.972096364699608,137.6239036353005
2019-05-09 00:00:00,136.63999999999996,17.078736788799684,119.56126321120027
2019-05-10 00:00:00,145.79199999999994,14.680594184200345,131.1114058157996
2019-05-11 00:00:00,86.33199999999998,10.998300314900005,75.33369968509997
2019-05-12 00:00:00,222.37200000000018,12.578749328799857,209.79325067120033
2019-05-13 00:00:00,239.704,25.829003375200955,213.87499662479905
2019-05-14 00:00:00,218.82799999999995,18.601071127998694,200.22692887200125
2019-05-15 00:00:00,181.33599999999998,15.54432804499993,165.79167195500006
2019-05-16 00:00:00,48.832,15.227180742301243,33.60481925769876
2019-05-17 00:00:00,195.12800000000001,16.27120591269886,178.85679408730115
2019-05-18 00:00:00,245.64,28.82025064050049,216.8197493594995
2019-05-19 00:00:00,200.6319999999999,39.97742143650066,160.65457856349923
2019-05-20 00:00:00,139.25599999999997,24.663241924999966,114.592758075
2019-05-21 00:00:00,175.05199999999994,16.34867666160062,158.70332333839931
2019-05-22 00:00:00,74.25200000000007,17.17177907309815,57.080220926901916
2019-05-23 00:00:00,215.94799999999992,29.909365784300462,186.03863421569946
2019-05-24 00:00:00,196.30000000000007,31.4285066704997,164.87149332950037
2019-05-25 00:00:00,200.8800000000001,19.755746780701884,181.12425321929823
2019-05-26 00:00:00,181.07599999999996,17.112398561497685,163.96360143850228
2019-05-27 00:00:00,152.94399999999993,14.553728915601823,138.3902710843981
2019-05-28 00:00:00,112.74799999999992,14.856584082699554,97.89141591730036
2019-05-29 00:00:00,243.63599999999994,36.27570927399938,207.36029072600056
2019-05-30 00:00:00,234.536,24.478038689700043,210.05796131029996
2019-05-31 00:00:00,133.32000000000002,14.56693026080029,118.75306973919973
2019-06-01 00:00:00,224.34800000000007,22.359406303799915,201.98859369620016
2019-06-02 00:00:00,221.91999999999987,17.120849705499495,204.79915029450038
2019-06-03 00:00:00,236.85999999999999,24.29570420120035,212.56429579879963
2019-06-04 00:00:00,202.90799999999993,27.054072174400062,175.85392782559987
2019-06-05 00:00:00,227.98400000000012,26.608808306500578,201.37519169349954
2019-06-06 00:00:00,149.73200000000003,21.977343443299105,127.75465655670092
2019-06-07 00:00:00,243.17599999999985,15.2917063702007,227.88429362979915
2019-06-08 00:00:00,243.15199999999993,29.036244259599698,214.11575574040023
2019-06-09 00:00:00,232.76800000000003,14.530555152799932,218.2374448472001
2019-06-10 00:00:00,144.31200000000004,25.6555090439997,118.65649095600034
2019-06-11 00:00:00,169.35999999999999,26.36514669420103,142.99485330579896
2019-06-12 00:00:00,212.48400000000004,21.16047114039793,191.3235288596021
2019-06-13 00:00:00,211.156,17.7035050357008,193.4524949642992
2019-06-14 00:00:00,206.01200000000003,31.643366628200965,174.36863337179906
2019-06-15 00:00:00,180.11999999999986,17.692593256899272,162.4274067431006
2019-06-16 00:00:00,168.70800000000006,24.767354304800392,143.94064569519966
2019-06-17 00:00:00,211.45600000000013,15.371791833400492,196.08420816659964
2019-06-18 00:00:00,237.58000000000007,34.81590516269898,202.7640948373011
2019-06-19 00:00:00,161.04399999999993,20.230550741200204,140.81344925879972
2019-06-20 00:00:00,159.32800000000003,22.569057053700817,136.75894294629921
2019-06-21 00:00:00,197.03199999999993,17.0304055700999,180.00159442990002
2019-06-22 00:00:00,214.684,26.769147605600665,187.91485239439933
2019-06-23 00:00:00,244.40399999999988,26.493331244399087,217.9106687556008
2019-06-24 00:00:00,240.16799999999995,18.932464499099297,221.23553550090065
2019-06-25 00:00:00,232.32,22.96077146980133,209.35922853019866
2019-06-26 00:00:00,221.89199999999997,27.666491849899103,194.22550815010086
2019-06-27 00:00:00,250.31200000000004,19.697511780999776,230.61448821900026
2019-06-28 00:00:00,212.28,22.533347122900523,189.74665287709948
2019-06-29 00:00:00,242.29200000000003,21.561392353200063,220.73060764679997
2019-06-30 00:00:00,236.0759999999999,21.229250589300136,214.84674941069977
2019-07-01 00:00:00,215.01999999999995,22.15542764030033,192.86457235969962
2019-07-02 00:00:00,244.34800000000007,14.171186887599104,230.17681311240096
2019-07-03 00:00:00,234.86399999999995,13.200063730801048,221.6639362691989
2019-07-04 00:00:00,236.0240000000001,16.826562553598706,219.19743744640138
2019-07-05 00:00:00,172.27199999999996,29.926560342501034,142.34543965749893
2019-07-06 00:00:00,162.71600000000007,18.699830369499978,144.0161696305001
2019-07-07 00:00:00,180.59200000000004,17.418754939299102,163.17324506070094
2019-07-08 00:00:00,207.72399999999988,22.90800603990101,184.81599396009887
2019-07-09 00:00:00,234.24400000000014,21.2835164986991,212.96048350130104
2019-07-10 00:00:00,174.244,13.286120477299846,160.95787952270015
2019-07-11 00:00:00,221.87600000000012,15.144557685600374,206.73144231439974
2019-07-12 00:00:00,86.85199999999999,15.370809476798966,71.48119052320102
2019-07-13 00:00:00,212.76000000000005,15.4519241402013,197.30807585979875
2019-07-14 00:00:00,157.48800000000003,15.086895232800087,142.40110476719994
2019-07-15 00:00:00,199.31599999999992,25.389534135798385,173.92646586420153
2019-07-16 00:00:00,148.6680000000001,21.623696166801892,127.0443038331982
2019-07-17 00:00:00,241.55600000000007,28.255808009998873,213.3001919900012
2019-07-18 00:00:00,233.00000000000009,14.609044307400836,218.39095569259925
2019-07-19 00:00:00,180.12000000000003,30.84261380930002,149.2773861907
2019-07-20 00:00:00,151.1079999999999,17.66044419590071,133.44755580409918
2019-07-21 00:00:00,218.26799999999992,15.427567356799043,202.84043264320087
2019-07-22 00:00:00,131.44000000000003,15.823355848300707,115.61664415169932
2019-07-23 00:00:00,235.00799999999995,25.619133053498444,209.3888669465015
2019-07-24 00:00:00,210.268,28.19211801270103,182.07588198729897
2019-07-25 00:00:00,220.292,25.905415572700804,194.3865844272992
2019-07-26 00:00:00,232.64,22.828051668198896,209.8119483318011
2019-07-27 00:00:00,225.024,13.84203154359966,211.18196845640034
2019-07-28 00:00:00,136.78799999999998,37.50609497940059,99.2819050205994
2019-07-29 00:00:00,103.89200000000005,23.668348130599043,80.22365186940101
2019-07-30 00:00:00,175.50399999999993,20.717565319700952,154.78643468029898
2019-07-31 00:00:00,150.36000000000004,14.648243958099554,135.7117560419005
2019-08-01 00:00:00,184.16800000000006,14.15391749920127,170.0140825007988
2019-08-02 00:00:00,156.4759999999999,32.65395463779896,123.82204536220095
2019-08-03 00:00:00,209.58800000000016,24.048716840999987,185.53928315900018
2019-08-04 00:00:00,196.42000000000002,17.293983626201225,179.1260163737988
2019-08-05 00:00:00,113.86000000000001,15.001606695099326,98.85839330490069
2019-08-06 00:00:00,176.3719999999999,29.92616830189945,146.44583169810045
2019-08-07 00:00:00,77.05600000000007,13.02165220380084,64.03434779619923
2019-08-08 00:00:00,224.488,14.747153006299413,209.7408469937006
2019-08-09 00:00:00,198.51999999999984,26.937574746700193,171.58242525329965
2019-08-10 00:00:00,148.63200000000003,17.68020321899894,130.9517967810011
2019-08-11 00:00:00,206.92800000000008,21.132408603401927,185.79559139659816
2019-08-12 00:00:00,154.98399999999998,18.486350961899007,136.49764903810097
2019-08-13 00:00:00,197.97999999999996,16.33647817769997,181.6435218223
2019-08-14 00:00:00,219.3959999999999,18.60393662739989,200.7920633726
2019-08-15 00:00:00,109.22799999999994,14.915014711799813,94.31298528820012
2019-08-16 00:00:00,217.4319999999999,24.726413344300454,192.70558665569945
2019-08-17 00:00:00,110.62399999999994,28.034661227498873,82.58933877250107
2019-08-18 00:00:00,139.96799999999993,25.44504155800132,114.52295844199861
2019-08-19 00:00:00,174.33599999999996,15.030078486399361,159.3059215136006
2019-08-20 00:00:00,125.18399999999997,14.486670520900589,110.69732947909938
2019-08-21 00:00:00,214.61200000000005,12.771981716898152,201.8400182831019
2019-08-22 00:00:00,220.27200000000005,29.076664148100463,191.19533585189959
2019-08-23 00:00:00,219.0559999999998,15.257593795500725,203.7984062044991
2019-08-24 00:00:00,215.19600000000005,13.086956492899843,202.1090435071002
2019-08-25 00:00:00,161.54399999999998,15.212648658000035,146.33135134199995
2019-08-26 00:00:00,145.148,33.479991543899814,111.66800845610018
2019-08-27 00:00:00,148.536,34.01167496000016,114.52432503999984
2019-08-28 00:00:00,122.89600000000004,25.688142135999442,97.2078578640006
2019-08-29 00:00:00,145.248,30.284036455401292,114.9639635445987
2019-08-30 00:00:00,154.06800000000007,21.541021895198355,132.5269781048017
2019-08-31 00:00:00,195.692,33.057547323202016,162.634452676798
2019-09-01 00:00:00,170.168,34.17519442249977,135.99280557750023
2019-09-02 00:00:00,210.55200000000005,15.089273071798742,195.4627269282013
2019-09-03 00:00:00,127.66799999999999,13.488147826699786,114.1798521733002
2019-09-04 00:00:00,189.86399999999995,13.103908679100641,176.7600913208993
2019-09-05 00:00:00,211.23999999999998,15.023945984999953,196.21605401500003
2019-09-06 00:00:00,224.90799999999996,24.264200297800926,200.64379970219903
2019-09-07 00:00:00,83.97600000000001,29.889165605098242,54.08683439490177
2019-09-08 00:00:00,138.40000000000012,25.117263539901614,113.2827364600985
2019-09-09 00:00:00,34.776,17.2172748571993,17.558725142800704
2019-09-10 00:00:00,168.58800000000002,12.613932337400911,155.9740676625991
2019-09-11 00:00:00,202.3,21.40326473640016,180.89673526359985
2019-09-12 00:00:00,121.484,21.264566528499927,100.21943347150007
2019-09-13 00:00:00,107.64400000000002,18.761636458499197,88.88236354150082
2019-09-14 00:00:00,212.4560000000001,13.652484113699755,198.80351588630035
2019-09-15 00:00:00,160.97199999999987,16.133337218299857,144.8386627817
2019-09-16 00:00:00,131.036,18.419482403700385,112.61651759629962
2019-09-17 00:00:00,121.20400000000004,15.963429844299753,105.24057015570028
2019-09-18 00:00:00,204.71599999999995,18.35848609869936,186.3575139013006
2019-09-19 00:00:00,165.04799999999992,33.093581986200654,131.95441801379926
2019-09-20 00:00:00,150.96799999999996,47.9157284271987,103.05227157280126
2019-09-21 00:00:00,198.39199999999977,17.612779193901588,180.77922080609818
2019-09-22 00:00:00,199.852,28.771894886500377,171.08010511349963
2019-09-23 00:00:00,189.33599999999996,13.056827015199815,176.27917298480014
2019-09-24 00:00:00,84.43200000000003,12.803462161200512,71.62853783879952
2019-09-25 00:00:00,49.199999999999996,14.453308987598573,34.74669101240142
2019-09-26 00:00:00,169.53200000000004,13.867800603300564,155.66419939669947
2019-09-27 00:00:00,31.652000000000005,17.476352154601045,14.17564784539896
2019-09-28 00:00:00,132.75200000000007,15.796824723298414,116.95517527670165
2019-09-29 00:00:00,69.96800000000002,24.23617339900011,45.73182660099991
2019-09-30 00:00:00,85.4,13.08964081400154,72.31035918599846
2019-10-01 00:00:00,33.75999999999999,14.208146296998166,19.551853703001825
2019-10-02 00:00:00,98.70400000000001,13.85251407400028,84.85148592599973
2019-10-03 00:00:00,131.2239999999999,13.527044179201765,117.69695582079814
2019-10-04 00:00:00,40.936,16.812228505597883,24.123771494402117
2019-10-05 00:00:00,106.19999999999999,20.51746452750012,85.68253547249986
2019-10-06 00:00:00,152.90400000000002,48.211587344801956,104.69241265519807
2019-10-07 00:00:00,185.15600000000012,16.20138169990059,168.95461830009953
2019-10-08 00:00:00,40.46399999999999,15.630532958397453,24.83346704160254
2019-10-09 00:00:00,100.27199999999996,15.94926280650179,84.32273719349817
2019-10-10 00:00:00,131.10399999999998,29.5917128666988,101.51228713330119
2019-10-11 00:00:00,41.01200000000003,12.30355460730061,28.708445392699417
2019-10-12 00:00:00,151.47200000000004,10.751884954299385,140.72011504570065
2019-10-13 00:00:00,129.60399999999996,12.532334001800336,117.07166599819962
2019-10-14 00:00:00,141.86799999999988,24.664276200899618,117.20372379910026
2019-10-15 00:00:00,92.404,33.42102821809931,58.98297178190069
2019-10-16 00:00:00,26.968000000000007,17.52743948220086,9.440560517799145
2019-10-17 00:00:00,82.84400000000002,16.046661125199535,66.79733887480049
2019-10-18 00:00:00,82.972,20.097434462801175,62.87456553719882
2019-10-19 00:00:00,39.376,17.79339286669892,21.582607133301078
2019-10-20 00:00:00,90.936,15.978652155599773,74.95734784440023
2019-10-21 00:00:00,31.144000000000005,21.675776521900843,9.468223478099162
2019-10-22 00:00:00,72.48,19.196728358199834,53.28327164180017
2019-10-23 00:00:00,125.47199999999997,16.635533293998378,108.83646670600159
2019-10-24 00:00:00,101.06799999999998,15.591070388401931,85.47692961159805
2019-10-25 00:00:00,103.92800000000001,35.0568451238978,68.87115487610221
2019-10-26 00:00:00,130.36399999999998,31.821432431703215,98.54256756829676
2019-10-27 00:00:00,29.296,29.51098502019886,-0.2149850201988599
2019-10-28 00:00:00,72.65199999999999,19.91187533179982,52.74012466820017
2019-10-29 00:00:00,64.98800000000003,19.521466267400683,45.466533732599345
2019-10-30 00:00:00,132.50400000000005,16.751998050200196,115.75200194979985
2019-10-31 00:00:00,139.6159999999999,14.078813261197864,125.53718673880203
2019-11-01 00:00:00,98.17600000000002,24.566537626000354,73.60946237399966
2019-11-02 00:00:00,46.80000000000001,38.89870322370189,7.901296776298125
2019-11-03 00:00:00,60.01999999999995,16.978903372897545,43.041096627102405
2019-11-04 00:00:00,29.34400000000001,16.16728829200292,13.17671170799709
2019-11-05 00:00:00,29.264000000000003,24.840797256298174,4.423202743701829
2019-11-06 00:00:00,12.207999999999997,16.491581224199763,-4.283581224199766
2019-11-07 00:00:00,63.603999999999985,16.30658294390014,47.297417056099846
2019-11-08 00:00:00,27.699999999999992,57.42975593560186,-29.72975593560187
2019-11-09 00:00:00,12.304,27.25880906759994,-14.95480906759994
2019-11-10 00:00:00,74.53600000000002,33.55028914969989,40.98571085030012
2019-11-11 00:00:00,98.62400000000004,28.25468179139898,70.36931820860106
2019-11-12 00:00:00,37.008,23.928094246501132,13.07990575349887
2019-11-13 00:00:00,18.672000000000008,19.397306486298476,-0.725306486298468
2019-11-14 00:00:00,111.10800000000003,13.548185473200645,97.55981452679939
2019-11-15 00:00:00,24.767999999999997,14.845777785500102,9.922222214499895
2019-11-16 00:00:00,30.94800000000001,30.754299751099097,0.19370024890091386
2019-11-17 00:00:00,14.536000000000003,25.93571493770105,-11.399714937701047
2019-11-18 00:00:00,14.679999999999996,16.980390574799454,-2.300390574799458
2019-11-19 00:00:00,60.38799999999999,17.814738418401245,42.57326158159874
2019-11-20 00:00:00,18.023999999999994,15.292149551398325,2.7318504486016693
2019-11-21 00:00:00,14.735999999999995,15.659254958400197,-0.9232549584002019
2019-11-22 00:00:00,60.75200000000002,27.187326079800183,33.56467392019984
2019-11-23 00:00:00,57.19999999999999,23.31492424840144,33.88507575159855
2019-11-24 00:00:00,29.475999999999996,29.828820166198057,-0.352820166198061
2019-11-25 00:00:00,10.207999999999997,15.0520701541991,-4.844070154199104
2019-11-26 00:00:00,15.260000000000002,23.88167153340146,-8.621671533401457
2019-11-27 00:00:00,9.675999999999997,13.176396792699961,-3.5003967926999646
2019-11-28 00:00:00,50.48799999999999,15.905481440100628,34.58251855989936
2019-11-29 00:00:00,75.01999999999997,13.907936283399975,61.11206371659999
2019-11-30 00:00:00,13.168000000000003,15.58816383480007,-2.420163834800068
2019-12-01 00:00:00,18.71999999999999,17.189998242100046,1.5300017578999459
2019-12-02 00:00:00,8.420000000000003,14.756448283100326,-6.336448283100323
2019-12-03 00:00:00,14.039999999999994,14.068452199198873,-0.028452199198879313
2019-12-04 00:00:00,52.12,24.24192438800128,27.878075611998717
2019-12-05 00:00:00,92.67200000000003,17.67928594139812,74.9927140586019
2019-12-06 00:00:00,4.127999999999998,15.646183108101466,-11.518183108101468
2019-12-07 00:00:00,5.492000000000002,17.88900591320089,-12.39700591320089
2019-12-08 00:00:00,6.471999999999998,17.889005913097208,-11.41700591309721
2019-12-09 00:00:00,53.075999999999965,17.889005913100846,35.18699408689912
2019-12-10 00:00:00,81.02000000000002,17.88900591320089,63.130994086799134
2019-12-11 00:00:00,14.260000000000002,17.889005913100846,-3.629005913100844
2019-12-12 00:00:00,18.239999999999995,17.889005913197252,0.3509940868027428
2019-12-13 00:00:00,82.17600000000002,17.889005913100846,64.28699408689917
2019-12-14 00:00:00,13.940000000000003,17.88900591320089,-3.949005913200887
2019-12-15 00:00:00,53.208,17.889005913100846,35.31899408689915
2019-12-16 00:00:00,10.184,17.889005913097208,-7.705005913097208
2019-12-17 00:00:00,45.808,17.88900591320089,27.91899408679911
2019-12-18 00:00:00,30.419999999999995,17.889005913100846,12.530994086899149
2019-12-19 00:00:00,14.84,17.88900591319907,-3.049005913199071
2019-12-20 00:00:00,33.95200000000001,17.889005913099027,16.062994086900986
2019-12-21 00:00:00,50.616,17.889005913100846,32.726994086899154
2019-12-22 00:00:00,8.247999999999998,17.88900591320089,-9.641005913200893
2019-12-23 00:00:00,11.916000000000002,17.889005913099027,-5.9730059130990245
2019-12-24 00:00:00,24.208000000000002,17.88900591320089,6.318994086799112
2019-12-25 00:00:00,5.104,17.889005913099027,-12.785005913099027
2019-12-26 00:00:00,3.6,17.889005913100846,-14.289005913100846
2019-12-27 00:00:00,31.86399999999999,17.88900591319907,13.974994086800919
2019-12-28 00:00:00,51.836,17.889005913100846,33.94699408689915
2019-12-29 00:00:00,71.83600000000008,17.88900591320089,53.946994086799194
2019-12-30 00:00:00,36.316,17.889005913099027,18.426994086900976
2019-12-31 00:00:00,21.040000000000006,17.889005913099027,3.1509940869009796
