interval,Power (W)
2020-01-01T00:00,745.3752464061836
2020-01-01T00:15,745.3752463989076
2020-01-01T00:30,745.3752464061836
2020-01-01T00:45,745.3752463916315
2020-01-01T01:00,745.3752463989076
2020-01-01T01:15,745.3752464061836
2020-01-01T01:30,745.3752463989076
2020-01-01T01:45,745.3752463916315
2020-01-01T02:00,745.3752464061836
2020-01-01T02:15,745.3752463989076
2020-01-01T02:30,745.3752463989076
2020-01-01T02:45,745.3752464061836
2020-01-01T03:00,745.3752463916315
2020-01-01T03:15,745.3752463989076
2020-01-01T03:30,745.3752464061836
2020-01-01T03:45,745.3752463989076
2020-01-01T04:00,745.3752464061836
2020-01-01T04:15,745.3752463916315
2020-01-01T04:30,745.37524599873
2020-01-01T04:45,745.3752464061836
2020-01-01T05:00,745.3752463989076
2020-01-01T05:15,745.3752463916315
2020-01-01T05:30,745.3752464061836
2020-01-01T05:45,745.3752463989076
2020-01-01T06:00,745.3752463989076
2020-01-01T06:15,745.3752464061836
2020-01-01T06:30,745.3752463916315
2020-01-01T06:45,745.3752464061836
2020-01-01T07:00,745.3752463989076
2020-01-01T07:15,745.3752463989076
2020-01-01T07:30,745.3752464061836
2020-01-01T07:45,745.3752463916315
2020-01-01T08:00,745.3752463989076
2020-01-01T08:15,745.3752464061836
2020-01-01T08:30,745.3752463989076
2020-01-01T08:45,745.3752463916315
2020-01-01T09:00,745.3752464061836
2020-01-01T09:15,745.3752463989076
2020-01-01T09:30,745.3752464061836
2020-01-01T09:45,745.37524599873
2020-01-01T10:00,745.3752463916315
2020-01-01T10:15,745.3752464061836
2020-01-01T10:30,745.3752463989076
2020-01-01T10:45,745.3752463989076
2020-01-01T11:00,745.3752464061836
2020-01-01T11:15,745.3752463916315
2020-01-01T11:30,745.3752463989076
2020-01-01T11:45,745.3752464061836
2020-01-01T12:00,745.3752463989076
2020-01-01T12:15,745.3752464061836
2020-01-01T12:30,745.3752463916315
2020-01-01T12:45,745.3752463989076
2020-01-01T13:00,745.3752464061836
2020-01-01T13:15,745.3752463989076
2020-01-01T13:30,745.3752463916315
2020-01-01T13:45,745.3752464061836
2020-01-01T14:00,745.3752463989076
2020-01-01T14:15,745.3752463989076
2020-01-01T14:30,745.3752464061836
2020-01-01T14:45,745.3752463916315
2020-01-01T15:00,745.3752460060056
2020-01-01T15:15,745.3752463989076
2020-01-01T15:30,745.3752463989076
2020-01-01T15:45,745.3752464061836
2020-01-01T16:00,745.3752463916315
2020-01-01T16:15,745.3752463989076
2020-01-01T16:30,745.3752464061836
2020-01-01T16:45,745.3752463989076
2020-01-01T17:00,745.3752463916315
2020-01-01T17:15,745.3752464061836
2020-01-01T17:30,745.3752463989076
2020-01-01T17:45,745.3752463989076
