,interval,kWh
224,2020-01-03T08:00,0.119
225,2020-01-03T08:15,0.119
226,2020-01-03T08:30,0.119
227,2020-01-03T08:45,0.119
228,2020-01-03T09:00,0.119
229,2020-01-03T09:15,0.119
230,2020-01-03T09:30,0.119
231,2020-01-03T09:45,0.119
232,2020-01-03T10:00,0.119
233,2020-01-03T10:15,0.119
234,2020-01-03T10:30,0.119
235,2020-01-03T10:45,0.119
236,2020-01-03T11:00,0.119
237,2020-01-03T11:15,0.119
238,2020-01-03T11:30,0.119
239,2020-01-03T11:45,0.119
240,2020-01-03T12:00,0.119
241,2020-01-03T12:15,0.119
242,2020-01-03T12:30,0.119
243,2020-01-03T12:45,0.119
244,2020-01-03T13:00,0.119
245,2020-01-03T13:15,0.119
246,2020-01-03T13:30,0.119
247,2020-01-03T13:45,0.119
248,2020-01-03T14:00,0.119
249,2020-01-03T14:15,0.119
250,2020-01-03T14:30,0.119
251,2020-01-03T14:45,0.119
252,2020-01-03T15:00,0.119
253,2020-01-03T15:15,0.119
254,2020-01-03T15:30,0.119
255,2020-01-03T15:45,0.119
256,2020-01-03T16:00,0.119
257,2020-01-03T16:15,0.119
258,2020-01-03T16:30,0.119
259,2020-01-03T16:45,0.119
260,2020-01-03T17:00,0.119
261,2020-01-03T17:15,0.124
262,2020-01-03T17:30,0.126
263,2020-01-03T17:45,0.126
264,2020-01-03T18:00,0.13
265,2020-01-03T18:15,0.29
266,2020-01-03T18:30,0.696
267,2020-01-03T18:45,0.533
268,2020-01-03T19:00,0.126
269,2020-01-03T19:15,0.126
270,2020-01-03T19:30,0.327
271,2020-01-03T19:45,0.147
272,2020-01-03T20:00,0.132
273,2020-01-03T20:15,0.24
274,2020-01-03T20:30,0.453
275,2020-01-03T20:45,0.421
276,2020-01-03T21:00,0.186
277,2020-01-03T21:15,0.153
278,2020-01-03T21:30,0.149
279,2020-01-03T21:45,0.143
280,2020-01-03T22:00,0.134
281,2020-01-03T22:15,0.139
282,2020-01-03T22:30,0.143
283,2020-01-03T22:45,0.311
284,2020-01-03T23:00,0.378
285,2020-01-03T23:15,0.424
286,2020-01-03T23:30,0.433
287,2020-01-03T23:45,0.4
288,2020-01-04T00:00,0.409
289,2020-01-04T00:15,0.356
290,2020-01-04T00:30,0.181
291,2020-01-04T00:45,0.077
292,2020-01-04T01:00,0.061
293,2020-01-04T01:15,0.061
294,2020-01-04T01:30,0.061
295,2020-01-04T01:45,0.064
296,2020-01-04T02:00,0.063
297,2020-01-04T02:15,0.06
298,2020-01-04T02:30,0.06
299,2020-01-04T02:45,0.06
300,2020-01-04T03:00,0.06
301,2020-01-04T03:15,0.06
302,2020-01-04T03:30,0.067
303,2020-01-04T03:45,0.069
304,2020-01-04T04:00,0.068
305,2020-01-04T04:15,0.068
306,2020-01-04T04:30,0.067
307,2020-01-04T04:45,0.067
308,2020-01-04T05:00,0.073
309,2020-01-04T05:15,0.068
310,2020-01-04T05:30,0.068
311,2020-01-04T05:45,0.067
312,2020-01-04T06:00,0.067
313,2020-01-04T06:15,0.062
314,2020-01-04T06:30,0.06
315,2020-01-04T06:45,0.06
316,2020-01-04T07:00,0.06
317,2020-01-04T07:15,0.06
318,2020-01-04T07:30,0.061
319,2020-01-04T07:45,0.064
320,2020-01-04T08:00,0.168
321,2020-01-04T08:15,0.416
322,2020-01-04T08:30,0.259
323,2020-01-04T08:45,0.083
324,2020-01-04T09:00,0.116
325,2020-01-04T09:15,0.071
326,2020-01-04T09:30,0.067
327,2020-01-04T09:45,0.067
328,2020-01-04T10:00,0.067
329,2020-01-04T10:15,0.067
330,2020-01-04T10:30,0.067
331,2020-01-04T10:45,0.067
332,2020-01-04T11:00,0.071
333,2020-01-04T11:15,0.069
334,2020-01-04T11:30,0.06
335,2020-01-04T11:45,0.06
336,2020-01-04T12:00,0.06
337,2020-01-04T12:15,0.06
338,2020-01-04T12:30,0.06
339,2020-01-04T12:45,0.06
340,2020-01-04T13:00,0.06
341,2020-01-04T13:15,0.06
342,2020-01-04T13:30,0.06
343,2020-01-04T13:45,0.063
344,2020-01-04T14:00,0.064
345,2020-01-04T14:15,0.06
346,2020-01-04T14:30,0.067
347,2020-01-04T14:45,0.068
348,2020-01-04T15:00,0.067
349,2020-01-04T15:15,0.067
350,2020-01-04T15:30,0.067
351,2020-01-04T15:45,0.067
352,2020-01-04T16:00,0.067
353,2020-01-04T16:15,0.066
354,2020-01-04T16:30,0.06
355,2020-01-04T16:45,0.061
356,2020-01-04T17:00,0.066
357,2020-01-04T17:15,0.061
358,2020-01-04T17:30,0.06
359,2020-01-04T17:45,0.061
360,2020-01-04T18:00,0.062
361,2020-01-04T18:15,0.062
362,2020-01-04T18:30,0.061
363,2020-01-04T18:45,0.066
364,2020-01-04T19:00,0.068
365,2020-01-04T19:15,0.088
366,2020-01-04T19:30,0.253
367,2020-01-04T19:45,0.26
368,2020-01-04T20:00,0.139
369,2020-01-04T20:15,0.13
370,2020-01-04T20:30,0.119
371,2020-01-04T20:45,0.118
372,2020-01-04T21:00,0.122
373,2020-01-04T21:15,0.118
374,2020-01-04T21:30,0.132
375,2020-01-04T21:45,0.097
376,2020-01-04T22:00,0.105
377,2020-01-04T22:15,0.103
378,2020-01-04T22:30,0.093
379,2020-01-04T22:45,0.102
380,2020-01-04T23:00,0.111
381,2020-01-04T23:15,0.356
382,2020-01-04T23:30,0.432
383,2020-01-04T23:45,0.418
384,2020-01-05T00:00,0.429
385,2020-01-05T00:15,0.412
386,2020-01-05T00:30,0.42
387,2020-01-05T00:45,0.411
388,2020-01-05T01:00,0.423
389,2020-01-05T01:15,0.24
390,2020-01-05T01:30,0.322
391,2020-01-05T01:45,0.099
392,2020-01-05T02:00,0.082
393,2020-01-05T02:15,0.081
394,2020-01-05T02:30,0.08
395,2020-01-05T02:45,0.08
396,2020-01-05T03:00,0.081
397,2020-01-05T03:15,0.083
398,2020-01-05T03:30,0.083
399,2020-01-05T03:45,0.085
400,2020-01-05T04:00,0.087
401,2020-01-05T04:15,0.083
402,2020-01-05T04:30,0.083
403,2020-01-05T04:45,0.083
404,2020-01-05T05:00,0.079
405,2020-01-05T05:15,0.079
406,2020-01-05T05:30,0.074
407,2020-01-05T05:45,0.061
408,2020-01-05T06:00,0.061
409,2020-01-05T06:15,0.061
410,2020-01-05T06:30,0.061
411,2020-01-05T06:45,0.061
412,2020-01-05T07:00,0.061
413,2020-01-05T07:15,0.07
414,2020-01-05T07:30,0.073
415,2020-01-05T07:45,0.068
416,2020-01-05T08:00,0.068
417,2020-01-05T08:15,0.068
418,2020-01-05T08:30,0.068
419,2020-01-05T08:45,0.079
420,2020-01-05T09:00,0.09
421,2020-01-05T09:15,0.092
422,2020-01-05T09:30,0.095
423,2020-01-05T09:45,0.365
424,2020-01-05T10:00,0.686
425,2020-01-05T10:15,0.408
426,2020-01-05T10:30,0.306
427,2020-01-05T10:45,0.257
428,2020-01-05T11:00,0.394
429,2020-01-05T11:15,0.415
430,2020-01-05T11:30,0.361
431,2020-01-05T11:45,0.251
432,2020-01-05T12:00,0.111
433,2020-01-05T12:15,0.111
434,2020-01-05T12:30,0.105
435,2020-01-05T12:45,0.103
436,2020-01-05T13:00,0.091
437,2020-01-05T13:15,0.085
438,2020-01-05T13:30,0.085
439,2020-01-05T13:45,0.088
440,2020-01-05T14:00,0.111
441,2020-01-05T14:15,0.114
442,2020-01-05T14:30,0.191
443,2020-01-05T14:45,0.328
444,2020-01-05T15:00,0.173
445,2020-01-05T15:15,0.119
446,2020-01-05T15:30,0.115
447,2020-01-05T15:45,0.11
448,2020-01-05T16:00,0.109
449,2020-01-05T16:15,0.118
450,2020-01-05T16:30,0.12
451,2020-01-05T16:45,0.132
452,2020-01-05T17:00,0.087
453,2020-01-05T17:15,0.083
454,2020-01-05T17:30,0.068
455,2020-01-05T17:45,0.07
456,2020-01-05T18:00,0.069
457,2020-01-05T18:15,0.085
458,2020-01-05T18:30,0.277
459,2020-01-05T18:45,0.199
460,2020-01-05T19:00,0.094
461,2020-01-05T19:15,0.157
462,2020-01-05T19:30,0.078
463,2020-01-05T19:45,0.086
464,2020-01-05T20:00,0.097
465,2020-01-05T20:15,0.087
466,2020-01-05T20:30,0.082
467,2020-01-05T20:45,0.238
468,2020-01-05T21:00,0.382
469,2020-01-05T21:15,0.448
470,2020-01-05T21:30,0.463
471,2020-01-05T21:45,0.449
472,2020-01-05T22:00,0.414
473,2020-01-05T22:15,0.144
474,2020-01-05T22:30,0.125
475,2020-01-05T22:45,0.209
476,2020-01-05T23:00,0.217
477,2020-01-05T23:15,0.096
478,2020-01-05T23:30,0.097
479,2020-01-05T23:45,0.427
480,2020-01-06T00:00,0.102
481,2020-01-06T00:15,0.078
482,2020-01-06T00:30,0.075
483,2020-01-06T00:45,0.076
484,2020-01-06T01:00,0.074
485,2020-01-06T01:15,0.076
486,2020-01-06T01:30,0.075
487,2020-01-06T01:45,0.075
488,2020-01-06T02:00,0.08
489,2020-01-06T02:15,0.075
490,2020-01-06T02:30,0.061
491,2020-01-06T02:45,0.062
492,2020-01-06T03:00,0.061
493,2020-01-06T03:15,0.065
494,2020-01-06T03:30,0.069
495,2020-01-06T03:45,0.068
496,2020-01-06T04:00,0.068
497,2020-01-06T04:15,0.068
498,2020-01-06T04:30,0.068
499,2020-01-06T04:45,0.067
500,2020-01-06T05:00,0.067
501,2020-01-06T05:15,0.067
502,2020-01-06T05:30,0.066
503,2020-01-06T05:45,0.067
504,2020-01-06T06:00,0.062
505,2020-01-06T06:15,0.061
506,2020-01-06T06:30,0.061
507,2020-01-06T06:45,0.061
508,2020-01-06T07:00,0.061
509,2020-01-06T07:15,0.06
510,2020-01-06T07:30,0.06
511,2020-01-06T07:45,0.06
512,2020-01-06T08:00,0.06
513,2020-01-06T08:15,0.06
514,2020-01-06T08:30,0.06
515,2020-01-06T08:45,0.062
516,2020-01-06T09:00,0.07
517,2020-01-06T09:15,0.104
518,2020-01-06T09:30,0.092
519,2020-01-06T09:45,0.091
520,2020-01-06T10:00,0.113
521,2020-01-06T10:15,0.095
522,2020-01-06T10:30,0.086
523,2020-01-06T10:45,0.09
524,2020-01-06T11:00,0.131
525,2020-01-06T11:15,0.112
526,2020-01-06T11:30,0.112
527,2020-01-06T11:45,0.138
528,2020-01-06T12:00,0.35
529,2020-01-06T12:15,0.374
530,2020-01-06T12:30,0.165
531,2020-01-06T12:45,0.2
532,2020-01-06T13:00,0.118
533,2020-01-06T13:15,0.119
534,2020-01-06T13:30,0.322
535,2020-01-06T13:45,0.134
536,2020-01-06T14:00,0.089
537,2020-01-06T14:15,0.091
538,2020-01-06T14:30,0.104
539,2020-01-06T14:45,0.105
540,2020-01-06T15:00,0.105
541,2020-01-06T15:15,0.121
542,2020-01-06T15:30,0.185
543,2020-01-06T15:45,0.111
544,2020-01-06T16:00,0.119
545,2020-01-06T16:15,0.114
546,2020-01-06T16:30,0.114
547,2020-01-06T16:45,0.104
548,2020-01-06T17:00,0.117
549,2020-01-06T17:15,0.284
550,2020-01-06T17:30,0.183
551,2020-01-06T17:45,0.127
552,2020-01-06T18:00,0.15
553,2020-01-06T18:15,0.116
554,2020-01-06T18:30,0.166
555,2020-01-06T18:45,0.118
556,2020-01-06T19:00,0.111
557,2020-01-06T19:15,0.111
558,2020-01-06T19:30,0.112
559,2020-01-06T19:45,0.112
560,2020-01-06T20:00,0.112
561,2020-01-06T20:15,0.114
562,2020-01-06T20:30,0.111
563,2020-01-06T20:45,0.109
564,2020-01-06T21:00,0.103
565,2020-01-06T21:15,0.103
566,2020-01-06T21:30,0.098
567,2020-01-06T21:45,0.09
568,2020-01-06T22:00,0.075
569,2020-01-06T22:15,0.062
570,2020-01-06T22:30,0.061
571,2020-01-06T22:45,0.063
572,2020-01-06T23:00,0.064
573,2020-01-06T23:15,0.06
574,2020-01-06T23:30,0.06
575,2020-01-06T23:45,0.06
576,2020-01-07T00:00,0.06
577,2020-01-07T00:15,0.06
578,2020-01-07T00:30,0.06
579,2020-01-07T00:45,0.069
580,2020-01-07T01:00,0.068
581,2020-01-07T01:15,0.067
582,2020-01-07T01:30,0.069
583,2020-01-07T01:45,0.071
584,2020-01-07T02:00,0.066
585,2020-01-07T02:15,0.066
586,2020-01-07T02:30,0.06
587,2020-01-07T02:45,0.06
588,2020-01-07T03:00,0.06
589,2020-01-07T03:15,0.06
590,2020-01-07T03:30,0.06
591,2020-01-07T03:45,0.06
592,2020-01-07T04:00,0.06
593,2020-01-07T04:15,0.06
594,2020-01-07T04:30,0.06
595,2020-01-07T04:45,0.074
596,2020-01-07T05:00,0.071
597,2020-01-07T05:15,0.067
598,2020-01-07T05:30,0.068
599,2020-01-07T05:45,0.071
600,2020-01-07T06:00,0.07
601,2020-01-07T06:15,0.067
602,2020-01-07T06:30,0.082
603,2020-01-07T06:45,0.091
604,2020-01-07T07:00,0.192
605,2020-01-07T07:15,0.101
606,2020-01-07T07:30,0.107
607,2020-01-07T07:45,0.455
608,2020-01-07T08:00,0.22
609,2020-01-07T08:15,0.141
610,2020-01-07T08:30,0.1
611,2020-01-07T08:45,0.1
612,2020-01-07T09:00,0.332
613,2020-01-07T09:15,0.236
614,2020-01-07T09:30,0.088
615,2020-01-07T09:45,0.086
616,2020-01-07T10:00,0.089
617,2020-01-07T10:15,0.194
618,2020-01-07T10:30,0.217
619,2020-01-07T10:45,0.074
620,2020-01-07T11:00,0.062
621,2020-01-07T11:15,0.081
622,2020-01-07T11:30,0.079
623,2020-01-07T11:45,0.079
624,2020-01-07T12:00,0.129
625,2020-01-07T12:15,0.081
626,2020-01-07T12:30,0.081
627,2020-01-07T12:45,0.12
628,2020-01-07T13:00,0.096
629,2020-01-07T13:15,0.091
630,2020-01-07T13:30,0.086
631,2020-01-07T13:45,0.079
632,2020-01-07T14:00,0.081
633,2020-01-07T14:15,0.088
634,2020-01-07T14:30,0.086
635,2020-01-07T14:45,0.078
636,2020-01-07T15:00,0.077
637,2020-01-07T15:15,0.076
638,2020-01-07T15:30,0.081
639,2020-01-07T15:45,0.087
640,2020-01-07T16:00,0.076
641,2020-01-07T16:15,0.077
642,2020-01-07T16:30,0.077
643,2020-01-07T16:45,0.077
644,2020-01-07T17:00,0.086
645,2020-01-07T17:15,0.084
646,2020-01-07T17:30,0.086
647,2020-01-07T17:45,0.469
648,2020-01-07T18:00,0.591
649,2020-01-07T18:15,0.264
650,2020-01-07T18:30,0.095
651,2020-01-07T18:45,0.142
652,2020-01-07T19:00,0.119
653,2020-01-07T19:15,0.092
654,2020-01-07T19:30,0.095
655,2020-01-07T19:45,0.113
656,2020-01-07T20:00,0.111
657,2020-01-07T20:15,0.094
658,2020-01-07T20:30,0.097
659,2020-01-07T20:45,0.095
660,2020-01-07T21:00,0.085
661,2020-01-07T21:15,0.084
662,2020-01-07T21:30,0.093
663,2020-01-07T21:45,0.097
664,2020-01-07T22:00,0.092
665,2020-01-07T22:15,0.09
666,2020-01-07T22:30,0.087
667,2020-01-07T22:45,0.083
668,2020-01-07T23:00,0.067
669,2020-01-07T23:15,0.066
670,2020-01-07T23:30,0.06
671,2020-01-07T23:45,0.061
672,2020-01-08T00:00,0.061
673,2020-01-08T00:15,0.066
674,2020-01-08T00:30,0.062
675,2020-01-08T00:45,0.061
676,2020-01-08T01:00,0.111
677,2020-01-08T01:15,0.061
678,2020-01-08T01:30,0.06
679,2020-01-08T01:45,0.062
680,2020-01-08T02:00,0.069
681,2020-01-08T02:15,0.067
682,2020-01-08T02:30,0.067
683,2020-01-08T02:45,0.072
684,2020-01-08T03:00,0.069
685,2020-01-08T03:15,0.067
686,2020-01-08T03:30,0.062
687,2020-01-08T03:45,0.06
688,2020-01-08T04:00,0.06
689,2020-01-08T04:15,0.06
690,2020-01-08T04:30,0.06
691,2020-01-08T04:45,0.06
692,2020-01-08T05:00,0.06
693,2020-01-08T05:15,0.06
694,2020-01-08T05:30,0.062
695,2020-01-08T05:45,0.072
696,2020-01-08T06:00,0.068
697,2020-01-08T06:15,0.07
698,2020-01-08T06:30,0.069
699,2020-01-08T06:45,0.071
700,2020-01-08T07:00,0.101
701,2020-01-08T07:15,0.102
702,2020-01-08T07:30,0.094
703,2020-01-08T07:45,0.09
704,2020-01-08T08:00,0.07
705,2020-01-08T08:15,0.06
706,2020-01-08T08:30,0.059
707,2020-01-08T08:45,0.065
708,2020-01-08T09:00,0.061
709,2020-01-08T09:15,0.059
710,2020-01-08T09:30,0.059
711,2020-01-08T09:45,0.059
712,2020-01-08T10:00,0.082
713,2020-01-08T10:15,0.07
714,2020-01-08T10:30,0.129
715,2020-01-08T10:45,0.083
716,2020-01-08T11:00,0.087
717,2020-01-08T11:15,0.112
718,2020-01-08T11:30,0.09
719,2020-01-08T11:45,0.112
720,2020-01-08T12:00,0.128
721,2020-01-08T12:15,0.088
722,2020-01-08T12:30,0.09
723,2020-01-08T12:45,0.091
724,2020-01-08T13:00,0.089
725,2020-01-08T13:15,0.089
726,2020-01-08T13:30,0.09
727,2020-01-08T13:45,0.073
728,2020-01-08T14:00,0.078
729,2020-01-08T14:15,0.078
730,2020-01-08T14:30,0.078
731,2020-01-08T14:45,0.122
732,2020-01-08T15:00,0.087
733,2020-01-08T15:15,0.084
734,2020-01-08T15:30,0.084
735,2020-01-08T15:45,0.085
736,2020-01-08T16:00,0.084
737,2020-01-08T16:15,0.089
738,2020-01-08T16:30,0.093
739,2020-01-08T16:45,0.097
740,2020-01-08T17:00,0.096
741,2020-01-08T17:15,0.096
742,2020-01-08T17:30,0.103
743,2020-01-08T17:45,0.091
744,2020-01-08T18:00,0.092
745,2020-01-08T18:15,0.096
746,2020-01-08T18:30,0.096
747,2020-01-08T18:45,0.14
748,2020-01-08T19:00,0.109
749,2020-01-08T19:15,0.103
750,2020-01-08T19:30,0.093
751,2020-01-08T19:45,0.095
752,2020-01-08T20:00,0.093
753,2020-01-08T20:15,0.096
754,2020-01-08T20:30,0.104
755,2020-01-08T20:45,0.109
756,2020-01-08T21:00,0.099
757,2020-01-08T21:15,0.085
758,2020-01-08T21:30,0.084
759,2020-01-08T21:45,0.083
760,2020-01-08T22:00,0.083
761,2020-01-08T22:15,0.08
762,2020-01-08T22:30,0.073
763,2020-01-08T22:45,0.073
764,2020-01-08T23:00,0.067
765,2020-01-08T23:15,0.066
766,2020-01-08T23:30,0.066
767,2020-01-08T23:45,0.071
768,2020-01-09T00:00,0.067
769,2020-01-09T00:15,0.066
770,2020-01-09T00:30,0.066
771,2020-01-09T00:45,0.066
772,2020-01-09T01:00,0.069
773,2020-01-09T01:15,0.06
774,2020-01-09T01:30,0.06
775,2020-01-09T01:45,0.066
776,2020-01-09T02:00,0.068
777,2020-01-09T02:15,0.067
778,2020-01-09T02:30,0.066
779,2020-01-09T02:45,0.069
780,2020-01-09T03:00,0.069
781,2020-01-09T03:15,0.066
782,2020-01-09T03:30,0.06
783,2020-01-09T03:45,0.06
784,2020-01-09T04:00,0.06
785,2020-01-09T04:15,0.06
786,2020-01-09T04:30,0.06
787,2020-01-09T04:45,0.06
788,2020-01-09T05:00,0.06
789,2020-01-09T05:15,0.06
790,2020-01-09T05:30,0.061
791,2020-01-09T05:45,0.068
792,2020-01-09T06:00,0.071
793,2020-01-09T06:15,0.07
794,2020-01-09T06:30,0.069
795,2020-01-09T06:45,0.067
796,2020-01-09T07:00,0.067
797,2020-01-09T07:15,0.07
798,2020-01-09T07:30,0.072
799,2020-01-09T07:45,0.075
800,2020-01-09T08:00,0.076
801,2020-01-09T08:15,0.147
802,2020-01-09T08:30,0.074
803,2020-01-09T08:45,0.069
804,2020-01-09T09:00,0.064
805,2020-01-09T09:15,0.064
806,2020-01-09T09:30,0.084
807,2020-01-09T09:45,0.087
808,2020-01-09T10:00,0.259
809,2020-01-09T10:15,0.082
810,2020-01-09T10:30,0.293
811,2020-01-09T10:45,0.269
812,2020-01-09T11:00,0.429
813,2020-01-09T11:15,0.297
814,2020-01-09T11:30,0.325
815,2020-01-09T11:45,0.121
816,2020-01-09T12:00,0.123
817,2020-01-09T12:15,0.109
818,2020-01-09T12:30,0.288
819,2020-01-09T12:45,0.325
820,2020-01-09T13:00,0.086
821,2020-01-09T13:15,0.112
