,interval,kWh
74,2020-01-01T18:30,0.127
75,2020-01-01T18:45,0.111
76,2020-01-01T19:00,0.193
77,2020-01-01T19:15,0.166
78,2020-01-01T19:30,0.129
79,2020-01-01T19:45,0.107
80,2020-01-01T20:00,0.113
81,2020-01-01T20:15,0.165
82,2020-01-01T20:30,0.17
83,2020-01-01T20:45,0.17
84,2020-01-01T21:00,0.113
85,2020-01-01T21:15,0.135
86,2020-01-01T21:30,0.135
87,2020-01-01T21:45,0.127
88,2020-01-01T22:00,0.127
89,2020-01-01T22:15,0.117
90,2020-01-01T22:30,0.115
91,2020-01-01T22:45,0.116
92,2020-01-01T23:00,0.11
93,2020-01-01T23:15,0.117
94,2020-01-01T23:30,0.116
95,2020-01-01T23:45,0.105
96,2020-01-02T00:00,0.111
97,2020-01-02T00:15,0.107
98,2020-01-02T00:30,0.101
99,2020-01-02T00:45,0.116
100,2020-01-02T01:00,0.113
101,2020-01-02T01:15,0.107
102,2020-01-02T01:30,0.09
103,2020-01-02T01:45,0.091
104,2020-01-02T02:00,0.076
105,2020-01-02T02:15,0.082
106,2020-01-02T02:30,0.088
107,2020-01-02T02:45,0.097
108,2020-01-02T03:00,0.087
109,2020-01-02T03:15,0.084
110,2020-01-02T03:30,0.09
111,2020-01-02T03:45,0.091
112,2020-01-02T04:00,0.09
113,2020-01-02T04:15,0.088
114,2020-01-02T04:30,0.068
115,2020-01-02T04:45,0.048
116,2020-01-02T05:00,0.051
117,2020-01-02T05:15,0.057
118,2020-01-02T05:30,0.042
119,2020-01-02T05:45,0.045
120,2020-01-02T06:00,0.048
121,2020-01-02T06:15,0.063
122,2020-01-02T06:30,0.042
123,2020-01-02T06:45,0.054
124,2020-01-02T07:00,0.091
125,2020-01-02T07:15,0.065
126,2020-01-02T07:30,0.051
127,2020-01-02T07:45,0.062
128,2020-01-02T08:00,0.063
129,2020-01-02T08:15,0.045
130,2020-01-02T08:30,0.055
131,2020-01-02T08:45,0.04
132,2020-01-02T09:00,0.067
133,2020-01-02T09:15,0.05
134,2020-01-02T09:30,0.039
135,2020-01-02T09:45,0.054
136,2020-01-02T10:00,0.06
137,2020-01-02T10:15,0.039
138,2020-01-02T10:30,0.05
139,2020-01-02T10:45,0.119
140,2020-01-02T11:00,0.071
141,2020-01-02T11:15,0.062
142,2020-01-02T11:30,0.068
143,2020-01-02T11:45,0.07
144,2020-01-02T12:00,0.316
145,2020-01-02T12:15,0.331
146,2020-01-02T12:30,0.326
147,2020-01-02T12:45,0.332
148,2020-01-02T13:00,0.084
149,2020-01-02T13:15,0.085
150,2020-01-02T13:30,0.087
151,2020-01-02T13:45,0.087
152,2020-01-02T14:00,0.286
153,2020-01-02T14:15,0.342
154,2020-01-02T14:30,0.325
155,2020-01-02T14:45,0.12
156,2020-01-02T15:00,0.084
157,2020-01-02T15:15,0.079
158,2020-01-02T15:30,0.092
159,2020-01-02T15:45,0.088
160,2020-01-02T16:00,0.091
161,2020-01-02T16:15,0.096
162,2020-01-02T16:30,0.11
163,2020-01-02T16:45,0.106
164,2020-01-02T17:00,0.098
165,2020-01-02T17:15,0.125
166,2020-01-02T17:30,0.118
167,2020-01-02T17:45,0.119
168,2020-01-02T18:00,0.113
169,2020-01-02T18:15,0.118
170,2020-01-02T18:30,0.121
171,2020-01-02T18:45,0.114
172,2020-01-02T19:00,0.12
173,2020-01-02T19:15,0.118
174,2020-01-02T19:30,0.172
175,2020-01-02T19:45,0.279
176,2020-01-02T20:00,0.296
177,2020-01-02T20:15,0.229
178,2020-01-02T20:30,0.202
179,2020-01-02T20:45,0.182
180,2020-01-02T21:00,0.377
181,2020-01-02T21:15,0.23
182,2020-01-02T21:30,0.124
183,2020-01-02T21:45,0.13
184,2020-01-02T22:00,0.121
185,2020-01-02T22:15,0.227
186,2020-01-02T22:30,0.333
187,2020-01-02T22:45,0.124
188,2020-01-02T23:00,0.116
189,2020-01-02T23:15,0.108
190,2020-01-02T23:30,0.124
191,2020-01-02T23:45,0.131
192,2020-01-03T00:00,0.113
193,2020-01-03T00:15,0.118
194,2020-01-03T00:30,0.113
195,2020-01-03T00:45,0.125
196,2020-01-03T01:00,0.116
197,2020-01-03T01:15,0.104
198,2020-01-03T01:30,0.115
199,2020-01-03T01:45,0.102
200,2020-01-03T02:00,0.099
201,2020-01-03T02:15,0.104
202,2020-01-03T02:30,0.107
203,2020-01-03T02:45,0.1
204,2020-01-03T03:00,0.103
205,2020-01-03T03:15,0.107
206,2020-01-03T03:30,0.098
207,2020-01-03T03:45,0.085
208,2020-01-03T04:00,0.093
209,2020-01-03T04:15,0.101
210,2020-01-03T04:30,0.095
211,2020-01-03T04:45,0.076
212,2020-01-03T05:00,0.082
213,2020-01-03T05:15,0.087
214,2020-01-03T05:30,0.081
215,2020-01-03T05:45,0.051
216,2020-01-03T06:00,0.06
217,2020-01-03T06:15,0.072
218,2020-01-03T06:30,0.059
219,2020-01-03T06:45,0.043
220,2020-01-03T07:00,0.092
221,2020-01-03T07:15,0.072
222,2020-01-03T07:30,0.041
223,2020-01-03T07:45,0.055
224,2020-01-03T08:00,0.045
225,2020-01-03T08:15,0.06
226,2020-01-03T08:30,0.04
227,2020-01-03T08:45,0.053
228,2020-01-03T09:00,0.051
229,2020-01-03T09:15,0.068
230,2020-01-03T09:30,0.062
231,2020-01-03T09:45,0.045
232,2020-01-03T10:00,0.061
233,2020-01-03T10:15,0.073
234,2020-01-03T10:30,0.085
235,2020-01-03T10:45,0.055
236,2020-01-03T11:00,0.064
237,2020-01-03T11:15,0.044
238,2020-01-03T11:30,0.08
239,2020-01-03T11:45,0.082
240,2020-01-03T12:00,0.082
241,2020-01-03T12:15,0.059
242,2020-01-03T12:30,0.068
243,2020-01-03T12:45,0.062
244,2020-01-03T13:00,0.071
245,2020-01-03T13:15,0.067
246,2020-01-03T13:30,0.064
247,2020-01-03T13:45,0.067
248,2020-01-03T14:00,0.051
249,2020-01-03T14:15,0.053
250,2020-01-03T14:30,0.062
251,2020-01-03T14:45,0.18
252,2020-01-03T15:00,0.072
253,2020-01-03T15:15,0.067
254,2020-01-03T15:30,0.067
255,2020-01-03T15:45,0.079
256,2020-01-03T16:00,0.085
257,2020-01-03T16:15,0.076
258,2020-01-03T16:30,0.081
259,2020-01-03T16:45,0.071
260,2020-01-03T17:00,0.069
261,2020-01-03T17:15,0.067
262,2020-01-03T17:30,0.07
263,2020-01-03T17:45,0.071
264,2020-01-03T18:00,0.079
265,2020-01-03T18:15,0.086
266,2020-01-03T18:30,0.163
267,2020-01-03T18:45,0.174
268,2020-01-03T19:00,0.172
269,2020-01-03T19:15,0.259
270,2020-01-03T19:30,0.184
271,2020-01-03T19:45,0.144
272,2020-01-03T20:00,0.145
273,2020-01-03T20:15,0.178
274,2020-01-03T20:30,0.143
275,2020-01-03T20:45,0.105
276,2020-01-03T21:00,0.103
277,2020-01-03T21:15,0.111
278,2020-01-03T21:30,0.113
279,2020-01-03T21:45,0.11
280,2020-01-03T22:00,0.113
281,2020-01-03T22:15,0.122
282,2020-01-03T22:30,0.118
283,2020-01-03T22:45,0.119
284,2020-01-03T23:00,0.12
285,2020-01-03T23:15,0.109
286,2020-01-03T23:30,0.111
287,2020-01-03T23:45,0.097
288,2020-01-04T00:00,0.111
289,2020-01-04T00:15,0.11
290,2020-01-04T00:30,0.106
291,2020-01-04T00:45,0.117
292,2020-01-04T01:00,0.11
293,2020-01-04T01:15,0.116
294,2020-01-04T01:30,0.111
295,2020-01-04T01:45,0.099
296,2020-01-04T02:00,0.138
297,2020-01-04T02:15,0.123
298,2020-01-04T02:30,0.107
299,2020-01-04T02:45,0.098
300,2020-01-04T03:00,0.115
301,2020-01-04T03:15,0.104
302,2020-01-04T03:30,0.091
303,2020-01-04T03:45,0.085
304,2020-01-04T04:00,0.073
305,2020-01-04T04:15,0.042
306,2020-01-04T04:30,0.059
307,2020-01-04T04:45,0.059
308,2020-01-04T05:00,0.053
309,2020-01-04T05:15,0.068
310,2020-01-04T05:30,0.063
311,2020-01-04T05:45,0.039
312,2020-01-04T06:00,0.053
313,2020-01-04T06:15,0.054
314,2020-01-04T06:30,0.039
315,2020-01-04T06:45,0.05
316,2020-01-04T07:00,0.056
317,2020-01-04T07:15,0.043
318,2020-01-04T07:30,0.048
319,2020-01-04T07:45,0.067
320,2020-01-04T08:00,0.092
321,2020-01-04T08:15,0.077
322,2020-01-04T08:30,0.064
323,2020-01-04T08:45,0.066
324,2020-01-04T09:00,0.04
325,2020-01-04T09:15,0.059
326,2020-01-04T09:30,0.04
327,2020-01-04T09:45,0.049
328,2020-01-04T10:00,0.045
329,2020-01-04T10:15,0.053
330,2020-01-04T10:30,0.039
331,2020-01-04T10:45,0.065
332,2020-01-04T11:00,0.104
333,2020-01-04T11:15,0.046
334,2020-01-04T11:30,0.067
335,2020-01-04T11:45,0.072
336,2020-01-04T12:00,0.064
337,2020-01-04T12:15,0.179
338,2020-01-04T12:30,0.075
339,2020-01-04T12:45,0.067
340,2020-01-04T13:00,0.067
341,2020-01-04T13:15,0.074
342,2020-01-04T13:30,0.133
343,2020-01-04T13:45,0.056
344,2020-01-04T14:00,0.079
345,2020-01-04T14:15,0.144
346,2020-01-04T14:30,0.079
347,2020-01-04T14:45,0.084
348,2020-01-04T15:00,0.073
349,2020-01-04T15:15,0.114
350,2020-01-04T15:30,0.265
351,2020-01-04T15:45,0.133
352,2020-01-04T16:00,0.154
353,2020-01-04T16:15,0.236
354,2020-01-04T16:30,0.246
355,2020-01-04T16:45,0.093
356,2020-01-04T17:00,0.077
357,2020-01-04T17:15,0.084
358,2020-01-04T17:30,0.105
359,2020-01-04T17:45,0.112
360,2020-01-04T18:00,0.09
361,2020-01-04T18:15,0.084
362,2020-01-04T18:30,0.08
363,2020-01-04T18:45,0.068
364,2020-01-04T19:00,0.058
365,2020-01-04T19:15,0.069
366,2020-01-04T19:30,0.061
367,2020-01-04T19:45,0.05
368,2020-01-04T20:00,0.07
369,2020-01-04T20:15,0.076
370,2020-01-04T20:30,0.07
371,2020-01-04T20:45,0.073
372,2020-01-04T21:00,0.08
373,2020-01-04T21:15,0.071
374,2020-01-04T21:30,0.095
375,2020-01-04T21:45,0.122
376,2020-01-04T22:00,0.072
377,2020-01-04T22:15,0.061
378,2020-01-04T22:30,0.064
379,2020-01-04T22:45,0.074
380,2020-01-04T23:00,0.06
381,2020-01-04T23:15,0.067
382,2020-01-04T23:30,0.065
383,2020-01-04T23:45,0.062
384,2020-01-05T00:00,0.068
385,2020-01-05T00:15,0.05
386,2020-01-05T00:30,0.075
387,2020-01-05T00:45,0.072
388,2020-01-05T01:00,0.071
389,2020-01-05T01:15,0.063
390,2020-01-05T01:30,0.063
391,2020-01-05T01:45,0.068
392,2020-01-05T02:00,0.07
393,2020-01-05T02:15,0.089
394,2020-01-05T02:30,0.097
395,2020-01-05T02:45,0.095
396,2020-01-05T03:00,0.092
397,2020-01-05T03:15,0.091
398,2020-01-05T03:30,0.087
399,2020-01-05T03:45,0.091
400,2020-01-05T04:00,0.075
401,2020-01-05T04:15,0.073
402,2020-01-05T04:30,0.058
403,2020-01-05T04:45,0.05
404,2020-01-05T05:00,0.05
405,2020-01-05T05:15,0.044
406,2020-01-05T05:30,0.052
407,2020-01-05T05:45,0.045
408,2020-01-05T06:00,0.039
409,2020-01-05T06:15,0.056
410,2020-01-05T06:30,0.049
411,2020-01-05T06:45,0.042
412,2020-01-05T07:00,0.053
413,2020-01-05T07:15,0.074
414,2020-01-05T07:30,0.063
415,2020-01-05T07:45,0.042
416,2020-01-05T08:00,0.055
417,2020-01-05T08:15,0.064
418,2020-01-05T08:30,0.089
419,2020-01-05T08:45,0.079
420,2020-01-05T09:00,0.049
421,2020-01-05T09:15,0.059
422,2020-01-05T09:30,0.048
423,2020-01-05T09:45,0.039
424,2020-01-05T10:00,0.059
425,2020-01-05T10:15,0.05
426,2020-01-05T10:30,0.061
427,2020-01-05T10:45,0.047
428,2020-01-05T11:00,0.072
429,2020-01-05T11:15,0.041
430,2020-01-05T11:30,0.044
431,2020-01-05T11:45,0.105
432,2020-01-05T12:00,0.067
433,2020-01-05T12:15,0.042
434,2020-01-05T12:30,0.046
435,2020-01-05T12:45,0.055
436,2020-01-05T13:00,0.159
437,2020-01-05T13:15,0.202
438,2020-01-05T13:30,0.102
439,2020-01-05T13:45,0.168
440,2020-01-05T14:00,0.1
441,2020-01-05T14:15,0.102
442,2020-01-05T14:30,0.102
443,2020-01-05T14:45,0.102
444,2020-01-05T15:00,0.084
445,2020-01-05T15:15,0.065
446,2020-01-05T15:30,0.069
447,2020-01-05T15:45,0.076
448,2020-01-05T16:00,0.075
449,2020-01-05T16:15,0.101
450,2020-01-05T16:30,0.132
451,2020-01-05T16:45,0.171
452,2020-01-05T17:00,0.117
453,2020-01-05T17:15,0.097
454,2020-01-05T17:30,0.08
455,2020-01-05T17:45,0.084
456,2020-01-05T18:00,0.13
457,2020-01-05T18:15,0.102
458,2020-01-05T18:30,0.076
459,2020-01-05T18:45,0.074
460,2020-01-05T19:00,0.082
461,2020-01-05T19:15,0.151
462,2020-01-05T19:30,0.1
463,2020-01-05T19:45,0.079
464,2020-01-05T20:00,0.082
465,2020-01-05T20:15,0.117
466,2020-01-05T20:30,0.067
467,2020-01-05T20:45,0.076
468,2020-01-05T21:00,0.092
469,2020-01-05T21:15,0.088
470,2020-01-05T21:30,0.073
471,2020-01-05T21:45,0.079
472,2020-01-05T22:00,0.082
473,2020-01-05T22:15,0.071
474,2020-01-05T22:30,0.07
475,2020-01-05T22:45,0.081
476,2020-01-05T23:00,0.083
477,2020-01-05T23:15,0.074
478,2020-01-05T23:30,0.097
479,2020-01-05T23:45,0.11
480,2020-01-06T00:00,0.103
481,2020-01-06T00:15,0.117
482,2020-01-06T00:30,0.113
483,2020-01-06T00:45,0.124
484,2020-01-06T01:00,0.104
485,2020-01-06T01:15,0.109
486,2020-01-06T01:30,0.118
487,2020-01-06T01:45,0.102
488,2020-01-06T02:00,0.095
489,2020-01-06T02:15,0.106
490,2020-01-06T02:30,0.111
491,2020-01-06T02:45,0.103
492,2020-01-06T03:00,0.103
493,2020-01-06T03:15,0.102
494,2020-01-06T03:30,0.09
495,2020-01-06T03:45,0.09
496,2020-01-06T04:00,0.089
497,2020-01-06T04:15,0.103
498,2020-01-06T04:30,0.104
499,2020-01-06T04:45,0.099
500,2020-01-06T05:00,0.08
501,2020-01-06T05:15,0.092
502,2020-01-06T05:30,0.078
503,2020-01-06T05:45,0.041
504,2020-01-06T06:00,0.054
505,2020-01-06T06:15,0.055
506,2020-01-06T06:30,0.039
507,2020-01-06T06:45,0.051
508,2020-01-06T07:00,0.094
509,2020-01-06T07:15,0.061
510,2020-01-06T07:30,0.04
511,2020-01-06T07:45,0.052
512,2020-01-06T08:00,0.05
513,2020-01-06T08:15,0.053
514,2020-01-06T08:30,0.065
515,2020-01-06T08:45,0.054
516,2020-01-06T09:00,0.067
517,2020-01-06T09:15,0.045
518,2020-01-06T09:30,0.04
519,2020-01-06T09:45,0.052
520,2020-01-06T10:00,0.122
521,2020-01-06T10:15,0.057
522,2020-01-06T10:30,0.052
523,2020-01-06T10:45,0.061
524,2020-01-06T11:00,0.06
525,2020-01-06T11:15,0.078
526,2020-01-06T11:30,0.077
527,2020-01-06T11:45,0.075
528,2020-01-06T12:00,0.077
529,2020-01-06T12:15,0.097
530,2020-01-06T12:30,0.065
531,2020-01-06T12:45,0.067
532,2020-01-06T13:00,0.1
533,2020-01-06T13:15,0.054
534,2020-01-06T13:30,0.063
535,2020-01-06T13:45,0.076
536,2020-01-06T14:00,0.067
537,2020-01-06T14:15,0.066
538,2020-01-06T14:30,0.068
539,2020-01-06T14:45,0.065
540,2020-01-06T15:00,0.104
541,2020-01-06T15:15,0.066
542,2020-01-06T15:30,0.08
543,2020-01-06T15:45,0.103
544,2020-01-06T16:00,0.111
545,2020-01-06T16:15,0.111
546,2020-01-06T16:30,0.113
547,2020-01-06T16:45,0.092
548,2020-01-06T17:00,0.085
549,2020-01-06T17:15,0.089
550,2020-01-06T17:30,0.093
551,2020-01-06T17:45,0.083
552,2020-01-06T18:00,0.091
553,2020-01-06T18:15,0.114
554,2020-01-06T18:30,0.117
555,2020-01-06T18:45,0.111
556,2020-01-06T19:00,0.166
557,2020-01-06T19:15,0.218
558,2020-01-06T19:30,0.179
559,2020-01-06T19:45,0.213
560,2020-01-06T20:00,0.145
561,2020-01-06T20:15,0.124
562,2020-01-06T20:30,0.124
563,2020-01-06T20:45,0.358
564,2020-01-06T21:00,0.106
565,2020-01-06T21:15,0.104
566,2020-01-06T21:30,0.303
567,2020-01-06T21:45,0.198
568,2020-01-06T22:00,0.096
569,2020-01-06T22:15,0.095
570,2020-01-06T22:30,0.095
571,2020-01-06T22:45,0.097
572,2020-01-06T23:00,0.101
573,2020-01-06T23:15,0.125
574,2020-01-06T23:30,0.134
575,2020-01-06T23:45,0.125
576,2020-01-07T00:00,0.123
577,2020-01-07T00:15,0.123
578,2020-01-07T00:30,0.12
579,2020-01-07T00:45,0.112
580,2020-01-07T01:00,0.113
581,2020-01-07T01:15,0.133
582,2020-01-07T01:30,0.128
583,2020-01-07T01:45,0.118
584,2020-01-07T02:00,0.114
585,2020-01-07T02:15,0.121
586,2020-01-07T02:30,0.118
587,2020-01-07T02:45,0.106
588,2020-01-07T03:00,0.123
589,2020-01-07T03:15,0.09
590,2020-01-07T03:30,0.082
591,2020-01-07T03:45,0.073
592,2020-01-07T04:00,0.054
593,2020-01-07T04:15,0.05
594,2020-01-07T04:30,0.049
595,2020-01-07T04:45,0.048
596,2020-01-07T05:00,0.055
597,2020-01-07T05:15,0.045
598,2020-01-07T05:30,0.044
599,2020-01-07T05:45,0.047
600,2020-01-07T06:00,0.058
601,2020-01-07T06:15,0.057
602,2020-01-07T06:30,0.055
603,2020-01-07T06:45,0.059
604,2020-01-07T07:00,0.086
605,2020-01-07T07:15,0.064
606,2020-01-07T07:30,0.047
607,2020-01-07T07:45,0.056
608,2020-01-07T08:00,0.048
609,2020-01-07T08:15,0.04
610,2020-01-07T08:30,0.06
611,2020-01-07T08:45,0.056
612,2020-01-07T09:00,0.115
613,2020-01-07T09:15,0.067
614,2020-01-07T09:30,0.073
615,2020-01-07T09:45,0.067
616,2020-01-07T10:00,0.05
617,2020-01-07T10:15,0.06
618,2020-01-07T10:30,0.061
619,2020-01-07T10:45,0.095
620,2020-01-07T11:00,0.326
621,2020-01-07T11:15,0.326
622,2020-01-07T11:30,0.33
623,2020-01-07T11:45,0.271
624,2020-01-07T12:00,0.146
625,2020-01-07T12:15,0.196
626,2020-01-07T12:30,0.198
627,2020-01-07T12:45,0.182
628,2020-01-07T13:00,0.214
629,2020-01-07T13:15,0.151
630,2020-01-07T13:30,0.097
631,2020-01-07T13:45,0.085
632,2020-01-07T14:00,0.091
633,2020-01-07T14:15,0.334
634,2020-01-07T14:30,0.221
635,2020-01-07T14:45,0.204
636,2020-01-07T15:00,0.233
637,2020-01-07T15:15,0.163
638,2020-01-07T15:30,0.096
639,2020-01-07T15:45,0.104
640,2020-01-07T16:00,0.096
641,2020-01-07T16:15,0.093
642,2020-01-07T16:30,0.099
643,2020-01-07T16:45,0.094
644,2020-01-07T17:00,0.089
645,2020-01-07T17:15,0.094
646,2020-01-07T17:30,0.131
647,2020-01-07T17:45,0.114
648,2020-01-07T18:00,0.092
649,2020-01-07T18:15,0.113
650,2020-01-07T18:30,0.101
651,2020-01-07T18:45,0.097
652,2020-01-07T19:00,0.105
653,2020-01-07T19:15,0.11
654,2020-01-07T19:30,0.113
655,2020-01-07T19:45,0.121
656,2020-01-07T20:00,0.133
657,2020-01-07T20:15,0.209
658,2020-01-07T20:30,0.174
659,2020-01-07T20:45,0.123
660,2020-01-07T21:00,0.133
661,2020-01-07T21:15,0.116
662,2020-01-07T21:30,0.099
663,2020-01-07T21:45,0.102
664,2020-01-07T22:00,0.103
665,2020-01-07T22:15,0.104
666,2020-01-07T22:30,0.103
667,2020-01-07T22:45,0.094
668,2020-01-07T23:00,0.079
669,2020-01-07T23:15,0.079
670,2020-01-07T23:30,0.079
671,2020-01-07T23:45,0.079
672,2020-01-08T00:00,0.079
673,2020-01-08T00:15,0.079
674,2020-01-08T00:30,0.079
675,2020-01-08T00:45,0.079
676,2020-01-08T01:00,0.079
677,2020-01-08T01:15,0.079
678,2020-01-08T01:30,0.079
679,2020-01-08T01:45,0.079
680,2020-01-08T02:00,0.079
681,2020-01-08T02:15,0.079
682,2020-01-08T02:30,0.079
683,2020-01-08T02:45,0.079
684,2020-01-08T03:00,0.079
685,2020-01-08T03:15,0.079
686,2020-01-08T03:30,0.079
687,2020-01-08T03:45,0.079
688,2020-01-08T04:00,0.079
689,2020-01-08T04:15,0.079
690,2020-01-08T04:30,0.079
691,2020-01-08T04:45,0.079
692,2020-01-08T05:00,0.079
693,2020-01-08T05:15,0.079
694,2020-01-08T05:30,0.079
695,2020-01-08T05:45,0.079
696,2020-01-08T06:00,0.079
697,2020-01-08T06:15,0.079
698,2020-01-08T06:30,0.079
699,2020-01-08T06:45,0.079
700,2020-01-08T07:00,0.079
701,2020-01-08T07:15,0.079
702,2020-01-08T07:30,0.079
703,2020-01-08T07:45,0.079
704,2020-01-08T08:00,0.079
705,2020-01-08T08:15,0.079
706,2020-01-08T08:30,0.079
707,2020-01-08T08:45,0.079
708,2020-01-08T09:00,0.079
709,2020-01-08T09:15,0.079
710,2020-01-08T09:30,0.079
711,2020-01-08T09:45,0.079
712,2020-01-08T10:00,0.079
713,2020-01-08T10:15,0.079
714,2020-01-08T10:30,0.079
715,2020-01-08T10:45,0.079
716,2020-01-08T11:00,0.079
717,2020-01-08T11:15,0.079
718,2020-01-08T11:30,0.079
719,2020-01-08T11:45,0.079
720,2020-01-08T12:00,0.079
721,2020-01-08T12:15,0.079
722,2020-01-08T12:30,0.079
723,2020-01-08T12:45,0.079
724,2020-01-08T13:00,0.079
725,2020-01-08T13:15,0.079
726,2020-01-08T13:30,0.079
727,2020-01-08T13:45,0.079
728,2020-01-08T14:00,0.079
729,2020-01-08T14:15,0.079
730,2020-01-08T14:30,0.079
731,2020-01-08T14:45,0.079
732,2020-01-08T15:00,0.079
733,2020-01-08T15:15,0.079
734,2020-01-08T15:30,0.079
735,2020-01-08T15:45,0.079
736,2020-01-08T16:00,0.079
737,2020-01-08T16:15,0.079
738,2020-01-08T16:30,0.079
739,2020-01-08T16:45,0.079
740,2020-01-08T17:00,0.079
741,2020-01-08T17:15,0.079
742,2020-01-08T17:30,0.079
743,2020-01-08T17:45,0.079
744,2020-01-08T18:00,0.079
745,2020-01-08T18:15,0.079
746,2020-01-08T18:30,0.079
747,2020-01-08T18:45,0.079
748,2020-01-08T19:00,0.079
749,2020-01-08T19:15,0.079
750,2020-01-08T19:30,0.079
751,2020-01-08T19:45,0.079
752,2020-01-08T20:00,0.079
753,2020-01-08T20:15,0.079
754,2020-01-08T20:30,0.079
755,2020-01-08T20:45,0.079
756,2020-01-08T21:00,0.079
757,2020-01-08T21:15,0.079
758,2020-01-08T21:30,0.079
759,2020-01-08T21:45,0.079
760,2020-01-08T22:00,0.079
761,2020-01-08T22:15,0.079
762,2020-01-08T22:30,0.079
763,2020-01-08T22:45,0.079
764,2020-01-08T23:00,0.079
765,2020-01-08T23:15,0.079
766,2020-01-08T23:30,0.079
767,2020-01-08T23:45,0.079
768,2020-01-09T00:00,0.079
769,2020-01-09T00:15,0.079
770,2020-01-09T00:30,0.079
771,2020-01-09T00:45,0.079
772,2020-01-09T01:00,0.079
773,2020-01-09T01:15,0.079
774,2020-01-09T01:30,0.079
775,2020-01-09T01:45,0.079
776,2020-01-09T02:00,0.079
777,2020-01-09T02:15,0.079
778,2020-01-09T02:30,0.079
779,2020-01-09T02:45,0.079
780,2020-01-09T03:00,0.079
781,2020-01-09T03:15,0.079
782,2020-01-09T03:30,0.079
783,2020-01-09T03:45,0.079
784,2020-01-09T04:00,0.079
785,2020-01-09T04:15,0.079
786,2020-01-09T04:30,0.079
787,2020-01-09T04:45,0.079
788,2020-01-09T05:00,0.079
789,2020-01-09T05:15,0.079
790,2020-01-09T05:30,0.079
791,2020-01-09T05:45,0.079
792,2020-01-09T06:00,0.079
793,2020-01-09T06:15,0.079
794,2020-01-09T06:30,0.079
795,2020-01-09T06:45,0.079
796,2020-01-09T07:00,0.079
797,2020-01-09T07:15,0.079
798,2020-01-09T07:30,0.079
799,2020-01-09T07:45,0.079
800,2020-01-09T08:00,0.079
801,2020-01-09T08:15,0.079
802,2020-01-09T08:30,0.079
803,2020-01-09T08:45,0.079
804,2020-01-09T09:00,0.079
805,2020-01-09T09:15,0.079
806,2020-01-09T09:30,0.079
807,2020-01-09T09:45,0.079
808,2020-01-09T10:00,0.079
809,2020-01-09T10:15,0.079
810,2020-01-09T10:30,0.079
811,2020-01-09T10:45,0.079
812,2020-01-09T11:00,0.079
813,2020-01-09T11:15,0.079
814,2020-01-09T11:30,0.079
815,2020-01-09T11:45,0.079
816,2020-01-09T12:00,0.079
817,2020-01-09T12:15,0.079
818,2020-01-09T12:30,0.079
819,2020-01-09T12:45,0.079
820,2020-01-09T13:00,0.079
821,2020-01-09T13:15,0.079
