,interval,kWh
400,2020-01-05T04:00,0.199
401,2020-01-05T04:15,0.199
402,2020-01-05T04:30,0.199
403,2020-01-05T04:45,0.199
404,2020-01-05T05:00,0.199
405,2020-01-05T05:15,0.199
406,2020-01-05T05:30,0.199
407,2020-01-05T05:45,0.199
408,2020-01-05T06:00,0.199
409,2020-01-05T06:15,0.199
410,2020-01-05T06:30,0.199
411,2020-01-05T06:45,0.199
412,2020-01-05T07:00,0.199
413,2020-01-05T07:15,0.199
414,2020-01-05T07:30,0.199
415,2020-01-05T07:45,0.199
416,2020-01-05T08:00,0.199
417,2020-01-05T08:15,0.199
418,2020-01-05T08:30,0.199
419,2020-01-05T08:45,0.199
420,2020-01-05T09:00,0.199
421,2020-01-05T09:15,0.199
422,2020-01-05T09:30,0.199
423,2020-01-05T09:45,0.199
424,2020-01-05T10:00,0.199
425,2020-01-05T10:15,0.199
426,2020-01-05T10:30,0.199
427,2020-01-05T10:45,0.199
428,2020-01-05T11:00,0.199
429,2020-01-05T11:15,0.199
430,2020-01-05T11:30,0.199
431,2020-01-05T11:45,0.199
432,2020-01-05T12:00,0.199
433,2020-01-05T12:15,0.199
434,2020-01-05T12:30,0.199
435,2020-01-05T12:45,0.199
436,2020-01-05T13:00,0.199
437,2020-01-05T13:15,0.199
438,2020-01-05T13:30,0.199
439,2020-01-05T13:45,0.199
440,2020-01-05T14:00,0.199
441,2020-01-05T14:15,0.199
442,2020-01-05T14:30,0.199
443,2020-01-05T14:45,0.199
444,2020-01-05T15:00,0.199
445,2020-01-05T15:15,0.199
446,2020-01-05T15:30,0.199
447,2020-01-05T15:45,0.199
448,2020-01-05T16:00,0.199
449,2020-01-05T16:15,0.199
450,2020-01-05T16:30,0.199
451,2020-01-05T16:45,0.199
452,2020-01-05T17:00,0.199
453,2020-01-05T17:15,0.199
454,2020-01-05T17:30,0.199
455,2020-01-05T17:45,0.199
456,2020-01-05T18:00,0.199
457,2020-01-05T18:15,0.199
458,2020-01-05T18:30,0.199
459,2020-01-05T18:45,0.199
460,2020-01-05T19:00,0.199
461,2020-01-05T19:15,0.199
462,2020-01-05T19:30,0.199
463,2020-01-05T19:45,0.199
464,2020-01-05T20:00,0.199
465,2020-01-05T20:15,0.199
466,2020-01-05T20:30,0.199
467,2020-01-05T20:45,0.199
468,2020-01-05T21:00,0.199
469,2020-01-05T21:15,0.199
470,2020-01-05T21:30,0.199
471,2020-01-05T21:45,0.199
472,2020-01-05T22:00,0.199
473,2020-01-05T22:15,0.199
474,2020-01-05T22:30,0.199
475,2020-01-05T22:45,0.199
476,2020-01-05T23:00,0.199
477,2020-01-05T23:15,0.199
478,2020-01-05T23:30,0.199
479,2020-01-05T23:45,0.199
480,2020-01-06T00:00,0.199
481,2020-01-06T00:15,0.199
482,2020-01-06T00:30,0.199
483,2020-01-06T00:45,0.199
484,2020-01-06T01:00,0.199
485,2020-01-06T01:15,0.199
486,2020-01-06T01:30,0.199
487,2020-01-06T01:45,0.199
488,2020-01-06T02:00,0.199
489,2020-01-06T02:15,0.199
490,2020-01-06T02:30,0.199
