,interval,kWh
63,2020-01-01T15:45,0.179
64,2020-01-01T16:00,0.205
65,2020-01-01T16:15,0.201
66,2020-01-01T16:30,0.215
67,2020-01-01T16:45,0.165
68,2020-01-01T17:00,0.249
69,2020-01-01T17:15,0.219
70,2020-01-01T17:30,0.26
71,2020-01-01T17:45,0.252
72,2020-01-01T18:00,0.299
73,2020-01-01T18:15,0.439
74,2020-01-01T18:30,0.321
75,2020-01-01T18:45,0.189
76,2020-01-01T19:00,0.2
77,2020-01-01T19:15,0.168
78,2020-01-01T19:30,0.152
79,2020-01-01T19:45,0.125
80,2020-01-01T20:00,0.166
81,2020-01-01T20:15,0.16
82,2020-01-01T20:30,0.175
83,2020-01-01T20:45,0.168
84,2020-01-01T21:00,0.19
85,2020-01-01T21:15,0.18
86,2020-01-01T21:30,0.169
87,2020-01-01T21:45,0.172
88,2020-01-01T22:00,0.183
89,2020-01-01T22:15,0.174
90,2020-01-01T22:30,0.172
91,2020-01-01T22:45,0.187
92,2020-01-01T23:00,0.179
93,2020-01-01T23:15,0.155
94,2020-01-01T23:30,0.15
95,2020-01-01T23:45,0.144
96,2020-01-02T00:00,0.122
97,2020-01-02T00:15,0.115
98,2020-01-02T00:30,0.115
99,2020-01-02T00:45,0.101
100,2020-01-02T01:00,0.089
101,2020-01-02T01:15,0.089
102,2020-01-02T01:30,0.126
103,2020-01-02T01:45,0.141
104,2020-01-02T02:00,0.095
105,2020-01-02T02:15,0.111
106,2020-01-02T02:30,0.127
107,2020-01-02T02:45,0.1
108,2020-01-02T03:00,0.078
109,2020-01-02T03:15,0.085
110,2020-01-02T03:30,0.12
111,2020-01-02T03:45,0.086
112,2020-01-02T04:00,0.083
113,2020-01-02T04:15,0.096
114,2020-01-02T04:30,0.122
115,2020-01-02T04:45,0.085
116,2020-01-02T05:00,0.083
117,2020-01-02T05:15,0.09
118,2020-01-02T05:30,0.112
119,2020-01-02T05:45,0.078
120,2020-01-02T06:00,0.08
121,2020-01-02T06:15,0.098
122,2020-01-02T06:30,0.112
123,2020-01-02T06:45,0.085
124,2020-01-02T07:00,0.109
125,2020-01-02T07:15,0.108
126,2020-01-02T07:30,0.095
127,2020-01-02T07:45,0.086
128,2020-01-02T08:00,0.103
129,2020-01-02T08:15,0.112
130,2020-01-02T08:30,0.104
131,2020-01-02T08:45,0.131
132,2020-01-02T09:00,0.138
133,2020-01-02T09:15,0.148
134,2020-01-02T09:30,0.098
135,2020-01-02T09:45,0.121
136,2020-01-02T10:00,0.143
137,2020-01-02T10:15,0.122
138,2020-01-02T10:30,0.22
139,2020-01-02T10:45,0.183
140,2020-01-02T11:00,0.199
141,2020-01-02T11:15,0.178
142,2020-01-02T11:30,0.18
143,2020-01-02T11:45,0.197
144,2020-01-02T12:00,0.2
145,2020-01-02T12:15,0.171
146,2020-01-02T12:30,0.17
147,2020-01-02T12:45,0.259
148,2020-01-02T13:00,0.368
149,2020-01-02T13:15,0.177
150,2020-01-02T13:30,0.239
151,2020-01-02T13:45,0.199
152,2020-01-02T14:00,0.175
153,2020-01-02T14:15,0.182
154,2020-01-02T14:30,0.397
155,2020-01-02T14:45,0.175
156,2020-01-02T15:00,0.167
157,2020-01-02T15:15,0.147
158,2020-01-02T15:30,0.172
159,2020-01-02T15:45,0.209
160,2020-01-02T16:00,0.162
161,2020-01-02T16:15,0.186
162,2020-01-02T16:30,0.353
163,2020-01-02T16:45,0.44
164,2020-01-02T17:00,0.336
165,2020-01-02T17:15,0.179
166,2020-01-02T17:30,0.196
167,2020-01-02T17:45,0.272
168,2020-01-02T18:00,0.436
169,2020-01-02T18:15,0.444
170,2020-01-02T18:30,0.334
171,2020-01-02T18:45,0.41
172,2020-01-02T19:00,0.382
173,2020-01-02T19:15,0.292
174,2020-01-02T19:30,0.314
175,2020-01-02T19:45,0.305
176,2020-01-02T20:00,0.295
177,2020-01-02T20:15,0.253
178,2020-01-02T20:30,0.197
179,2020-01-02T20:45,0.198
180,2020-01-02T21:00,0.174
181,2020-01-02T21:15,0.208
182,2020-01-02T21:30,0.191
183,2020-01-02T21:45,0.166
184,2020-01-02T22:00,0.177
185,2020-01-02T22:15,0.189
186,2020-01-02T22:30,0.17
187,2020-01-02T22:45,0.169
188,2020-01-02T23:00,0.191
189,2020-01-02T23:15,0.17
190,2020-01-02T23:30,0.135
191,2020-01-02T23:45,0.096
192,2020-01-03T00:00,0.118
193,2020-01-03T00:15,0.116
194,2020-01-03T00:30,0.083
195,2020-01-03T00:45,0.084
196,2020-01-03T01:00,0.109
197,2020-01-03T01:15,0.109
198,2020-01-03T01:30,0.088
199,2020-01-03T01:45,0.09
200,2020-01-03T02:00,0.142
201,2020-01-03T02:15,0.119
202,2020-01-03T02:30,0.124
203,2020-01-03T02:45,0.089
204,2020-01-03T03:00,0.126
205,2020-01-03T03:15,0.124
206,2020-01-03T03:30,0.082
207,2020-01-03T03:45,0.089
208,2020-01-03T04:00,0.109
209,2020-01-03T04:15,0.098
210,2020-01-03T04:30,0.087
211,2020-01-03T04:45,0.103
212,2020-01-03T05:00,0.11
213,2020-01-03T05:15,0.104
214,2020-01-03T05:30,0.089
215,2020-01-03T05:45,0.109
216,2020-01-03T06:00,0.096
217,2020-01-03T06:15,0.087
218,2020-01-03T06:30,0.102
219,2020-01-03T06:45,0.12
220,2020-01-03T07:00,0.101
221,2020-01-03T07:15,0.09
222,2020-01-03T07:30,0.086
223,2020-01-03T07:45,0.127
224,2020-01-03T08:00,0.102
225,2020-01-03T08:15,0.117
226,2020-01-03T08:30,0.148
227,2020-01-03T08:45,0.153
228,2020-01-03T09:00,0.162
229,2020-01-03T09:15,0.121
230,2020-01-03T09:30,0.12
231,2020-01-03T09:45,0.2
232,2020-01-03T10:00,0.172
233,2020-01-03T10:15,0.257
234,2020-01-03T10:30,0.205
235,2020-01-03T10:45,0.208
236,2020-01-03T11:00,0.178
237,2020-01-03T11:15,0.21
238,2020-01-03T11:30,0.199
239,2020-01-03T11:45,0.18
240,2020-01-03T12:00,0.287
241,2020-01-03T12:15,0.421
242,2020-01-03T12:30,0.383
243,2020-01-03T12:45,0.199
244,2020-01-03T13:00,0.224
245,2020-01-03T13:15,0.213
246,2020-01-03T13:30,0.171
247,2020-01-03T13:45,0.234
248,2020-01-03T14:00,0.255
249,2020-01-03T14:15,0.257
250,2020-01-03T14:30,0.269
251,2020-01-03T14:45,0.242
252,2020-01-03T15:00,0.259
253,2020-01-03T15:15,0.272
254,2020-01-03T15:30,0.269
255,2020-01-03T15:45,0.274
256,2020-01-03T16:00,0.268
257,2020-01-03T16:15,0.246
258,2020-01-03T16:30,0.204
259,2020-01-03T16:45,0.183
260,2020-01-03T17:00,0.185
261,2020-01-03T17:15,0.181
262,2020-01-03T17:30,0.204
263,2020-01-03T17:45,0.193
264,2020-01-03T18:00,0.235
265,2020-01-03T18:15,0.366
266,2020-01-03T18:30,0.353
267,2020-01-03T18:45,0.255
268,2020-01-03T19:00,0.197
269,2020-01-03T19:15,0.204
270,2020-01-03T19:30,0.176
271,2020-01-03T19:45,0.193
272,2020-01-03T20:00,0.23
273,2020-01-03T20:15,0.204
274,2020-01-03T20:30,0.187
275,2020-01-03T20:45,0.199
276,2020-01-03T21:00,0.213
277,2020-01-03T21:15,0.193
278,2020-01-03T21:30,0.192
279,2020-01-03T21:45,0.201
280,2020-01-03T22:00,0.19
281,2020-01-03T22:15,0.189
282,2020-01-03T22:30,0.189
283,2020-01-03T22:45,0.208
284,2020-01-03T23:00,0.191
285,2020-01-03T23:15,0.162
286,2020-01-03T23:30,0.169
287,2020-01-03T23:45,0.206
288,2020-01-04T00:00,0.149
289,2020-01-04T00:15,0.097
290,2020-01-04T00:30,0.114
291,2020-01-04T00:45,0.121
292,2020-01-04T01:00,0.098
293,2020-01-04T01:15,0.119
294,2020-01-04T01:30,0.122
295,2020-01-04T01:45,0.122
296,2020-01-04T02:00,0.1
297,2020-01-04T02:15,0.097
298,2020-01-04T02:30,0.136
299,2020-01-04T02:45,0.105
300,2020-01-04T03:00,0.14
301,2020-01-04T03:15,0.12
302,2020-01-04T03:30,0.146
303,2020-01-04T03:45,0.122
304,2020-01-04T04:00,0.11
305,2020-01-04T04:15,0.103
306,2020-01-04T04:30,0.117
307,2020-01-04T04:45,0.121
308,2020-01-04T05:00,0.102
309,2020-01-04T05:15,0.121
310,2020-01-04T05:30,0.129
311,2020-01-04T05:45,0.138
312,2020-01-04T06:00,0.101
313,2020-01-04T06:15,0.125
314,2020-01-04T06:30,0.125
315,2020-01-04T06:45,0.116
316,2020-01-04T07:00,0.11
317,2020-01-04T07:15,0.131
318,2020-01-04T07:30,0.106
319,2020-01-04T07:45,0.106
320,2020-01-04T08:00,0.117
321,2020-01-04T08:15,0.138
322,2020-01-04T08:30,0.172
323,2020-01-04T08:45,0.128
324,2020-01-04T09:00,0.156
325,2020-01-04T09:15,0.177
326,2020-01-04T09:30,0.113
327,2020-01-04T09:45,0.138
328,2020-01-04T10:00,0.146
329,2020-01-04T10:15,0.191
330,2020-01-04T10:30,0.157
331,2020-01-04T10:45,0.171
332,2020-01-04T11:00,0.208
333,2020-01-04T11:15,0.197
334,2020-01-04T11:30,0.166
335,2020-01-04T11:45,0.188
336,2020-01-04T12:00,0.359
337,2020-01-04T12:15,0.186
338,2020-01-04T12:30,0.277
339,2020-01-04T12:45,0.379
340,2020-01-04T13:00,0.169
341,2020-01-04T13:15,0.135
342,2020-01-04T13:30,0.172
343,2020-01-04T13:45,0.401
344,2020-01-04T14:00,0.164
345,2020-01-04T14:15,0.131
346,2020-01-04T14:30,0.139
347,2020-01-04T14:45,0.212
348,2020-01-04T15:00,0.129
349,2020-01-04T15:15,0.119
350,2020-01-04T15:30,0.167
351,2020-01-04T15:45,0.207
352,2020-01-04T16:00,0.21
353,2020-01-04T16:15,0.151
354,2020-01-04T16:30,0.171
355,2020-01-04T16:45,0.186
356,2020-01-04T17:00,0.159
357,2020-01-04T17:15,0.179
358,2020-01-04T17:30,0.208
359,2020-01-04T17:45,0.251
360,2020-01-04T18:00,0.175
361,2020-01-04T18:15,0.164
362,2020-01-04T18:30,0.19
363,2020-01-04T18:45,0.177
364,2020-01-04T19:00,0.15
365,2020-01-04T19:15,0.353
366,2020-01-04T19:30,0.356
367,2020-01-04T19:45,0.179
368,2020-01-04T20:00,0.177
369,2020-01-04T20:15,0.197
370,2020-01-04T20:30,0.183
371,2020-01-04T20:45,0.154
372,2020-01-04T21:00,0.178
373,2020-01-04T21:15,0.187
374,2020-01-04T21:30,0.164
375,2020-01-04T21:45,0.157
376,2020-01-04T22:00,0.173
377,2020-01-04T22:15,0.176
378,2020-01-04T22:30,0.165
379,2020-01-04T22:45,0.169
380,2020-01-04T23:00,0.165
381,2020-01-04T23:15,0.207
382,2020-01-04T23:30,0.161
383,2020-01-04T23:45,0.159
384,2020-01-05T00:00,0.182
385,2020-01-05T00:15,0.188
386,2020-01-05T00:30,0.145
387,2020-01-05T00:45,0.085
388,2020-01-05T01:00,0.127
389,2020-01-05T01:15,0.081
390,2020-01-05T01:30,0.08
391,2020-01-05T01:45,0.111
392,2020-01-05T02:00,0.102
393,2020-01-05T02:15,0.084
394,2020-01-05T02:30,0.092
395,2020-01-05T02:45,0.108
396,2020-01-05T03:00,0.087
397,2020-01-05T03:15,0.082
398,2020-01-05T03:30,0.12
399,2020-01-05T03:45,0.144
400,2020-01-05T04:00,0.082
401,2020-01-05T04:15,0.111
402,2020-01-05T04:30,0.105
403,2020-01-05T04:45,0.099
404,2020-01-05T05:00,0.086
405,2020-01-05T05:15,0.083
406,2020-01-05T05:30,0.119
407,2020-01-05T05:45,0.094
408,2020-01-05T06:00,0.082
409,2020-01-05T06:15,0.1
410,2020-01-05T06:30,0.108
411,2020-01-05T06:45,0.11
412,2020-01-05T07:00,0.086
413,2020-01-05T07:15,0.113
414,2020-01-05T07:30,0.097
415,2020-01-05T07:45,0.098
416,2020-01-05T08:00,0.082
417,2020-01-05T08:15,0.146
418,2020-01-05T08:30,0.145
419,2020-01-05T08:45,0.119
420,2020-01-05T09:00,0.145
421,2020-01-05T09:15,0.133
422,2020-01-05T09:30,0.14
423,2020-01-05T09:45,0.119
424,2020-01-05T10:00,0.187
425,2020-01-05T10:15,0.142
426,2020-01-05T10:30,0.128
427,2020-01-05T10:45,0.104
428,2020-01-05T11:00,0.144
429,2020-01-05T11:15,0.136
430,2020-01-05T11:30,0.1
431,2020-01-05T11:45,0.151
432,2020-01-05T12:00,0.133
433,2020-01-05T12:15,0.101
434,2020-01-05T12:30,0.108
435,2020-01-05T12:45,0.196
436,2020-01-05T13:00,0.135
437,2020-01-05T13:15,0.114
438,2020-01-05T13:30,0.158
439,2020-01-05T13:45,0.143
440,2020-01-05T14:00,0.145
441,2020-01-05T14:15,0.122
442,2020-01-05T14:30,0.106
443,2020-01-05T14:45,0.127
444,2020-01-05T15:00,0.162
445,2020-01-05T15:15,0.118
446,2020-01-05T15:30,0.142
447,2020-01-05T15:45,0.201
448,2020-01-05T16:00,0.191
449,2020-01-05T16:15,0.183
450,2020-01-05T16:30,0.2
451,2020-01-05T16:45,0.191
452,2020-01-05T17:00,0.16
453,2020-01-05T17:15,0.168
454,2020-01-05T17:30,0.263
455,2020-01-05T17:45,0.243
456,2020-01-05T18:00,0.414
457,2020-01-05T18:15,0.284
458,2020-01-05T18:30,0.181
459,2020-01-05T18:45,0.157
460,2020-01-05T19:00,0.139
461,2020-01-05T19:15,0.163
462,2020-01-05T19:30,0.16
463,2020-01-05T19:45,0.162
464,2020-01-05T20:00,0.176
465,2020-01-05T20:15,0.18
466,2020-01-05T20:30,0.152
467,2020-01-05T20:45,0.134
468,2020-01-05T21:00,0.18
469,2020-01-05T21:15,0.184
470,2020-01-05T21:30,0.16
471,2020-01-05T21:45,0.17
472,2020-01-05T22:00,0.188
473,2020-01-05T22:15,0.175
474,2020-01-05T22:30,0.164
475,2020-01-05T22:45,0.156
476,2020-01-05T23:00,0.179
477,2020-01-05T23:15,0.173
478,2020-01-05T23:30,0.147
479,2020-01-05T23:45,0.172
480,2020-01-06T00:00,0.176
481,2020-01-06T00:15,0.141
482,2020-01-06T00:30,0.085
483,2020-01-06T00:45,0.099
484,2020-01-06T01:00,0.111
485,2020-01-06T01:15,0.087
486,2020-01-06T01:30,0.084
487,2020-01-06T01:45,0.103
488,2020-01-06T02:00,0.097
489,2020-01-06T02:15,0.09
490,2020-01-06T02:30,0.082
491,2020-01-06T02:45,0.1
492,2020-01-06T03:00,0.081
493,2020-01-06T03:15,0.095
494,2020-01-06T03:30,0.083
495,2020-01-06T03:45,0.095
496,2020-01-06T04:00,0.085
497,2020-01-06T04:15,0.121
498,2020-01-06T04:30,0.126
499,2020-01-06T04:45,0.108
500,2020-01-06T05:00,0.094
501,2020-01-06T05:15,0.086
502,2020-01-06T05:30,0.099
503,2020-01-06T05:45,0.093
504,2020-01-06T06:00,0.084
505,2020-01-06T06:15,0.1
506,2020-01-06T06:30,0.107
507,2020-01-06T06:45,0.116
508,2020-01-06T07:00,0.088
509,2020-01-06T07:15,0.109
510,2020-01-06T07:30,0.107
511,2020-01-06T07:45,0.201
512,2020-01-06T08:00,0.168
513,2020-01-06T08:15,0.185
514,2020-01-06T08:30,0.185
515,2020-01-06T08:45,0.162
516,2020-01-06T09:00,0.155
517,2020-01-06T09:15,0.15
518,2020-01-06T09:30,0.141
519,2020-01-06T09:45,0.129
520,2020-01-06T10:00,0.164
521,2020-01-06T10:15,0.132
522,2020-01-06T10:30,0.129
523,2020-01-06T10:45,0.106
524,2020-01-06T11:00,0.134
525,2020-01-06T11:15,0.127
526,2020-01-06T11:30,0.132
527,2020-01-06T11:45,0.121
528,2020-01-06T12:00,0.21
529,2020-01-06T12:15,0.124
530,2020-01-06T12:30,0.165
531,2020-01-06T12:45,0.143
532,2020-01-06T13:00,0.187
533,2020-01-06T13:15,0.126
534,2020-01-06T13:30,0.124
535,2020-01-06T13:45,0.149
536,2020-01-06T14:00,0.152
537,2020-01-06T14:15,0.143
538,2020-01-06T14:30,0.172
539,2020-01-06T14:45,0.174
540,2020-01-06T15:00,0.142
541,2020-01-06T15:15,0.148
542,2020-01-06T15:30,0.153
543,2020-01-06T15:45,0.296
544,2020-01-06T16:00,0.216
545,2020-01-06T16:15,0.16
546,2020-01-06T16:30,0.177
547,2020-01-06T16:45,0.179
548,2020-01-06T17:00,0.153
549,2020-01-06T17:15,0.144
550,2020-01-06T17:30,0.154
551,2020-01-06T17:45,0.26
552,2020-01-06T18:00,0.279
553,2020-01-06T18:15,0.22
554,2020-01-06T18:30,0.202
555,2020-01-06T18:45,0.154
556,2020-01-06T19:00,0.346
557,2020-01-06T19:15,0.19
558,2020-01-06T19:30,0.41
559,2020-01-06T19:45,0.178
560,2020-01-06T20:00,0.187
561,2020-01-06T20:15,0.206
562,2020-01-06T20:30,0.168
563,2020-01-06T20:45,0.171
564,2020-01-06T21:00,0.166
565,2020-01-06T21:15,0.19
566,2020-01-06T21:30,0.17
567,2020-01-06T21:45,0.169
568,2020-01-06T22:00,0.161
569,2020-01-06T22:15,0.173
570,2020-01-06T22:30,0.166
571,2020-01-06T22:45,0.164
572,2020-01-06T23:00,0.181
573,2020-01-06T23:15,0.18
574,2020-01-06T23:30,0.169
575,2020-01-06T23:45,0.142
576,2020-01-07T00:00,0.104
577,2020-01-07T00:15,0.108
578,2020-01-07T00:30,0.08
579,2020-01-07T00:45,0.079
580,2020-01-07T01:00,0.089
581,2020-01-07T01:15,0.106
582,2020-01-07T01:30,0.082
583,2020-01-07T01:45,0.083
584,2020-01-07T02:00,0.103
585,2020-01-07T02:15,0.125
586,2020-01-07T02:30,0.082
587,2020-01-07T02:45,0.08
588,2020-01-07T03:00,0.102
589,2020-01-07T03:15,0.081
590,2020-01-07T03:30,0.09
591,2020-01-07T03:45,0.086
592,2020-01-07T04:00,0.089
593,2020-01-07T04:15,0.083
594,2020-01-07T04:30,0.083
595,2020-01-07T04:45,0.138
596,2020-01-07T05:00,0.131
597,2020-01-07T05:15,0.08
598,2020-01-07T05:30,0.093
599,2020-01-07T05:45,0.131
600,2020-01-07T06:00,0.087
601,2020-01-07T06:15,0.077
602,2020-01-07T06:30,0.086
603,2020-01-07T06:45,0.13
604,2020-01-07T07:00,0.096
605,2020-01-07T07:15,0.091
606,2020-01-07T07:30,0.088
607,2020-01-07T07:45,0.169
608,2020-01-07T08:00,0.183
609,2020-01-07T08:15,0.14
610,2020-01-07T08:30,0.159
611,2020-01-07T08:45,0.165
612,2020-01-07T09:00,0.154
613,2020-01-07T09:15,0.127
614,2020-01-07T09:30,0.154
615,2020-01-07T09:45,0.128
616,2020-01-07T10:00,0.142
617,2020-01-07T10:15,0.096
618,2020-01-07T10:30,0.13
619,2020-01-07T10:45,0.105
620,2020-01-07T11:00,0.11
621,2020-01-07T11:15,0.097
622,2020-01-07T11:30,0.133
623,2020-01-07T11:45,0.09
624,2020-01-07T12:00,0.085
625,2020-01-07T12:15,0.111
626,2020-01-07T12:30,0.117
627,2020-01-07T12:45,0.131
628,2020-01-07T13:00,0.208
629,2020-01-07T13:15,0.171
630,2020-01-07T13:30,0.134
631,2020-01-07T13:45,0.116
632,2020-01-07T14:00,0.132
633,2020-01-07T14:15,0.155
634,2020-01-07T14:30,0.109
635,2020-01-07T14:45,0.108
636,2020-01-07T15:00,0.117
637,2020-01-07T15:15,0.236
638,2020-01-07T15:30,0.172
639,2020-01-07T15:45,0.122
640,2020-01-07T16:00,0.164
641,2020-01-07T16:15,0.135
642,2020-01-07T16:30,0.114
643,2020-01-07T16:45,0.129
644,2020-01-07T17:00,0.134
645,2020-01-07T17:15,0.149
646,2020-01-07T17:30,0.13
647,2020-01-07T17:45,0.126
648,2020-01-07T18:00,0.161
649,2020-01-07T18:15,0.302
650,2020-01-07T18:30,0.329
651,2020-01-07T18:45,0.155
652,2020-01-07T19:00,0.161
653,2020-01-07T19:15,0.119
654,2020-01-07T19:30,0.119
655,2020-01-07T19:45,0.12
656,2020-01-07T20:00,0.148
657,2020-01-07T20:15,0.146
658,2020-01-07T20:30,0.102
659,2020-01-07T20:45,0.151
660,2020-01-07T21:00,0.142
661,2020-01-07T21:15,0.145
662,2020-01-07T21:30,0.12
663,2020-01-07T21:45,0.166
664,2020-01-07T22:00,0.135
665,2020-01-07T22:15,0.13
666,2020-01-07T22:30,0.133
667,2020-01-07T22:45,0.148
668,2020-01-07T23:00,0.135
669,2020-01-07T23:15,0.139
670,2020-01-07T23:30,0.151
671,2020-01-07T23:45,0.149
672,2020-01-08T00:00,0.125
673,2020-01-08T00:15,0.115
674,2020-01-08T00:30,0.135
675,2020-01-08T00:45,0.096
676,2020-01-08T01:00,0.081
677,2020-01-08T01:15,0.084
678,2020-01-08T01:30,0.098
679,2020-01-08T01:45,0.106
680,2020-01-08T02:00,0.084
681,2020-01-08T02:15,0.092
682,2020-01-08T02:30,0.103
683,2020-01-08T02:45,0.088
684,2020-01-08T03:00,0.08
685,2020-01-08T03:15,0.091
686,2020-01-08T03:30,0.087
687,2020-01-08T03:45,0.081
688,2020-01-08T04:00,0.088
689,2020-01-08T04:15,0.098
690,2020-01-08T04:30,0.113
691,2020-01-08T04:45,0.083
692,2020-01-08T05:00,0.086
693,2020-01-08T05:15,0.107
694,2020-01-08T05:30,0.128
695,2020-01-08T05:45,0.104
696,2020-01-08T06:00,0.097
697,2020-01-08T06:15,0.116
698,2020-01-08T06:30,0.1
699,2020-01-08T06:45,0.084
700,2020-01-08T07:00,0.11
701,2020-01-08T07:15,0.097
702,2020-01-08T07:30,0.099
703,2020-01-08T07:45,0.163
704,2020-01-08T08:00,0.167
705,2020-01-08T08:15,0.182
706,2020-01-08T08:30,0.169
707,2020-01-08T08:45,0.179
708,2020-01-08T09:00,0.157
709,2020-01-08T09:15,0.123
710,2020-01-08T09:30,0.134
711,2020-01-08T09:45,0.166
712,2020-01-08T10:00,0.351
713,2020-01-08T10:15,0.343
714,2020-01-08T10:30,0.112
715,2020-01-08T10:45,0.148
716,2020-01-08T11:00,0.136
717,2020-01-08T11:15,0.159
718,2020-01-08T11:30,0.184
719,2020-01-08T11:45,0.314
720,2020-01-08T12:00,0.221
721,2020-01-08T12:15,0.164
722,2020-01-08T12:30,0.099
723,2020-01-08T12:45,0.112
724,2020-01-08T13:00,0.113
725,2020-01-08T13:15,0.088
726,2020-01-08T13:30,0.116
727,2020-01-08T13:45,0.119
728,2020-01-08T14:00,0.113
729,2020-01-08T14:15,0.103
730,2020-01-08T14:30,0.155
731,2020-01-08T14:45,0.126
732,2020-01-08T15:00,0.129
733,2020-01-08T15:15,0.104
734,2020-01-08T15:30,0.167
735,2020-01-08T15:45,0.178
736,2020-01-08T16:00,0.222
737,2020-01-08T16:15,0.431
738,2020-01-08T16:30,0.434
739,2020-01-08T16:45,0.314
740,2020-01-08T17:00,0.194
741,2020-01-08T17:15,0.214
742,2020-01-08T17:30,0.187
743,2020-01-08T17:45,0.257
744,2020-01-08T18:00,0.25
745,2020-01-08T18:15,0.277
746,2020-01-08T18:30,0.331
747,2020-01-08T18:45,0.373
748,2020-01-08T19:00,0.394
749,2020-01-08T19:15,0.369
750,2020-01-08T19:30,0.404
751,2020-01-08T19:45,0.255
752,2020-01-08T20:00,0.304
753,2020-01-08T20:15,0.365
754,2020-01-08T20:30,0.178
755,2020-01-08T20:45,0.189
756,2020-01-08T21:00,0.171
757,2020-01-08T21:15,0.403
758,2020-01-08T21:30,0.213
759,2020-01-08T21:45,0.177
760,2020-01-08T22:00,0.173
761,2020-01-08T22:15,0.176
762,2020-01-08T22:30,0.165
763,2020-01-08T22:45,0.178
764,2020-01-08T23:00,0.192
765,2020-01-08T23:15,0.198
766,2020-01-08T23:30,0.172
767,2020-01-08T23:45,0.163
768,2020-01-09T00:00,0.198
769,2020-01-09T00:15,0.168
770,2020-01-09T00:30,0.158
771,2020-01-09T00:45,0.109
772,2020-01-09T01:00,0.132
773,2020-01-09T01:15,0.099
774,2020-01-09T01:30,0.091
775,2020-01-09T01:45,0.097
776,2020-01-09T02:00,0.127
777,2020-01-09T02:15,0.081
778,2020-01-09T02:30,0.078
779,2020-01-09T02:45,0.097
780,2020-01-09T03:00,0.103
781,2020-01-09T03:15,0.082
782,2020-01-09T03:30,0.082
783,2020-01-09T03:45,0.118
784,2020-01-09T04:00,0.097
785,2020-01-09T04:15,0.084
786,2020-01-09T04:30,0.084
787,2020-01-09T04:45,0.11
788,2020-01-09T05:00,0.085
789,2020-01-09T05:15,0.08
790,2020-01-09T05:30,0.095
791,2020-01-09T05:45,0.102
792,2020-01-09T06:00,0.109
793,2020-01-09T06:15,0.138
794,2020-01-09T06:30,0.09
795,2020-01-09T06:45,0.142
796,2020-01-09T07:00,0.095
797,2020-01-09T07:15,0.09
798,2020-01-09T07:30,0.132
799,2020-01-09T07:45,0.186
800,2020-01-09T08:00,0.154
801,2020-01-09T08:15,0.174
802,2020-01-09T08:30,0.195
803,2020-01-09T08:45,0.188
804,2020-01-09T09:00,0.144
805,2020-01-09T09:15,0.122
806,2020-01-09T09:30,0.138
807,2020-01-09T09:45,0.171
808,2020-01-09T10:00,0.15
809,2020-01-09T10:15,0.14
810,2020-01-09T10:30,0.122
811,2020-01-09T10:45,0.111
812,2020-01-09T11:00,0.1
813,2020-01-09T11:15,0.138
814,2020-01-09T11:30,0.123
815,2020-01-09T11:45,0.118
816,2020-01-09T12:00,0.106
817,2020-01-09T12:15,0.141
818,2020-01-09T12:30,0.174
819,2020-01-09T12:45,0.136
820,2020-01-09T13:00,0.151
821,2020-01-09T13:15,0.144
