# Renewables.ninja Weather (Point API) - 52.528, 13.391 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, temperature in ºC, radiation_surface in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "temperature": "\u00baC", "radiation_surface": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.52829799629117", "lon": "13.390741986643924", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": false, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": false, "var_cldtot": true}}
time,local_time,temperature,radiation_surface,cloud_cover
2020-01-03 10:00,2020-01-03 11:00,3.353,74.950,0.950
2020-01-03 11:00,2020-01-03 12:00,4.229,87.317,0.955
2020-01-03 12:00,2020-01-03 13:00,4.660,69.250,0.991
2020-01-03 13:00,2020-01-03 14:00,4.477,39.492,0.996
2020-01-03 14:00,2020-01-03 15:00,4.138,7.280,0.997
2020-01-03 15:00,2020-01-03 16:00,4.414,0,0.995
2020-01-03 16:00,2020-01-03 17:00,4.806,0,0.953
2020-01-03 17:00,2020-01-03 18:00,4.934,0,0.935
2020-01-03 18:00,2020-01-03 19:00,4.837,0,0.984
2020-01-03 19:00,2020-01-03 20:00,4.775,0,0.983
2020-01-03 20:00,2020-01-03 21:00,5.026,0,0.928
2020-01-03 21:00,2020-01-03 22:00,4.954,0,0.852
2020-01-03 22:00,2020-01-03 23:00,4.215,0,0.643
2020-01-03 23:00,2020-01-04 00:00,3.220,0,0.509
2020-01-04 00:00,2020-01-04 01:00,2.432,0,0.668
2020-01-04 01:00,2020-01-04 02:00,1.826,0,0.907
2020-01-04 02:00,2020-01-04 03:00,1.591,0,0.981
2020-01-04 03:00,2020-01-04 04:00,1.749,0,0.971
2020-01-04 04:00,2020-01-04 05:00,1.912,0,0.978
2020-01-04 05:00,2020-01-04 06:00,2.130,0,0.923
2020-01-04 06:00,2020-01-04 07:00,2.157,0,0.953
2020-01-04 07:00,2020-01-04 08:00,2.722,4.954,0.967
2020-01-04 08:00,2020-01-04 09:00,3.566,19.876,0.987
2020-01-04 09:00,2020-01-04 10:00,4.045,29.396,0.962
2020-01-04 10:00,2020-01-04 11:00,4.508,40.580,0.956
2020-01-04 11:00,2020-01-04 12:00,4.731,28.279,0.909
2020-01-04 12:00,2020-01-04 13:00,4.417,42.739,0.831
2020-01-04 13:00,2020-01-04 14:00,4.270,28.331,0.612
2020-01-04 14:00,2020-01-04 15:00,4.264,15.877,0.199
2020-01-04 15:00,2020-01-04 16:00,3.531,0,0.061
2020-01-04 16:00,2020-01-04 17:00,2.671,0,0.016
2020-01-04 17:00,2020-01-04 18:00,2.050,0,0.015
2020-01-04 18:00,2020-01-04 19:00,1.704,0,0.020
2020-01-04 19:00,2020-01-04 20:00,1.449,0,0.014
2020-01-04 20:00,2020-01-04 21:00,1.039,0,0.056
2020-01-04 21:00,2020-01-04 22:00,0.280,0,0.331
2020-01-04 22:00,2020-01-04 23:00,-0.203,0,0.666
2020-01-04 23:00,2020-01-05 00:00,-0.228,0,0.644
2020-01-05 00:00,2020-01-05 01:00,-0.463,0,0.719
2020-01-05 01:00,2020-01-05 02:00,-0.750,0,0.804
2020-01-05 02:00,2020-01-05 03:00,-0.981,0,0.862
2020-01-05 03:00,2020-01-05 04:00,-1.091,0,0.811
2020-01-05 04:00,2020-01-05 05:00,-1.293,0,0.709
2020-01-05 05:00,2020-01-05 06:00,-1.510,0,0.685
2020-01-05 06:00,2020-01-05 07:00,-1.731,0,0.780
2020-01-05 07:00,2020-01-05 08:00,-1.705,8.456,0.704
2020-01-05 08:00,2020-01-05 09:00,-1.130,67.106,0.455
2020-01-05 09:00,2020-01-05 10:00,-0.073,150.896,0.119
2020-01-05 10:00,2020-01-05 11:00,1.268,228.087,0.039
2020-01-05 11:00,2020-01-05 12:00,2.399,230.775,0.097
2020-01-05 12:00,2020-01-05 13:00,2.937,190.266,0.122
2020-01-05 13:00,2020-01-05 14:00,2.613,111.206,0.219
2020-01-05 14:00,2020-01-05 15:00,0.634,25.037,0.325
2020-01-05 15:00,2020-01-05 16:00,-0.335,0,0.531
2020-01-05 16:00,2020-01-05 17:00,-0.105,0,0.734
2020-01-05 17:00,2020-01-05 18:00,0.296,0,0.864
2020-01-05 18:00,2020-01-05 19:00,0.769,0,0.940
2020-01-05 19:00,2020-01-05 20:00,1.416,0,0.905
2020-01-05 20:00,2020-01-05 21:00,1.462,0,0.739
2020-01-05 21:00,2020-01-05 22:00,1.221,0,0.929
2020-01-05 22:00,2020-01-05 23:00,1.157,0,0.980
2020-01-05 23:00,2020-01-06 00:00,1.234,0,0.995
2020-01-06 00:00,2020-01-06 01:00,1.258,0,0.998
2020-01-06 01:00,2020-01-06 02:00,1.183,0,0.993
2020-01-06 02:00,2020-01-06 03:00,1.098,0,0.994
2020-01-06 03:00,2020-01-06 04:00,1.200,0,0.998
2020-01-06 04:00,2020-01-06 05:00,1.343,0,0.998
2020-01-06 05:00,2020-01-06 06:00,1.468,0,0.992
2020-01-06 06:00,2020-01-06 07:00,1.502,0,0.936
2020-01-06 07:00,2020-01-06 08:00,1.594,4.400,0.848
2020-01-06 08:00,2020-01-06 09:00,1.922,36.108,0.698
2020-01-06 09:00,2020-01-06 10:00,2.777,83.089,0.605
2020-01-06 10:00,2020-01-06 11:00,3.683,120.853,0.597
2020-01-06 11:00,2020-01-06 12:00,4.504,136.489,0.585
2020-01-06 12:00,2020-01-06 13:00,4.965,116.981,0.575
2020-01-06 13:00,2020-01-06 14:00,4.728,76.517,0.512
2020-01-06 14:00,2020-01-06 15:00,3.126,21.782,0.359
2020-01-06 15:00,2020-01-06 16:00,1.622,0,0.343
2020-01-06 16:00,2020-01-06 17:00,1.569,0,0.488
2020-01-06 17:00,2020-01-06 18:00,1.746,0,0.581
2020-01-06 18:00,2020-01-06 19:00,1.462,0,0.399
2020-01-06 19:00,2020-01-06 20:00,0.800,0,0.228
2020-01-06 20:00,2020-01-06 21:00,0.196,0,0.249
2020-01-06 21:00,2020-01-06 22:00,-0.147,0,0.188
2020-01-06 22:00,2020-01-06 23:00,-1.151,0,0.191
2020-01-06 23:00,2020-01-07 00:00,-1.715,0,0.255
2020-01-07 00:00,2020-01-07 01:00,-1.849,0,0.383
2020-01-07 01:00,2020-01-07 02:00,-1.990,0,0.542
2020-01-07 02:00,2020-01-07 03:00,-2.164,0,0.631
2020-01-07 03:00,2020-01-07 04:00,-2.409,0,0.627
2020-01-07 04:00,2020-01-07 05:00,-2.562,0,0.630
2020-01-07 05:00,2020-01-07 06:00,-2.470,0,0.587
2020-01-07 06:00,2020-01-07 07:00,-2.390,0,0.594
2020-01-07 07:00,2020-01-07 08:00,-2.044,9.858,0.607
2020-01-07 08:00,2020-01-07 09:00,-0.672,65.708,0.516
2020-01-07 09:00,2020-01-07 10:00,0.671,99.571,0.631
2020-01-07 10:00,2020-01-07 11:00,1.763,83.547,0.854
2020-01-07 11:00,2020-01-07 12:00,2.136,42.484,0.858
2020-01-07 12:00,2020-01-07 13:00,2.322,37.507,0.816
2020-01-07 13:00,2020-01-07 14:00,2.444,32.455,0.714
2020-01-07 14:00,2020-01-07 15:00,2.192,9.970,0.766
2020-01-07 15:00,2020-01-07 16:00,2.653,0,0.808
2020-01-07 16:00,2020-01-07 17:00,3.129,0,0.717
2020-01-07 17:00,2020-01-07 18:00,2.843,0,0.556
2020-01-07 18:00,2020-01-07 19:00,2.186,0,0.593
2020-01-07 19:00,2020-01-07 20:00,2.170,0,0.931
2020-01-07 20:00,2020-01-07 21:00,2.108,0,0.995
2020-01-07 21:00,2020-01-07 22:00,1.636,0,0.994
2020-01-07 22:00,2020-01-07 23:00,1.424,0,0.987
2020-01-07 23:00,2020-01-08 00:00,1.217,0,0.986
2020-01-08 00:00,2020-01-08 01:00,1.363,0,0.986
2020-01-08 01:00,2020-01-08 02:00,1.620,0,0.972
2020-01-08 02:00,2020-01-08 03:00,1.778,0,0.995
2020-01-08 03:00,2020-01-08 04:00,1.961,0,0.992
2020-01-08 04:00,2020-01-08 05:00,2.128,0,0.990
2020-01-08 05:00,2020-01-08 06:00,2.299,0,0.984
2020-01-08 06:00,2020-01-08 07:00,2.539,0,0.982
2020-01-08 07:00,2020-01-08 08:00,3.057,4.753,0.988
2020-01-08 08:00,2020-01-08 09:00,3.826,18.521,0.996
2020-01-08 09:00,2020-01-08 10:00,4.229,23.159,0.995
2020-01-08 10:00,2020-01-08 11:00,4.365,36.460,0.990
2020-01-08 11:00,2020-01-08 12:00,4.759,58.602,0.986
2020-01-08 12:00,2020-01-08 13:00,5.215,42.695,0.989
2020-01-08 13:00,2020-01-08 14:00,5.581,22.638,0.994
2020-01-08 14:00,2020-01-08 15:00,6.175,5.119,0.993
2020-01-08 15:00,2020-01-08 16:00,6.506,0,0.987
2020-01-08 16:00,2020-01-08 17:00,6.488,0,0.982
2020-01-08 17:00,2020-01-08 18:00,6.364,0,0.981
2020-01-08 18:00,2020-01-08 19:00,6.218,0,0.981
2020-01-08 19:00,2020-01-08 20:00,6.141,0,0.985
2020-01-08 20:00,2020-01-08 21:00,6.119,0,0.994
2020-01-08 21:00,2020-01-08 22:00,6.105,0,0.991
2020-01-08 22:00,2020-01-08 23:00,6.117,0,0.993
2020-01-08 23:00,2020-01-09 00:00,6.137,0,0.996
2020-01-09 00:00,2020-01-09 01:00,6.185,0,0.996
2020-01-09 01:00,2020-01-09 02:00,6.098,0,0.996
2020-01-09 02:00,2020-01-09 03:00,5.970,0,0.996
2020-01-09 03:00,2020-01-09 04:00,5.755,0,0.995
2020-01-09 04:00,2020-01-09 05:00,5.504,0,0.967
2020-01-09 05:00,2020-01-09 06:00,5.242,0,0.761
2020-01-09 06:00,2020-01-09 07:00,4.917,0,0.618
2020-01-09 07:00,2020-01-09 08:00,4.822,8.738,0.573
2020-01-09 08:00,2020-01-09 09:00,5.239,56.024,0.662
2020-01-09 09:00,2020-01-09 10:00,6.456,105.172,0.831
2020-01-09 10:00,2020-01-09 11:00,7.203,114.772,0.982
2020-01-09 11:00,2020-01-09 12:00,7.265,54.993,0.995
2020-01-09 12:00,2020-01-09 13:00,7.255,37.417,0.991
2020-01-09 13:00,2020-01-09 14:00,7.532,23.425,0.992
2020-01-09 14:00,2020-01-09 15:00,7.706,6.112,0.995
2020-01-09 15:00,2020-01-09 16:00,7.648,0,0.995
2020-01-09 16:00,2020-01-09 17:00,7.538,0,0.995
2020-01-09 17:00,2020-01-09 18:00,7.500,0,0.994
2020-01-09 18:00,2020-01-09 19:00,7.569,0,0.994
2020-01-09 19:00,2020-01-09 20:00,7.965,0,0.995
2020-01-09 20:00,2020-01-09 21:00,8.034,0,0.996
2020-01-09 21:00,2020-01-09 22:00,8.068,0,0.997
2020-01-09 22:00,2020-01-09 23:00,8.306,0,0.996
2020-01-09 23:00,2020-01-10 00:00,8.565,0,0.995
2020-01-10 00:00,2020-01-10 01:00,8.580,0,0.994
2020-01-10 01:00,2020-01-10 02:00,8.466,0,0.987
2020-01-10 02:00,2020-01-10 03:00,8.320,0,0.969
2020-01-10 03:00,2020-01-10 04:00,8.191,0,0.961
2020-01-10 04:00,2020-01-10 05:00,8.112,0,0.967
2020-01-10 05:00,2020-01-10 06:00,7.946,0,0.965
2020-01-10 06:00,2020-01-10 07:00,7.738,0,0.940
2020-01-10 07:00,2020-01-10 08:00,7.573,2.661,0.932
2020-01-10 08:00,2020-01-10 09:00,7.677,19.651,0.897
2020-01-10 09:00,2020-01-10 10:00,8.162,57.182,0.794
2020-01-10 10:00,2020-01-10 11:00,9.047,133.445,0.522
2020-01-10 11:00,2020-01-10 12:00,9.990,196.537,0.293
2020-01-10 12:00,2020-01-10 13:00,10.289,181.110,0.056
2020-01-10 13:00,2020-01-10 14:00,9.792,116.605,0.069
2020-01-10 14:00,2020-01-10 15:00,8.633,30.867,0.117
2020-01-10 15:00,2020-01-10 16:00,7.476,0.003,0.132
2020-01-10 16:00,2020-01-10 17:00,6.796,0,0.129
2020-01-10 17:00,2020-01-10 18:00,6.157,0,0.216
2020-01-10 18:00,2020-01-10 19:00,5.942,0,0.448
2020-01-10 19:00,2020-01-10 20:00,5.767,0,0.609
2020-01-10 20:00,2020-01-10 21:00,5.189,0,0.735
2020-01-10 21:00,2020-01-10 22:00,4.413,0,0.615
2020-01-10 22:00,2020-01-10 23:00,3.795,0,0.609
2020-01-10 23:00,2020-01-11 00:00,3.478,0,0.623
2020-01-11 00:00,2020-01-11 01:00,3.311,0,0.646
2020-01-11 01:00,2020-01-11 02:00,3.140,0,0.702
2020-01-11 02:00,2020-01-11 03:00,3.041,0,0.752
2020-01-11 03:00,2020-01-11 04:00,3.000,0,0.664
2020-01-11 04:00,2020-01-11 05:00,2.854,0,0.519
2020-01-11 05:00,2020-01-11 06:00,2.402,0,0.424
2020-01-11 06:00,2020-01-11 07:00,1.819,0,0.551
2020-01-11 07:00,2020-01-11 08:00,1.671,14.384,0.637
2020-01-11 08:00,2020-01-11 09:00,2.620,75.153,0.456
2020-01-11 09:00,2020-01-11 10:00,3.660,143.538,0.257
2020-01-11 10:00,2020-01-11 11:00,4.776,216.114,0.063
2020-01-11 11:00,2020-01-11 12:00,5.460,240.158,0.182
2020-01-11 12:00,2020-01-11 13:00,5.595,202.630,0.571
2020-01-11 13:00,2020-01-11 14:00,5.183,127.922,0.747
2020-01-11 14:00,2020-01-11 15:00,3.192,34.468,0.926
2020-01-11 15:00,2020-01-11 16:00,1.842,0.010,0.945
2020-01-11 16:00,2020-01-11 17:00,2.138,0,0.952
2020-01-11 17:00,2020-01-11 18:00,2.252,0,0.966
2020-01-11 18:00,2020-01-11 19:00,2.063,0,0.962
2020-01-11 19:00,2020-01-11 20:00,1.639,0,0.947
2020-01-11 20:00,2020-01-11 21:00,1.251,0,0.944
2020-01-11 21:00,2020-01-11 22:00,0.918,0,0.947
2020-01-11 22:00,2020-01-11 23:00,0.655,0,0.955
2020-01-11 23:00,2020-01-12 00:00,0.362,0,0.956
2020-01-12 00:00,2020-01-12 01:00,-0.007,0,0.956
2020-01-12 01:00,2020-01-12 02:00,-0.244,0,0.958
2020-01-12 02:00,2020-01-12 03:00,-0.275,0,0.961
2020-01-12 03:00,2020-01-12 04:00,-0.295,0,0.959
2020-01-12 04:00,2020-01-12 05:00,-0.490,0,0.960
2020-01-12 05:00,2020-01-12 06:00,-0.792,0,0.966
2020-01-12 06:00,2020-01-12 07:00,-0.932,0,0.964
2020-01-12 07:00,2020-01-12 08:00,-0.801,13.671,0.936
2020-01-12 08:00,2020-01-12 09:00,0.266,74.903,0.923
2020-01-12 09:00,2020-01-12 10:00,1.388,156.024,0.943
2020-01-12 10:00,2020-01-12 11:00,2.915,187.151,0.950
2020-01-12 11:00,2020-01-12 12:00,4.051,181.061,0.947
2020-01-12 12:00,2020-01-12 13:00,4.533,167.446,0.943
2020-01-12 13:00,2020-01-12 14:00,4.391,116.924,0.925
2020-01-12 14:00,2020-01-12 15:00,3.702,27.002,0.859
2020-01-12 15:00,2020-01-12 16:00,3.510,0.003,0.855
2020-01-12 16:00,2020-01-12 17:00,3.310,0,0.777
2020-01-12 17:00,2020-01-12 18:00,3.357,0,0.847
2020-01-12 18:00,2020-01-12 19:00,3.805,0,0.917
2020-01-12 19:00,2020-01-12 20:00,4.016,0,0.917
2020-01-12 20:00,2020-01-12 21:00,3.967,0,0.794
2020-01-12 21:00,2020-01-12 22:00,4.200,0,0.725
2020-01-12 22:00,2020-01-12 23:00,4.665,0,0.699
2020-01-12 23:00,2020-01-13 00:00,4.883,0,0.607
2020-01-13 00:00,2020-01-13 01:00,4.823,0,0.685
2020-01-13 01:00,2020-01-13 02:00,4.965,0,0.861
2020-01-13 02:00,2020-01-13 03:00,5.346,0,0.852
2020-01-13 03:00,2020-01-13 04:00,5.393,0,0.870
2020-01-13 04:00,2020-01-13 05:00,5.243,0,0.972
2020-01-13 05:00,2020-01-13 06:00,5.100,0,0.988
2020-01-13 06:00,2020-01-13 07:00,4.893,0,0.993
2020-01-13 07:00,2020-01-13 08:00,4.704,5.718,0.998
2020-01-13 08:00,2020-01-13 09:00,4.787,31.436,0.997
2020-01-13 09:00,2020-01-13 10:00,5.144,64.707,0.991
2020-01-13 10:00,2020-01-13 11:00,5.754,103.562,0.932
2020-01-13 11:00,2020-01-13 12:00,6.337,120.658,0.772
2020-01-13 12:00,2020-01-13 13:00,6.599,102.295,0.709
2020-01-13 13:00,2020-01-13 14:00,6.401,61.067,0.666
2020-01-13 14:00,2020-01-13 15:00,5.649,18.556,0.655
2020-01-13 15:00,2020-01-13 16:00,4.995,0.018,0.663
2020-01-13 16:00,2020-01-13 17:00,4.730,0,0.672
2020-01-13 17:00,2020-01-13 18:00,4.333,0,0.609
2020-01-13 18:00,2020-01-13 19:00,3.671,0,0.589
2020-01-13 19:00,2020-01-13 20:00,2.783,0,0.319
2020-01-13 20:00,2020-01-13 21:00,1.659,0,0.325
2020-01-13 21:00,2020-01-13 22:00,1.489,0,0.602
2020-01-13 22:00,2020-01-13 23:00,1.460,0,0.867
2020-01-13 23:00,2020-01-14 00:00,1.526,0,0.821
2020-01-14 00:00,2020-01-14 01:00,1.435,0,0.767
2020-01-14 01:00,2020-01-14 02:00,1.245,0,0.940
2020-01-14 02:00,2020-01-14 03:00,1.292,0,0.991
2020-01-14 03:00,2020-01-14 04:00,1.617,0,0.989
2020-01-14 04:00,2020-01-14 05:00,2.340,0,0.993
2020-01-14 05:00,2020-01-14 06:00,2.679,0,0.989
2020-01-14 06:00,2020-01-14 07:00,2.471,0,0.977
2020-01-14 07:00,2020-01-14 08:00,2.541,16.970,0.978
2020-01-14 08:00,2020-01-14 09:00,3.395,65.573,0.988
2020-01-14 09:00,2020-01-14 10:00,4.496,72.422,0.993
2020-01-14 10:00,2020-01-14 11:00,5.304,70.114,0.984
2020-01-14 11:00,2020-01-14 12:00,6.404,149.372,0.908
2020-01-14 12:00,2020-01-14 13:00,7.362,141.080,0.721
2020-01-14 13:00,2020-01-14 14:00,7.612,93.048,0.920
2020-01-14 14:00,2020-01-14 15:00,7.001,25.420,0.968
2020-01-14 15:00,2020-01-14 16:00,6.627,0.037,0.987
2020-01-14 16:00,2020-01-14 17:00,6.605,0,0.992
2020-01-14 17:00,2020-01-14 18:00,6.303,0,0.983
2020-01-14 18:00,2020-01-14 19:00,5.608,0,0.918
2020-01-14 19:00,2020-01-14 20:00,5.355,0,0.948
2020-01-14 20:00,2020-01-14 21:00,5.368,0,0.982
2020-01-14 21:00,2020-01-14 22:00,5.445,0,0.964
2020-01-14 22:00,2020-01-14 23:00,5.490,0,0.959
2020-01-14 23:00,2020-01-15 00:00,5.514,0,0.970
2020-01-15 00:00,2020-01-15 01:00,5.604,0,0.981
2020-01-15 01:00,2020-01-15 02:00,5.628,0,0.978
2020-01-15 02:00,2020-01-15 03:00,5.478,0,0.960
2020-01-15 03:00,2020-01-15 04:00,5.466,0,0.962
2020-01-15 04:00,2020-01-15 05:00,5.687,0,0.978
2020-01-15 05:00,2020-01-15 06:00,6.100,0,0.992
2020-01-15 06:00,2020-01-15 07:00,6.506,0,0.992
2020-01-15 07:00,2020-01-15 08:00,6.682,11.701,0.861
2020-01-15 08:00,2020-01-15 09:00,7.291,94.632,0.317
2020-01-15 09:00,2020-01-15 10:00,8.275,193.005,0.109
2020-01-15 10:00,2020-01-15 11:00,9.255,246.204,0.401
2020-01-15 11:00,2020-01-15 12:00,10.012,242.580,0.775
2020-01-15 12:00,2020-01-15 13:00,10.276,203.465,0.646
2020-01-15 13:00,2020-01-15 14:00,9.832,136.929,0.496
2020-01-15 14:00,2020-01-15 15:00,8.402,44.134,0.397
2020-01-15 15:00,2020-01-15 16:00,6.980,0.130,0.390
2020-01-15 16:00,2020-01-15 17:00,6.353,0,0.594
2020-01-15 17:00,2020-01-15 18:00,5.723,0,0.768
2020-01-15 18:00,2020-01-15 19:00,5.206,0,0.825
2020-01-15 19:00,2020-01-15 20:00,4.825,0,0.758
2020-01-15 20:00,2020-01-15 21:00,4.581,0,0.757
2020-01-15 21:00,2020-01-15 22:00,4.867,0,0.939
2020-01-15 22:00,2020-01-15 23:00,5.073,0,0.986
2020-01-15 23:00,2020-01-16 00:00,5.493,0,0.967
2020-01-16 00:00,2020-01-16 01:00,5.982,0,0.790
2020-01-16 01:00,2020-01-16 02:00,6.354,0,0.622
2020-01-16 02:00,2020-01-16 03:00,5.752,0,0.378
2020-01-16 03:00,2020-01-16 04:00,4.269,0,0.097
2020-01-16 04:00,2020-01-16 05:00,2.799,0,0.074
2020-01-16 05:00,2020-01-16 06:00,2.024,0,0.092
2020-01-16 06:00,2020-01-16 07:00,1.820,0,0.279
2020-01-16 07:00,2020-01-16 08:00,2.688,22.920,0.468
2020-01-16 08:00,2020-01-16 09:00,4.658,82.797,0.462
2020-01-16 09:00,2020-01-16 10:00,5.985,177.785,0.051
2020-01-16 10:00,2020-01-16 11:00,7.298,256.165,0.003
2020-01-16 11:00,2020-01-16 12:00,8.669,262.521,0
2020-01-16 12:00,2020-01-16 13:00,9.290,223.522,0
2020-01-16 13:00,2020-01-16 14:00,8.458,145.742,0
2020-01-16 14:00,2020-01-16 15:00,6.076,48.034,0
2020-01-16 15:00,2020-01-16 16:00,4.155,0.199,0
2020-01-16 16:00,2020-01-16 17:00,3.330,0,0.001
2020-01-16 17:00,2020-01-16 18:00,3.254,0,0.002
2020-01-16 18:00,2020-01-16 19:00,3.375,0,0.004
2020-01-16 19:00,2020-01-16 20:00,3.316,0,0.076
2020-01-16 20:00,2020-01-16 21:00,3.297,0,0.366
2020-01-16 21:00,2020-01-16 22:00,3.295,0,0.688
2020-01-16 22:00,2020-01-16 23:00,3.058,0,0.880
2020-01-16 23:00,2020-01-17 00:00,2.894,0,0.891
2020-01-17 00:00,2020-01-17 01:00,2.868,0,0.915
2020-01-17 01:00,2020-01-17 02:00,2.612,0,0.962
2020-01-17 02:00,2020-01-17 03:00,2.561,0,0.962
2020-01-17 03:00,2020-01-17 04:00,2.639,0,0.963
2020-01-17 04:00,2020-01-17 05:00,2.730,0,0.967
2020-01-17 05:00,2020-01-17 06:00,2.665,0,0.970
2020-01-17 06:00,2020-01-17 07:00,2.458,0,0.972
2020-01-17 07:00,2020-01-17 08:00,2.313,11.392,0.973
2020-01-17 08:00,2020-01-17 09:00,2.624,45.020,0.965
2020-01-17 09:00,2020-01-17 10:00,3.428,90.229,0.729
2020-01-17 10:00,2020-01-17 11:00,5.087,192.898,0.164
2020-01-17 11:00,2020-01-17 12:00,6.825,254.447,0.015
2020-01-17 12:00,2020-01-17 13:00,7.765,220.851,0
2020-01-17 13:00,2020-01-17 14:00,7.540,143.579,0
2020-01-17 14:00,2020-01-17 15:00,6.009,47.844,0
2020-01-17 15:00,2020-01-17 16:00,4.033,0.280,0.004
2020-01-17 16:00,2020-01-17 17:00,3.247,0,0.234
2020-01-17 17:00,2020-01-17 18:00,2.676,0,0.278
