,interval,Power (W),weekday,month,hour_day,day_type
94,2019-01-01 23:30:00,361.5211856013044,1,1,23,1.0
95,2019-01-01 23:45:00,366.077296397634,1,1,23,1.0
96,2019-01-02 00:00:00,335.9896915990248,2,1,0,0.0
97,2019-01-02 00:15:00,275.2649424000992,2,1,0,0.0
98,2019-01-02 00:30:00,287.324630000512,2,1,0,0.0
99,2019-01-02 00:45:00,267.3156651999304,2,1,0,0.0
100,2019-01-02 01:00:00,289.9502864020176,2,1,1,0.0
101,2019-01-02 01:15:00,297.4693467986068,2,1,1,0.0
102,2019-01-02 01:30:00,258.593381200626,2,1,1,0.0
103,2019-01-02 01:45:00,355.6875844005844,2,1,1,0.0
104,2019-01-02 02:00:00,323.2310919993324,2,1,2,0.0
105,2019-01-02 02:15:00,262.0731456008796,2,1,2,0.0
106,2019-01-02 02:30:00,308.9642967988764,2,1,2,0.0
107,2019-01-02 02:45:00,410.7904612010316,2,1,2,0.0
108,2019-01-02 03:00:00,265.543306397376,2,1,3,0.0
109,2019-01-02 03:15:00,297.1722284019048,2,1,3,0.0
110,2019-01-02 03:30:00,360.0982852003652,2,1,3,0.0
111,2019-01-02 03:45:00,321.1031351984272,2,1,3,0.0
112,2019-01-02 04:00:00,244.0087024024248,2,1,4,0.0
113,2019-01-02 04:15:00,336.453550000442,2,1,4,0.0
114,2019-01-02 04:30:00,390.4792547982652,2,1,4,0.0
115,2019-01-02 04:45:00,290.7246583999948,2,1,4,0.0
116,2019-01-02 05:00:00,342.710697199436,2,1,5,0.0
117,2019-01-02 05:15:00,235.7655364012316,2,1,5,0.0
118,2019-01-02 05:30:00,279.2622847991876,2,1,5,0.0
119,2019-01-02 05:45:00,476.3187520002248,2,1,5,0.0
120,2019-01-02 06:00:00,448.6127419986584,2,1,6,0.0
121,2019-01-02 06:15:00,268.2273819991676,2,1,6,0.0
122,2019-01-02 06:30:00,647.73074200275,2,1,6,0.0
123,2019-01-02 06:45:00,629.8512127996216,2,1,6,0.0
124,2019-01-02 07:00:00,708.5533915997072,2,1,7,0.0
125,2019-01-02 07:15:00,745.1338348000716,2,1,7,0.0
126,2019-01-02 07:30:00,435.2928995995168,2,1,7,0.0
127,2019-01-02 07:45:00,460.4491519985456,2,1,7,0.0
128,2019-01-02 08:00:00,512.138488000346,2,1,8,0.0
129,2019-01-02 08:15:00,671.5031316016392,2,1,8,0.0
130,2019-01-02 08:30:00,547.550749601214,2,1,8,0.0
131,2019-01-02 08:45:00,590.7529011983568,2,1,8,0.0
132,2019-01-02 09:00:00,586.2362516018036,2,1,9,0.0
133,2019-01-02 09:15:00,457.3781731978668,2,1,9,0.0
134,2019-01-02 09:30:00,573.1265527992944,2,1,9,0.0
135,2019-01-02 09:45:00,455.2285968002252,2,1,9,0.0
136,2019-01-02 10:00:00,461.2957232002372,2,1,10,0.0
137,2019-01-02 10:15:00,523.9106288008768,2,1,10,0.0
138,2019-01-02 10:30:00,398.6722543995708,2,1,10,0.0
139,2019-01-02 10:45:00,345.6209167998164,2,1,10,0.0
140,2019-01-02 11:00:00,384.4378775993388,2,1,11,0.0
141,2019-01-02 11:15:00,388.192424799854,2,1,11,0.0
142,2019-01-02 11:30:00,262.4021912015448,2,1,11,0.0
143,2019-01-02 11:45:00,429.498054400028,2,1,11,0.0
144,2019-01-02 12:00:00,359.3512823990748,2,1,12,0.0
145,2019-01-02 12:15:00,332.2497076005672,2,1,12,0.0
146,2019-01-02 12:30:00,449.3795224007044,2,1,12,0.0
147,2019-01-02 12:45:00,260.836949199074,2,1,12,0.0
148,2019-01-02 13:00:00,468.50712000014,2,1,13,0.0
149,2019-01-02 13:15:00,380.762100799984,2,1,13,0.0
150,2019-01-02 13:30:00,294.92730560014,2,1,13,0.0
151,2019-01-02 13:45:00,349.444112000128,2,1,13,0.0
152,2019-01-02 14:00:00,370.44656479884,2,1,14,0.0
153,2019-01-02 14:15:00,330.4373568007576,2,1,14,0.0
154,2019-01-02 14:30:00,303.4627568013092,2,1,14,0.0
155,2019-01-02 14:45:00,359.079985597418,2,1,14,0.0
156,2019-01-02 15:00:00,369.3533184014084,2,1,15,0.0
157,2019-01-02 15:15:00,341.2009000003308,2,1,15,0.0
158,2019-01-02 15:30:00,378.7992715988364,2,1,15,0.0
159,2019-01-02 15:45:00,364.2361492020424,2,1,15,0.0
160,2019-01-02 16:00:00,398.6537191995012,2,1,16,0.0
161,2019-01-02 16:15:00,668.2151567983964,2,1,16,0.0
162,2019-01-02 16:30:00,422.3258532001636,2,1,16,0.0
163,2019-01-02 16:45:00,750.2143500005332,2,1,16,0.0
164,2019-01-02 17:00:00,530.7909615985408,2,1,17,0.0
165,2019-01-02 17:15:00,503.8855736020196,2,1,17,0.0
166,2019-01-02 17:30:00,614.1576295995036,2,1,17,0.0
167,2019-01-02 17:45:00,591.9867536013044,2,1,17,0.0
168,2019-01-02 18:00:00,2011.8905975996315,2,1,18,0.0
169,2019-01-02 18:15:00,995.7754799997928,2,1,18,0.0
170,2019-01-02 18:30:00,459.43891279785,2,1,18,0.0
171,2019-01-02 18:45:00,897.538032801094,2,1,18,0.0
172,2019-01-02 19:00:00,1591.9106504006777,2,1,19,0.0
173,2019-01-02 19:15:00,538.669316400046,2,1,19,0.0
174,2019-01-02 19:30:00,586.567603599178,2,1,19,0.0
175,2019-01-02 19:45:00,498.4873579996928,2,1,19,0.0
176,2019-01-02 20:00:00,389.704327601066,2,1,20,0.0
177,2019-01-02 20:15:00,431.3991928011088,2,1,20,0.0
178,2019-01-02 20:30:00,482.1204335985384,2,1,20,0.0
179,2019-01-02 20:45:00,459.3806527991544,2,1,20,0.0
180,2019-01-02 21:00:00,627.7905156002817,2,1,21,0.0
181,2019-01-02 21:15:00,572.875277201092,2,1,21,0.0
182,2019-01-02 21:30:00,394.3945164010072,2,1,21,0.0
183,2019-01-02 21:45:00,425.6691020000288,2,1,21,0.0
184,2019-01-02 22:00:00,444.8168511971744,2,1,22,0.0
185,2019-01-02 22:15:00,404.6626792023744,2,1,22,0.0
186,2019-01-02 22:30:00,370.5001815997092,2,1,22,0.0
187,2019-01-02 22:45:00,300.2379851986916,2,1,22,0.0
188,2019-01-02 23:00:00,232.9182676003256,2,1,23,0.0
189,2019-01-02 23:15:00,359.0426547998504,2,1,23,0.0
190,2019-01-02 23:30:00,266.1189324007864,2,1,23,0.0
191,2019-01-02 23:45:00,234.6151519996056,2,1,23,0.0
192,2019-01-03 00:00:00,340.2602319983996,3,1,0,0.0
193,2019-01-03 00:15:00,316.0536960022,3,1,0,0.0
194,2019-01-03 00:30:00,227.94656159931,3,1,0,0.0
195,2019-01-03 00:45:00,342.501828799868,3,1,0,0.0
196,2019-01-03 01:00:00,300.764947600328,3,1,1,0.0
197,2019-01-03 01:15:00,308.5681020002084,3,1,1,0.0
198,2019-01-03 01:30:00,372.1882800000456,3,1,1,0.0
199,2019-01-03 01:45:00,307.1703324003464,3,1,1,0.0
200,2019-01-03 02:00:00,266.8163979997188,3,1,2,0.0
201,2019-01-03 02:15:00,399.20100639938,3,1,2,0.0
202,2019-01-03 02:30:00,336.796260800838,3,1,2,0.0
203,2019-01-03 02:45:00,216.9603715992704,3,1,2,0.0
204,2019-01-03 03:00:00,293.6916092003228,3,1,3,0.0
205,2019-01-03 03:15:00,445.4137840002656,3,1,3,0.0
206,2019-01-03 03:30:00,305.088235199946,3,1,3,0.0
207,2019-01-03 03:45:00,296.862040800988,3,1,3,0.0
208,2019-01-03 04:00:00,362.1715487988692,3,1,4,0.0
209,2019-01-03 04:15:00,233.822057600264,3,1,4,0.0
210,2019-01-03 04:30:00,232.6468415976704,3,1,4,0.0
211,2019-01-03 04:45:00,305.0515112026912,3,1,4,0.0
212,2019-01-03 05:00:00,316.6581623991076,3,1,5,0.0
213,2019-01-03 05:15:00,257.7998987981116,3,1,5,0.0
214,2019-01-03 05:30:00,319.5987460021568,3,1,5,0.0
215,2019-01-03 05:45:00,248.3338056008504,3,1,5,0.0
216,2019-01-03 06:00:00,284.1650887985452,3,1,6,0.0
217,2019-01-03 06:15:00,399.2297864006104,3,1,6,0.0
218,2019-01-03 06:30:00,575.8974872005635,3,1,6,0.0
219,2019-01-03 06:45:00,459.3299808002484,3,1,6,0.0
220,2019-01-03 07:00:00,573.8300443990736,3,1,7,0.0
221,2019-01-03 07:15:00,631.139352401078,3,1,7,0.0
222,2019-01-03 07:30:00,819.4567935970553,3,1,7,0.0
223,2019-01-03 07:45:00,567.9922960025576,3,1,7,0.0
224,2019-01-03 08:00:00,578.584559198134,3,1,8,0.0
225,2019-01-03 08:15:00,468.515812002806,3,1,8,0.0
226,2019-01-03 08:30:00,580.4966023988524,3,1,8,0.0
227,2019-01-03 08:45:00,740.303974400376,3,1,8,0.0
228,2019-01-03 09:00:00,622.4149831996328,3,1,9,0.0
229,2019-01-03 09:15:00,701.3534727975635,3,1,9,0.0
230,2019-01-03 09:30:00,951.2649480020624,3,1,9,0.0
231,2019-01-03 09:45:00,418.8743007998708,3,1,9,0.0
232,2019-01-03 10:00:00,514.3778399997244,3,1,10,0.0
233,2019-01-03 10:15:00,480.2646063999416,3,1,10,0.0
234,2019-01-03 10:30:00,416.5251388003524,3,1,10,0.0
235,2019-01-03 10:45:00,521.875585998714,3,1,10,0.0
236,2019-01-03 11:00:00,427.3663236017452,3,1,11,0.0
237,2019-01-03 11:15:00,446.4709879994188,3,1,11,0.0
238,2019-01-03 11:30:00,465.9361444009844,3,1,11,0.0
239,2019-01-03 11:45:00,487.4359791974708,3,1,11,0.0
240,2019-01-03 12:00:00,337.3634620020308,3,1,12,0.0
241,2019-01-03 12:15:00,465.4467835989632,3,1,12,0.0
242,2019-01-03 12:30:00,532.4590028012608,3,1,12,0.0
243,2019-01-03 12:45:00,399.6057355998344,3,1,12,0.0
244,2019-01-03 13:00:00,516.528012400158,3,1,13,0.0
245,2019-01-03 13:15:00,371.642688398424,3,1,13,0.0
246,2019-01-03 13:30:00,331.667389202266,3,1,13,0.0
247,2019-01-03 13:45:00,481.492326798616,3,1,13,0.0
248,2019-01-03 14:00:00,380.6755847999736,3,1,14,0.0
249,2019-01-03 14:15:00,450.1535784002044,3,1,14,0.0
250,2019-01-03 14:30:00,613.9386928007295,3,1,14,0.0
251,2019-01-03 14:45:00,461.1336919988388,3,1,14,0.0
252,2019-01-03 15:00:00,536.3831807990208,3,1,15,0.0
253,2019-01-03 15:15:00,1695.7146736003776,3,1,15,0.0
254,2019-01-03 15:30:00,1676.111967601173,3,1,15,0.0
255,2019-01-03 15:45:00,1304.423042000053,3,1,15,0.0
256,2019-01-03 16:00:00,754.8070847988128,3,1,16,0.0
257,2019-01-03 16:15:00,968.49508320156,3,1,16,0.0
258,2019-01-03 16:30:00,1329.3268079996776,3,1,16,0.0
259,2019-01-03 16:45:00,1626.867048398708,3,1,16,0.0
260,2019-01-03 17:00:00,500.23022400091554,3,1,17,0.0
261,2019-01-03 17:15:00,508.4002556013728,3,1,17,0.0
262,2019-01-03 17:30:00,492.2647311977924,3,1,17,0.0
263,2019-01-03 17:45:00,542.0356260019616,3,1,17,0.0
264,2019-01-03 18:00:00,546.2188755973328,3,1,18,0.0
265,2019-01-03 18:15:00,561.4529384019988,3,1,18,0.0
266,2019-01-03 18:30:00,802.0317315986176,3,1,18,0.0
267,2019-01-03 18:45:00,535.6988764015111,3,1,18,0.0
268,2019-01-03 19:00:00,722.6567311990948,3,1,19,0.0
269,2019-01-03 19:15:00,1939.2467175985075,3,1,19,0.0
270,2019-01-03 19:30:00,1338.0761620028352,3,1,19,0.0
271,2019-01-03 19:45:00,677.61571399933,3,1,19,0.0
272,2019-01-03 20:00:00,462.3323275991424,3,1,20,0.0
273,2019-01-03 20:15:00,421.3255548002052,3,1,20,0.0
274,2019-01-03 20:30:00,541.6711391990248,3,1,20,0.0
275,2019-01-03 20:45:00,480.8202828007776,3,1,20,0.0
276,2019-01-03 21:00:00,445.99349640157,3,1,21,0.0
277,2019-01-03 21:15:00,606.5303847990432,3,1,21,0.0
278,2019-01-03 21:30:00,490.34913720061,3,1,21,0.0
279,2019-01-03 21:45:00,547.803969999222,3,1,21,0.0
280,2019-01-03 22:00:00,538.9644724000387,3,1,22,0.0
281,2019-01-03 22:15:00,482.0464208005432,3,1,22,0.0
282,2019-01-03 22:30:00,463.755853999828,3,1,22,0.0
283,2019-01-03 22:45:00,579.8107755999808,3,1,22,0.0
284,2019-01-03 23:00:00,413.3144919996992,3,1,23,0.0
285,2019-01-03 23:15:00,399.4933428002696,3,1,23,0.0
286,2019-01-03 23:30:00,494.5133256005644,3,1,23,0.0
287,2019-01-03 23:45:00,323.4962499991524,3,1,23,0.0
288,2019-01-04 00:00:00,282.8274852017784,4,1,0,0.0
289,2019-01-04 00:15:00,293.3767727972736,4,1,0,0.0
290,2019-01-04 00:30:00,339.025142002356,4,1,0,0.0
291,2019-01-04 00:45:00,235.3803211990452,4,1,0,0.0
292,2019-01-04 01:00:00,301.1809355994044,4,1,1,0.0
293,2019-01-04 01:15:00,246.2614408013904,4,1,1,0.0
294,2019-01-04 01:30:00,348.5287931980564,4,1,1,0.0
295,2019-01-04 01:45:00,318.898917199476,4,1,1,0.0
296,2019-01-04 02:00:00,267.0422620012684,4,1,2,0.0
297,2019-01-04 02:15:00,354.2890640001132,4,1,2,0.0
298,2019-01-04 02:30:00,340.2387119986088,4,1,2,0.0
299,2019-01-04 02:45:00,264.4086767995756,4,1,2,0.0
300,2019-01-04 03:00:00,294.5792024020192,4,1,3,0.0
301,2019-01-04 03:15:00,405.1080415993056,4,1,3,0.0
302,2019-01-04 03:30:00,269.2804664002324,4,1,3,0.0
303,2019-01-04 03:45:00,244.5502768005096,4,1,3,0.0
304,2019-01-04 04:00:00,381.6433952015356,4,1,4,0.0
305,2019-01-04 04:15:00,316.9834255968452,4,1,4,0.0
306,2019-01-04 04:30:00,303.6868404014964,4,1,4,0.0
307,2019-01-04 04:45:00,383.36248880114,4,1,4,0.0
308,2019-01-04 05:00:00,256.0854059975096,4,1,5,0.0
309,2019-01-04 05:15:00,238.1458416020904,4,1,5,0.0
310,2019-01-04 05:30:00,299.6226707982712,4,1,5,0.0
311,2019-01-04 05:45:00,294.2168452009352,4,1,5,0.0
312,2019-01-04 06:00:00,242.6420943993432,4,1,6,0.0
313,2019-01-04 06:15:00,344.2885227996156,4,1,6,0.0
314,2019-01-04 06:30:00,384.9819896004192,4,1,6,0.0
315,2019-01-04 06:45:00,423.1867355993016,4,1,6,0.0
316,2019-01-04 07:00:00,639.8434996008287,4,1,7,0.0
317,2019-01-04 07:15:00,537.5877099995704,4,1,7,0.0
318,2019-01-04 07:30:00,484.0647628006988,4,1,7,0.0
319,2019-01-04 07:45:00,644.4039416001032,4,1,7,0.0
320,2019-01-04 08:00:00,564.8128859993448,4,1,8,0.0
321,2019-01-04 08:15:00,562.0413640008336,4,1,8,0.0
322,2019-01-04 08:30:00,563.393267600986,4,1,8,0.0
323,2019-01-04 08:45:00,526.2517271985416,4,1,8,0.0
324,2019-01-04 09:00:00,481.6842492000432,4,1,9,0.0
325,2019-01-04 09:15:00,476.0820912015332,4,1,9,0.0
326,2019-01-04 09:30:00,493.5418991990444,4,1,9,0.0
327,2019-01-04 09:45:00,468.0620095987248,4,1,9,0.0
328,2019-01-04 10:00:00,500.9255608019884,4,1,10,0.0
329,2019-01-04 10:15:00,371.0460087986572,4,1,10,0.0
330,2019-01-04 10:30:00,481.923212399124,4,1,10,0.0
331,2019-01-04 10:45:00,434.1098180011612,4,1,10,0.0
332,2019-01-04 11:00:00,538.732305600206,4,1,11,0.0
333,2019-01-04 11:15:00,452.8598843990036,4,1,11,0.0
334,2019-01-04 11:30:00,518.0550900004164,4,1,11,0.0
335,2019-01-04 11:45:00,620.320840000204,4,1,11,0.0
336,2019-01-04 12:00:00,601.2214391994348,4,1,12,0.0
337,2019-01-04 12:15:00,507.2445544010404,4,1,12,0.0
338,2019-01-04 12:30:00,421.568982401368,4,1,12,0.0
339,2019-01-04 12:45:00,421.925521597586,4,1,12,0.0
340,2019-01-04 13:00:00,301.1387304013624,4,1,13,0.0
341,2019-01-04 13:15:00,394.6884155993756,4,1,13,0.0
342,2019-01-04 13:30:00,411.150293999526,4,1,13,0.0
343,2019-01-04 13:45:00,344.6453391989052,4,1,13,0.0
344,2019-01-04 14:00:00,292.4490120003608,4,1,14,0.0
345,2019-01-04 14:15:00,374.4203340011152,4,1,14,0.0
346,2019-01-04 14:30:00,278.4167791996876,4,1,14,0.0
347,2019-01-04 14:45:00,259.9896503998024,4,1,14,0.0
348,2019-01-04 15:00:00,413.4563788011292,4,1,15,0.0
349,2019-01-04 15:15:00,360.2031787995656,4,1,15,0.0
350,2019-01-04 15:30:00,450.8437799995588,4,1,15,0.0
351,2019-01-04 15:45:00,442.8809539986104,4,1,15,0.0
352,2019-01-04 16:00:00,499.7266576010588,4,1,16,0.0
353,2019-01-04 16:15:00,643.3972664017344,4,1,16,0.0
354,2019-01-04 16:30:00,566.5047399998,4,1,16,0.0
355,2019-01-04 16:45:00,582.6513319989316,4,1,16,0.0
356,2019-01-04 17:00:00,645.2399196004988,4,1,17,0.0
357,2019-01-04 17:15:00,781.533724399196,4,1,17,0.0
358,2019-01-04 17:30:00,609.0486160010184,4,1,17,0.0
359,2019-01-04 17:45:00,1355.4197432004,4,1,17,0.0
360,2019-01-04 18:00:00,1391.9881543988593,4,1,18,0.0
361,2019-01-04 18:15:00,533.576288000404,4,1,18,0.0
362,2019-01-04 18:30:00,529.0103316001477,4,1,18,0.0
363,2019-01-04 18:45:00,591.1561760003676,4,1,18,0.0
364,2019-01-04 19:00:00,522.22170119785,4,1,19,0.0
365,2019-01-04 19:15:00,582.2217552013168,4,1,19,0.0
366,2019-01-04 19:30:00,555.6112360009136,4,1,19,0.0
367,2019-01-04 19:45:00,594.213749598566,4,1,19,0.0
368,2019-01-04 20:00:00,646.18734960095,4,1,20,0.0
369,2019-01-04 20:15:00,482.5579088010272,4,1,20,0.0
370,2019-01-04 20:30:00,393.697606397836,4,1,20,0.0
371,2019-01-04 20:45:00,458.5744887990584,4,1,20,0.0
372,2019-01-04 21:00:00,667.19729720171,4,1,21,0.0
373,2019-01-04 21:15:00,417.5620808000528,4,1,21,0.0
374,2019-01-04 21:30:00,487.15082759918,4,1,21,0.0
375,2019-01-04 21:45:00,523.5160008014644,4,1,21,0.0
376,2019-01-04 22:00:00,466.4371687977108,4,1,22,0.0
377,2019-01-04 22:15:00,462.3931064015776,4,1,22,0.0
378,2019-01-04 22:30:00,525.0587608006751,4,1,22,0.0
379,2019-01-04 22:45:00,456.0609459986152,4,1,22,0.0
380,2019-01-04 23:00:00,459.697366799446,4,1,23,0.0
381,2019-01-04 23:15:00,574.2648148006992,4,1,23,0.0
382,2019-01-04 23:30:00,437.5861835997056,4,1,23,0.0
383,2019-01-04 23:45:00,387.36005120154,4,1,23,0.0
384,2019-01-05 00:00:00,452.0891063984888,5,1,0,1.0
385,2019-01-05 00:15:00,458.1487239993292,5,1,0,1.0
386,2019-01-05 00:30:00,304.095142002552,5,1,0,1.0
387,2019-01-05 00:45:00,338.8300252008772,5,1,0,1.0
388,2019-01-05 01:00:00,276.5699015981224,5,1,1,1.0
389,2019-01-05 01:15:00,338.1733191999956,5,1,1,1.0
390,2019-01-05 01:30:00,322.9155980006908,5,1,1,1.0
391,2019-01-05 01:45:00,325.4529439982432,5,1,1,1.0
392,2019-01-05 02:00:00,232.6426399995396,5,1,2,1.0
393,2019-01-05 02:15:00,341.879986001004,5,1,2,1.0
394,2019-01-05 02:30:00,366.831748799086,5,1,2,1.0
395,2019-01-05 02:45:00,254.433261201484,5,1,2,1.0
396,2019-01-05 03:00:00,337.8680915993752,5,1,3,1.0
397,2019-01-05 03:15:00,320.7472044014136,5,1,3,1.0
398,2019-01-05 03:30:00,263.2216019992484,5,1,3,1.0
399,2019-01-05 03:45:00,396.4046719993348,5,1,3,1.0
400,2019-01-05 04:00:00,288.600560001214,5,1,4,1.0
401,2019-01-05 04:15:00,243.7765615977696,5,1,4,1.0
402,2019-01-05 04:30:00,365.66360479992,5,1,4,1.0
403,2019-01-05 04:45:00,362.0785088023692,5,1,4,1.0
404,2019-01-05 05:00:00,325.3291647997684,5,1,5,1.0
405,2019-01-05 05:15:00,264.1837160008432,5,1,5,1.0
406,2019-01-05 05:30:00,284.7168323987716,5,1,5,1.0
407,2019-01-05 05:45:00,212.5290488002064,5,1,5,1.0
408,2019-01-05 06:00:00,267.3438315978272,5,1,6,1.0
409,2019-01-05 06:15:00,404.2145860021264,5,1,6,1.0
410,2019-01-05 06:30:00,266.6986832009568,5,1,6,1.0
411,2019-01-05 06:45:00,380.8609331990736,5,1,6,1.0
412,2019-01-05 07:00:00,593.617888398512,5,1,7,1.0
413,2019-01-05 07:15:00,328.595082000902,5,1,7,1.0
414,2019-01-05 07:30:00,484.6594568007276,5,1,7,1.0
415,2019-01-05 07:45:00,734.9965920002433,5,1,7,1.0
416,2019-01-05 08:00:00,381.7068087992084,5,1,8,1.0
417,2019-01-05 08:15:00,591.5607471997644,5,1,8,1.0
418,2019-01-05 08:30:00,552.8071192002244,5,1,8,1.0
419,2019-01-05 08:45:00,628.950916800022,5,1,8,1.0
420,2019-01-05 09:00:00,479.4747096002536,5,1,9,1.0
421,2019-01-05 09:15:00,460.7357032000436,5,1,9,1.0
422,2019-01-05 09:30:00,492.8892980005912,5,1,9,1.0
423,2019-01-05 09:45:00,555.9021499993833,5,1,9,1.0
424,2019-01-05 10:00:00,457.0446207981148,5,1,10,1.0
