,interval,Power (W),weekday,month,hour_day,day_type
50,2019-01-01 12:30:00,502.5679832015156,1,1,12,1.0
51,2019-01-01 12:45:00,471.950895998816,1,1,12,1.0
52,2019-01-01 13:00:00,445.783353599836,1,1,13,1.0
53,2019-01-01 13:15:00,465.8317232006084,1,1,13,1.0
54,2019-01-01 13:30:00,2404.040785599136,1,1,13,1.0
55,2019-01-01 13:45:00,1253.1113747991185,1,1,13,1.0
56,2019-01-01 14:00:00,754.6591524005632,1,1,14,1.0
57,2019-01-01 14:15:00,712.3865024004772,1,1,14,1.0
58,2019-01-01 14:30:00,694.8720872005651,1,1,14,1.0
59,2019-01-01 14:45:00,591.539746399576,1,1,14,1.0
60,2019-01-01 15:00:00,619.5089220000224,1,1,15,1.0
61,2019-01-01 15:15:00,616.6287060004832,1,1,15,1.0
62,2019-01-01 15:30:00,496.3738004007608,1,1,15,1.0
63,2019-01-01 15:45:00,573.600321999038,1,1,15,1.0
64,2019-01-01 16:00:00,553.8491556017104,1,1,16,1.0
65,2019-01-01 16:15:00,509.4257731980176,1,1,16,1.0
66,2019-01-01 16:30:00,2838.542827999845,1,1,16,1.0
67,2019-01-01 16:45:00,3430.3937267995934,1,1,16,1.0
68,2019-01-01 17:00:00,3624.8626060005336,1,1,17,1.0
69,2019-01-01 17:15:00,2871.6001251996204,1,1,17,1.0
70,2019-01-01 17:30:00,3168.298072399921,1,1,17,1.0
71,2019-01-01 17:45:00,2217.650580802001,1,1,17,1.0
72,2019-01-01 18:00:00,1353.1914115992547,1,1,18,1.0
73,2019-01-01 18:15:00,626.537658399684,1,1,18,1.0
74,2019-01-01 18:30:00,1372.1690996007965,1,1,18,1.0
75,2019-01-01 18:45:00,2078.467024799465,1,1,18,1.0
76,2019-01-01 19:00:00,584.8952047999773,1,1,19,1.0
77,2019-01-01 19:15:00,534.1251823992932,1,1,19,1.0
78,2019-01-01 19:30:00,555.142160401374,1,1,19,1.0
79,2019-01-01 19:45:00,529.2002691985545,1,1,19,1.0
80,2019-01-01 20:00:00,523.7218304009727,1,1,20,1.0
81,2019-01-01 20:15:00,522.6856583994955,1,1,20,1.0
82,2019-01-01 20:30:00,522.98551559943,1,1,20,1.0
83,2019-01-01 20:45:00,528.8928608006244,1,1,20,1.0
84,2019-01-01 21:00:00,547.5967215988928,1,1,21,1.0
85,2019-01-01 21:15:00,526.3161348011636,1,1,21,1.0
86,2019-01-01 21:30:00,484.5446187991908,1,1,21,1.0
87,2019-01-01 21:45:00,895.5539787984887,1,1,21,1.0
88,2019-01-01 22:00:00,271.9982832022648,1,1,22,1.0
89,2019-01-01 22:15:00,258.7489816014564,1,1,22,1.0
90,2019-01-01 22:30:00,249.569483597952,1,1,22,1.0
91,2019-01-01 22:45:00,235.3992315984212,1,1,22,1.0
92,2019-01-01 23:00:00,165.8757204004356,1,1,23,1.0
93,2019-01-01 23:15:00,242.0759420019748,1,1,23,1.0
94,2019-01-01 23:30:00,211.7343547997732,1,1,23,1.0
95,2019-01-01 23:45:00,197.9298631995332,1,1,23,1.0
96,2019-01-02 00:00:00,197.3071371994592,2,1,0,0.0
97,2019-01-02 00:15:00,196.705297599692,2,1,0,0.0
98,2019-01-02 00:30:00,194.9904120028804,2,1,0,0.0
99,2019-01-02 00:45:00,176.4832359986028,2,1,0,0.0
100,2019-01-02 01:00:00,152.2512064002512,2,1,1,0.0
101,2019-01-02 01:15:00,151.7361927999444,2,1,1,0.0
102,2019-01-02 01:30:00,153.8318248003632,2,1,1,0.0
103,2019-01-02 01:45:00,154.5900039982368,2,1,1,0.0
104,2019-01-02 02:00:00,153.88203280053838,2,1,2,0.0
105,2019-01-02 02:15:00,154.2072408010424,2,1,2,0.0
106,2019-01-02 02:30:00,154.77131439911278,2,1,2,0.0
107,2019-01-02 02:45:00,200.3137871997748,2,1,2,0.0
108,2019-01-02 03:00:00,221.8492832016636,2,1,3,0.0
109,2019-01-02 03:15:00,212.451269599114,2,1,3,0.0
110,2019-01-02 03:30:00,193.433692000326,2,1,3,0.0
111,2019-01-02 03:45:00,192.2778899988768,2,1,3,0.0
112,2019-01-02 04:00:00,191.5094180003504,2,1,4,0.0
113,2019-01-02 04:15:00,157.4834971997916,2,1,4,0.0
114,2019-01-02 04:30:00,329.9667635983496,2,1,4,0.0
115,2019-01-02 04:45:00,192.201233201558,2,1,4,0.0
116,2019-01-02 05:00:00,154.7235323996572,2,1,5,0.0
117,2019-01-02 05:15:00,159.6813199994356,2,1,5,0.0
118,2019-01-02 05:30:00,160.8286964019496,2,1,5,0.0
119,2019-01-02 05:45:00,203.3502091999252,2,1,5,0.0
120,2019-01-02 06:00:00,201.008559999536,2,1,6,0.0
121,2019-01-02 06:15:00,197.5483167989296,2,1,6,0.0
122,2019-01-02 06:30:00,196.528187199874,2,1,6,0.0
123,2019-01-02 06:45:00,195.0631151994456,2,1,6,0.0
124,2019-01-02 07:00:00,223.3092904007204,2,1,7,0.0
125,2019-01-02 07:15:00,177.5290140012656,2,1,7,0.0
126,2019-01-02 07:30:00,151.13036920047278,2,1,7,0.0
127,2019-01-02 07:45:00,151.4160171991532,2,1,7,0.0
128,2019-01-02 08:00:00,152.848511999764,2,1,8,0.0
129,2019-01-02 08:15:00,149.6078000000124,2,1,8,0.0
130,2019-01-02 08:30:00,148.6977080003268,2,1,8,0.0
131,2019-01-02 08:45:00,149.117933200614,2,1,8,0.0
132,2019-01-02 09:00:00,155.613857999924,2,1,9,0.0
133,2019-01-02 09:15:00,202.8803887988032,2,1,9,0.0
134,2019-01-02 09:30:00,195.3202492004492,2,1,9,0.0
135,2019-01-02 09:45:00,269.6091607995184,2,1,9,0.0
136,2019-01-02 10:00:00,440.9594287990328,2,1,10,0.0
137,2019-01-02 10:15:00,288.1206372021552,2,1,10,0.0
138,2019-01-02 10:30:00,293.4623420005664,2,1,10,0.0
139,2019-01-02 10:45:00,293.9143039984628,2,1,10,0.0
140,2019-01-02 11:00:00,317.0408992009468,2,1,11,0.0
141,2019-01-02 11:15:00,278.2493096001416,2,1,11,0.0
142,2019-01-02 11:30:00,394.2237463998024,2,1,11,0.0
143,2019-01-02 11:45:00,446.3851047985372,2,1,11,0.0
144,2019-01-02 12:00:00,352.7883432016096,2,1,12,0.0
145,2019-01-02 12:15:00,348.574984798688,2,1,12,0.0
146,2019-01-02 12:30:00,574.2752632013431,2,1,12,0.0
147,2019-01-02 12:45:00,575.6435687981136,2,1,12,0.0
148,2019-01-02 13:00:00,1983.2091448006397,2,1,13,0.0
149,2019-01-02 13:15:00,574.7281603998996,2,1,13,0.0
150,2019-01-02 13:30:00,572.911514002044,2,1,13,0.0
151,2019-01-02 13:45:00,515.252564799084,2,1,13,0.0
152,2019-01-02 14:00:00,491.6045024001504,2,1,14,0.0
153,2019-01-02 14:15:00,380.0781887985064,2,1,14,0.0
154,2019-01-02 14:30:00,389.7629460007008,2,1,14,0.0
155,2019-01-02 14:45:00,366.913924801338,2,1,14,0.0
156,2019-01-02 15:00:00,239.4998828003736,2,1,15,0.0
157,2019-01-02 15:15:00,246.9668075991648,2,1,15,0.0
158,2019-01-02 15:30:00,297.8293087981,2,1,15,0.0
159,2019-01-02 15:45:00,260.7764236017828,2,1,15,0.0
160,2019-01-02 16:00:00,1717.1820655985357,2,1,16,0.0
161,2019-01-02 16:15:00,2705.131567599892,2,1,16,0.0
162,2019-01-02 16:30:00,2434.6492099994066,2,1,16,0.0
163,2019-01-02 16:45:00,2350.6987588025368,2,1,16,0.0
164,2019-01-02 17:00:00,2265.513959599048,2,1,17,0.0
165,2019-01-02 17:15:00,2349.86382759962,2,1,17,0.0
166,2019-01-02 17:30:00,1458.881407199442,2,1,17,0.0
167,2019-01-02 17:45:00,1659.484196001358,2,1,17,0.0
168,2019-01-02 18:00:00,992.7608752004744,2,1,18,0.0
169,2019-01-02 18:15:00,832.7740863987856,2,1,18,0.0
170,2019-01-02 18:30:00,647.8430156003012,2,1,18,0.0
171,2019-01-02 18:45:00,629.572420801196,2,1,18,0.0
172,2019-01-02 19:00:00,497.7945063983496,2,1,19,0.0
173,2019-01-02 19:15:00,482.538498001304,2,1,19,0.0
174,2019-01-02 19:30:00,511.1226255994552,2,1,19,0.0
175,2019-01-02 19:45:00,478.0339507997268,2,1,19,0.0
176,2019-01-02 20:00:00,523.5248364006108,2,1,20,0.0
177,2019-01-02 20:15:00,549.6148115998948,2,1,20,0.0
178,2019-01-02 20:30:00,533.190266798556,2,1,20,0.0
179,2019-01-02 20:45:00,528.9566912015288,2,1,20,0.0
180,2019-01-02 21:00:00,527.24677039987,2,1,21,0.0
181,2019-01-02 21:15:00,522.8992472002572,2,1,21,0.0
182,2019-01-02 21:30:00,473.860787198646,2,1,21,0.0
183,2019-01-02 21:45:00,390.9161684023272,2,1,21,0.0
184,2019-01-02 22:00:00,313.6677375969156,2,1,22,0.0
185,2019-01-02 22:15:00,293.5274772025876,2,1,22,0.0
186,2019-01-02 22:30:00,287.0686603982904,2,1,22,0.0
187,2019-01-02 22:45:00,262.7758407998044,2,1,22,0.0
188,2019-01-02 23:00:00,246.3976456001544,2,1,23,0.0
189,2019-01-02 23:15:00,242.2528944007352,2,1,23,0.0
190,2019-01-02 23:30:00,241.3901632007764,2,1,23,0.0
191,2019-01-02 23:45:00,173.0426091980916,2,1,23,0.0
192,2019-01-03 00:00:00,152.8876484007924,3,1,0,0.0
193,2019-01-03 00:15:00,152.9319895998924,3,1,0,0.0
194,2019-01-03 00:30:00,152.7536887988388,3,1,0,0.0
195,2019-01-03 00:45:00,149.4173848022908,3,1,0,0.0
196,2019-01-03 01:00:00,154.7017916000184,3,1,1,0.0
197,2019-01-03 01:15:00,201.3345291979928,3,1,1,0.0
198,2019-01-03 01:30:00,193.7405376011156,3,1,1,0.0
199,2019-01-03 01:45:00,190.3900403995064,3,1,1,0.0
200,2019-01-03 02:00:00,189.388709999548,3,1,2,0.0
201,2019-01-03 02:15:00,188.9030036018084,3,1,2,0.0
202,2019-01-03 02:30:00,187.90706639993,3,1,2,0.0
203,2019-01-03 02:45:00,157.4996167983044,3,1,2,0.0
204,2019-01-03 03:00:00,152.5916980008332,3,1,3,0.0
205,2019-01-03 03:15:00,153.7115959999936,3,1,3,0.0
206,2019-01-03 03:30:00,154.000665201238,3,1,3,0.0
207,2019-01-03 03:45:00,152.393733998906,3,1,3,0.0
208,2019-01-03 04:00:00,180.443335601012,3,1,4,0.0
209,2019-01-03 04:15:00,160.9282483987044,3,1,4,0.0
210,2019-01-03 04:30:00,281.0035879992936,3,1,4,0.0
211,2019-01-03 04:45:00,357.3380388024816,3,1,4,0.0
212,2019-01-03 05:00:00,201.8194739976024,3,1,5,0.0
213,2019-01-03 05:15:00,196.0838328013776,3,1,5,0.0
214,2019-01-03 05:30:00,196.406056798878,3,1,5,0.0
215,2019-01-03 05:45:00,196.2172884013852,3,1,5,0.0
216,2019-01-03 06:00:00,188.645868000094,3,1,6,0.0
217,2019-01-03 06:15:00,160.45244159977278,3,1,6,0.0
218,2019-01-03 06:30:00,160.3582419993472,3,1,6,0.0
219,2019-01-03 06:45:00,159.8815588004072,3,1,6,0.0
220,2019-01-03 07:00:00,159.6999355988372,3,1,7,0.0
221,2019-01-03 07:15:00,156.270811201466,3,1,7,0.0
222,2019-01-03 07:30:00,155.7195943987608,3,1,7,0.0
223,2019-01-03 07:45:00,164.6507936002308,3,1,7,0.0
224,2019-01-03 08:00:00,209.1979280012308,3,1,8,0.0
225,2019-01-03 08:15:00,205.4061687995272,3,1,8,0.0
226,2019-01-03 08:30:00,206.97466799902,3,1,8,0.0
227,2019-01-03 08:45:00,199.4727508008508,3,1,8,0.0
228,2019-01-03 09:00:00,199.1785176014672,3,1,9,0.0
229,2019-01-03 09:15:00,228.8651167982604,3,1,9,0.0
230,2019-01-03 09:30:00,195.6427207987872,3,1,9,0.0
231,2019-01-03 09:45:00,189.2949955999936,3,1,9,0.0
232,2019-01-03 10:00:00,335.19393680217,3,1,10,0.0
233,2019-01-03 10:15:00,336.4851824007928,3,1,10,0.0
234,2019-01-03 10:30:00,172.2133103976372,3,1,10,0.0
235,2019-01-03 10:45:00,173.6690560010172,3,1,10,0.0
236,2019-01-03 11:00:00,178.1826471997192,3,1,11,0.0
237,2019-01-03 11:15:00,180.449489998864,3,1,11,0.0
238,2019-01-03 11:30:00,291.2696804014556,3,1,11,0.0
239,2019-01-03 11:45:00,376.0805963975144,3,1,11,0.0
240,2019-01-03 12:00:00,323.8220820021524,3,1,12,0.0
241,2019-01-03 12:15:00,296.4126923998264,3,1,12,0.0
242,2019-01-03 12:30:00,294.690839600662,3,1,12,0.0
243,2019-01-03 12:45:00,291.158338797686,3,1,12,0.0
244,2019-01-03 13:00:00,305.6531404017732,3,1,13,0.0
245,2019-01-03 13:15:00,387.2080128003288,3,1,13,0.0
246,2019-01-03 13:30:00,369.3037480006748,3,1,13,0.0
247,2019-01-03 13:45:00,363.0740771986892,3,1,13,0.0
248,2019-01-03 14:00:00,344.604478799738,3,1,14,0.0
249,2019-01-03 14:15:00,341.2047380006696,3,1,14,0.0
250,2019-01-03 14:30:00,339.9393416002564,3,1,14,0.0
251,2019-01-03 14:45:00,399.5741872004144,3,1,14,0.0
252,2019-01-03 15:00:00,396.0073300004296,3,1,15,0.0
253,2019-01-03 15:15:00,341.5024703990636,3,1,15,0.0
254,2019-01-03 15:30:00,294.366185999024,3,1,15,0.0
255,2019-01-03 15:45:00,291.9501404012408,3,1,15,0.0
256,2019-01-03 16:00:00,290.4455551997668,3,1,16,0.0
257,2019-01-03 16:15:00,377.7506879996508,3,1,16,0.0
258,2019-01-03 16:30:00,362.0213583999428,3,1,16,0.0
259,2019-01-03 16:45:00,460.4322695995504,3,1,16,0.0
260,2019-01-03 17:00:00,344.31901320022,3,1,17,0.0
261,2019-01-03 17:15:00,636.6107736012052,3,1,17,0.0
262,2019-01-03 17:30:00,1589.3616428002133,3,1,17,0.0
263,2019-01-03 17:45:00,451.0171000001716,3,1,17,0.0
264,2019-01-03 18:00:00,2213.1906767990586,3,1,18,0.0
265,2019-01-03 18:15:00,1432.3190147988496,3,1,18,0.0
266,2019-01-03 18:30:00,336.960612801704,3,1,18,0.0
267,2019-01-03 18:45:00,409.9303435978072,3,1,18,0.0
268,2019-01-03 19:00:00,417.4866951998408,3,1,19,0.0
269,2019-01-03 19:15:00,411.8174928007644,3,1,19,0.0
270,2019-01-03 19:30:00,391.4837660013288,3,1,19,0.0
271,2019-01-03 19:45:00,391.5317883984244,3,1,19,0.0
272,2019-01-03 20:00:00,389.7852631998828,3,1,20,0.0
273,2019-01-03 20:15:00,924.4151628008692,3,1,20,0.0
274,2019-01-03 20:30:00,1144.3443347998252,3,1,20,0.0
275,2019-01-03 20:45:00,451.70661640077,3,1,20,0.0
276,2019-01-03 21:00:00,442.303214000276,3,1,21,0.0
277,2019-01-03 21:15:00,2436.424016397723,3,1,21,0.0
278,2019-01-03 21:30:00,402.4416032007136,3,1,21,0.0
279,2019-01-03 21:45:00,326.821131602628,3,1,21,0.0
280,2019-01-03 22:00:00,253.2724671982576,3,1,22,0.0
281,2019-01-03 22:15:00,171.5538811986332,3,1,22,0.0
282,2019-01-03 22:30:00,154.9549920000572,3,1,22,0.0
283,2019-01-03 22:45:00,154.6035204009964,3,1,22,0.0
284,2019-01-03 23:00:00,193.6850016008972,3,1,23,0.0
285,2019-01-03 23:15:00,201.7897219993756,3,1,23,0.0
286,2019-01-03 23:30:00,197.7016851997176,3,1,23,0.0
287,2019-01-03 23:45:00,195.7307215998296,3,1,23,0.0
288,2019-01-04 00:00:00,195.2446047998816,4,1,0,0.0
289,2019-01-04 00:15:00,223.053412801164,4,1,0,0.0
290,2019-01-04 00:30:00,197.4475567985788,4,1,0,0.0
291,2019-01-04 00:45:00,151.7172168023532,4,1,0,0.0
292,2019-01-04 01:00:00,152.511649599546,4,1,1,0.0
293,2019-01-04 01:15:00,153.0111943993688,4,1,1,0.0
294,2019-01-04 01:30:00,154.7714059997812,4,1,1,0.0
295,2019-01-04 01:45:00,155.1332635990544,4,1,1,0.0
296,2019-01-04 02:00:00,154.8323560018616,4,1,2,0.0
297,2019-01-04 02:15:00,154.7321539983384,4,1,2,0.0
298,2019-01-04 02:30:00,197.3641512013272,4,1,2,0.0
299,2019-01-04 02:45:00,197.0385976001124,4,1,2,0.0
300,2019-01-04 03:00:00,194.044336398292,4,1,3,0.0
301,2019-01-04 03:15:00,192.282265601534,4,1,3,0.0
302,2019-01-04 03:30:00,191.0899159975088,4,1,3,0.0
303,2019-01-04 03:45:00,187.3500068031716,4,1,3,0.0
304,2019-01-04 04:00:00,154.994861999512,4,1,4,0.0
305,2019-01-04 04:15:00,155.2075231993512,4,1,4,0.0
306,2019-01-04 04:30:00,254.4409967995304,4,1,4,0.0
307,2019-01-04 04:45:00,357.6476243997604,4,1,4,0.0
308,2019-01-04 05:00:00,164.724398000544,4,1,5,0.0
309,2019-01-04 05:15:00,158.6630776000672,4,1,5,0.0
310,2019-01-04 05:30:00,192.6735539982472,4,1,5,0.0
311,2019-01-04 05:45:00,219.3498280012136,4,1,5,0.0
312,2019-01-04 06:00:00,199.4946819995672,4,1,6,0.0
313,2019-01-04 06:15:00,197.2018508004112,4,1,6,0.0
314,2019-01-04 06:30:00,195.7911852005052,4,1,6,0.0
315,2019-01-04 06:45:00,193.1198167985712,4,1,6,0.0
316,2019-01-04 07:00:00,191.9596143998204,4,1,7,0.0
317,2019-01-04 07:15:00,161.6674360011528,4,1,7,0.0
318,2019-01-04 07:30:00,155.8284912007364,4,1,7,0.0
319,2019-01-04 07:45:00,155.4748700000344,4,1,7,0.0
320,2019-01-04 08:00:00,154.416041999866,4,1,8,0.0
321,2019-01-04 08:15:00,147.6503647991192,4,1,8,0.0
322,2019-01-04 08:30:00,147.158221599966,4,1,8,0.0
323,2019-01-04 08:45:00,150.3824936007728,4,1,8,0.0
324,2019-01-04 09:00:00,173.9044863988964,4,1,9,0.0
325,2019-01-04 09:15:00,195.4532843992636,4,1,9,0.0
326,2019-01-04 09:30:00,232.4419404012584,4,1,9,0.0
327,2019-01-04 09:45:00,195.1796403991464,4,1,9,0.0
328,2019-01-04 10:00:00,342.824386401844,4,1,10,0.0
329,2019-01-04 10:15:00,388.6542727977936,4,1,10,0.0
330,2019-01-04 10:30:00,478.027935601858,4,1,10,0.0
331,2019-01-04 10:45:00,159.020510400296,4,1,10,0.0
332,2019-01-04 11:00:00,161.975498400352,4,1,11,0.0
333,2019-01-04 11:15:00,254.466031999982,4,1,11,0.0
334,2019-01-04 11:30:00,2088.895724798931,4,1,11,0.0
335,2019-01-04 11:45:00,1762.9058624006575,4,1,11,0.0
336,2019-01-04 12:00:00,461.2174960002448,4,1,12,0.0
337,2019-01-04 12:15:00,484.7701247999792,4,1,12,0.0
338,2019-01-04 12:30:00,440.2897391992152,4,1,12,0.0
339,2019-01-04 12:45:00,452.9083119996356,4,1,12,0.0
340,2019-01-04 13:00:00,455.129430800298,4,1,13,0.0
341,2019-01-04 13:15:00,541.1802835988055,4,1,13,0.0
342,2019-01-04 13:30:00,646.3350056001216,4,1,13,0.0
343,2019-01-04 13:45:00,749.6719600003416,4,1,13,0.0
344,2019-01-04 14:00:00,1022.597991999646,4,1,14,0.0
345,2019-01-04 14:15:00,836.429117600346,4,1,14,0.0
346,2019-01-04 14:30:00,3701.0637040020815,4,1,14,0.0
347,2019-01-04 14:45:00,4104.364647198963,4,1,14,0.0
348,2019-01-04 15:00:00,2686.337361599726,4,1,15,0.0
349,2019-01-04 15:15:00,2835.102274799283,4,1,15,0.0
350,2019-01-04 15:30:00,2362.619220801207,4,1,15,0.0
351,2019-01-04 15:45:00,2282.8018984000664,4,1,15,0.0
352,2019-01-04 16:00:00,940.7707724003556,4,1,16,0.0
353,2019-01-04 16:15:00,627.5693495990708,4,1,16,0.0
354,2019-01-04 16:30:00,488.2616987997608,4,1,16,0.0
355,2019-01-04 16:45:00,1569.073348400707,4,1,16,0.0
356,2019-01-04 17:00:00,3091.397636799229,4,1,17,0.0
357,2019-01-04 17:15:00,2867.644844001916,4,1,17,0.0
358,2019-01-04 17:30:00,3039.640796398089,4,1,17,0.0
359,2019-01-04 17:45:00,4666.199782399418,4,1,17,0.0
360,2019-01-04 18:00:00,2292.6882012015994,4,1,18,0.0
361,2019-01-04 18:15:00,2300.704308798231,4,1,18,0.0
362,2019-01-04 18:30:00,1624.7320208021847,4,1,18,0.0
363,2019-01-04 18:45:00,558.3958055995024,4,1,18,0.0
364,2019-01-04 19:00:00,540.5552072006684,4,1,19,0.0
365,2019-01-04 19:15:00,479.6749579982132,4,1,19,0.0
366,2019-01-04 19:30:00,454.1469628002232,4,1,19,0.0
367,2019-01-04 19:45:00,450.444136000442,4,1,19,0.0
368,2019-01-04 20:00:00,447.0578935979572,4,1,20,0.0
369,2019-01-04 20:15:00,492.3870104012164,4,1,20,0.0
370,2019-01-04 20:30:00,506.0220599989405,4,1,20,0.0
371,2019-01-04 20:45:00,492.5258480016052,4,1,20,0.0
372,2019-01-04 21:00:00,488.1494840010416,4,1,21,0.0
373,2019-01-04 21:15:00,477.090208798472,4,1,21,0.0
374,2019-01-04 21:30:00,482.8056948008452,4,1,21,0.0
375,2019-01-04 21:45:00,476.9087404001764,4,1,21,0.0
376,2019-01-04 22:00:00,432.3463708005872,4,1,22,0.0
377,2019-01-04 22:15:00,278.3838863997516,4,1,22,0.0
378,2019-01-04 22:30:00,242.3669483996488,4,1,22,0.0
379,2019-01-04 22:45:00,246.7773223997936,4,1,22,0.0
380,2019-01-04 23:00:00,247.5426952005364,4,1,23,0.0
381,2019-01-04 23:15:00,173.684750398024,4,1,23,0.0
382,2019-01-04 23:30:00,162.8528680012092,4,1,23,0.0
383,2019-01-04 23:45:00,172.231573200406,4,1,23,0.0
384,2019-01-05 00:00:00,188.9957051989768,5,1,0,1.0
385,2019-01-05 00:15:00,215.8855048000984,5,1,0,1.0
386,2019-01-05 00:30:00,201.6425008005168,5,1,0,1.0
387,2019-01-05 00:45:00,194.5419796011264,5,1,0,1.0
388,2019-01-05 01:00:00,191.4402571983372,5,1,1,1.0
389,2019-01-05 01:15:00,190.2744515991796,5,1,1,1.0
390,2019-01-05 01:30:00,163.6217732011572,5,1,1,1.0
391,2019-01-05 01:45:00,154.4259727997996,5,1,1,1.0
392,2019-01-05 02:00:00,153.8184748005732,5,1,2,1.0
393,2019-01-05 02:15:00,154.4510543990324,5,1,2,1.0
394,2019-01-05 02:30:00,154.527274002248,5,1,2,1.0
395,2019-01-05 02:45:00,155.142015597448,5,1,2,1.0
396,2019-01-05 03:00:00,172.52454840126998,5,1,3,1.0
397,2019-01-05 03:15:00,199.7676055998452,5,1,3,1.0
398,2019-01-05 03:30:00,194.362277199616,5,1,3,1.0
399,2019-01-05 03:45:00,191.8628471994452,5,1,3,1.0
400,2019-01-05 04:00:00,189.6051460025772,5,1,4,1.0
401,2019-01-05 04:15:00,174.6510679968196,5,1,4,1.0
402,2019-01-05 04:30:00,154.2125896030484,5,1,4,1.0
403,2019-01-05 04:45:00,157.71580639921,5,1,4,1.0
404,2019-01-05 05:00:00,184.600168800898,5,1,5,1.0
405,2019-01-05 05:15:00,163.9533595989632,5,1,5,1.0
406,2019-01-05 05:30:00,159.2696867992344,5,1,5,1.0
407,2019-01-05 05:45:00,158.8863691995356,5,1,5,1.0
408,2019-01-05 06:00:00,193.4028492014476,5,1,6,1.0
409,2019-01-05 06:15:00,202.400620397384,5,1,6,1.0
410,2019-01-05 06:30:00,198.3761732008132,5,1,6,1.0
411,2019-01-05 06:45:00,196.5853480014628,5,1,6,1.0
412,2019-01-05 07:00:00,193.7035263981668,5,1,7,1.0
413,2019-01-05 07:15:00,187.18604480091,5,1,7,1.0
414,2019-01-05 07:30:00,160.567183200328,5,1,7,1.0
415,2019-01-05 07:45:00,161.9937047998972,5,1,7,1.0
416,2019-01-05 08:00:00,161.35855199900078,5,1,8,1.0
417,2019-01-05 08:15:00,157.433114802188,5,1,8,1.0
418,2019-01-05 08:30:00,181.0975315984248,5,1,8,1.0
419,2019-01-05 08:45:00,402.5104167994868,5,1,8,1.0
420,2019-01-05 09:00:00,417.585940000208,5,1,9,1.0
421,2019-01-05 09:15:00,399.8749216025316,5,1,9,1.0
422,2019-01-05 09:30:00,2275.8200915977795,5,1,9,1.0
423,2019-01-05 09:45:00,948.536026800866,5,1,9,1.0
