,interval,kWh
168,2020-01-02T18:00,0.0
169,2020-01-02T18:15,0.0
170,2020-01-02T18:30,0.0
171,2020-01-02T18:45,0.0
172,2020-01-02T19:00,0.0
173,2020-01-02T19:15,0.0
174,2020-01-02T19:30,0.0
175,2020-01-02T19:45,0.0
176,2020-01-02T20:00,0.0
177,2020-01-02T20:15,0.0
178,2020-01-02T20:30,0.0
179,2020-01-02T20:45,0.0
180,2020-01-02T21:00,0.0
181,2020-01-02T21:15,0.0
182,2020-01-02T21:30,0.0
183,2020-01-02T21:45,0.0
184,2020-01-02T22:00,0.0
185,2020-01-02T22:15,0.0
186,2020-01-02T22:30,0.0
187,2020-01-02T22:45,0.0
188,2020-01-02T23:00,0.0
189,2020-01-02T23:15,0.0
190,2020-01-02T23:30,0.0
191,2020-01-02T23:45,0.0
192,2020-01-03T00:00,0.0
193,2020-01-03T00:15,0.0
194,2020-01-03T00:30,0.0
195,2020-01-03T00:45,0.0
196,2020-01-03T01:00,0.0
197,2020-01-03T01:15,0.0
198,2020-01-03T01:30,0.0
199,2020-01-03T01:45,0.0
200,2020-01-03T02:00,0.0
201,2020-01-03T02:15,0.0
202,2020-01-03T02:30,0.0
203,2020-01-03T02:45,0.0
204,2020-01-03T03:00,0.0
205,2020-01-03T03:15,0.0
206,2020-01-03T03:30,0.0
207,2020-01-03T03:45,0.0
208,2020-01-03T04:00,0.0
209,2020-01-03T04:15,0.0
210,2020-01-03T04:30,0.0
211,2020-01-03T04:45,0.0
212,2020-01-03T05:00,0.0
213,2020-01-03T05:15,0.0
214,2020-01-03T05:30,0.0
215,2020-01-03T05:45,0.0
216,2020-01-03T06:00,0.0
217,2020-01-03T06:15,0.0
218,2020-01-03T06:30,0.0
219,2020-01-03T06:45,0.0
220,2020-01-03T07:00,0.0
221,2020-01-03T07:15,0.201
222,2020-01-03T07:30,0.201
223,2020-01-03T07:45,0.201
224,2020-01-03T08:00,0.201
225,2020-01-03T08:15,0.304
226,2020-01-03T08:30,0.304
227,2020-01-03T08:45,0.304
228,2020-01-03T09:00,0.304
229,2020-01-03T09:15,0.315
230,2020-01-03T09:30,0.315
231,2020-01-03T09:45,0.315
232,2020-01-03T10:00,0.315
233,2020-01-03T10:15,0.426
234,2020-01-03T10:30,0.426
235,2020-01-03T10:45,0.426
236,2020-01-03T11:00,0.426
237,2020-01-03T11:15,0.468
238,2020-01-03T11:30,0.468
239,2020-01-03T11:45,0.468
240,2020-01-03T12:00,0.468
241,2020-01-03T12:15,0.31
242,2020-01-03T12:30,0.31
243,2020-01-03T12:45,0.31
244,2020-01-03T13:00,0.31
245,2020-01-03T13:15,0.099
246,2020-01-03T13:30,0.099
247,2020-01-03T13:45,0.099
248,2020-01-03T14:00,0.099
249,2020-01-03T14:15,0.0
250,2020-01-03T14:30,0.0
251,2020-01-03T14:45,0.0
252,2020-01-03T15:00,0.0
253,2020-01-03T15:15,0.0
254,2020-01-03T15:30,0.0
255,2020-01-03T15:45,0.0
256,2020-01-03T16:00,0.0
257,2020-01-03T16:15,0.0
258,2020-01-03T16:30,0.0
259,2020-01-03T16:45,0.0
260,2020-01-03T17:00,0.0
261,2020-01-03T17:15,0.0
262,2020-01-03T17:30,0.0
263,2020-01-03T17:45,0.0
264,2020-01-03T18:00,0.0
265,2020-01-03T18:15,0.0
266,2020-01-03T18:30,0.0
267,2020-01-03T18:45,0.0
268,2020-01-03T19:00,0.0
269,2020-01-03T19:15,0.0
270,2020-01-03T19:30,0.0
271,2020-01-03T19:45,0.0
272,2020-01-03T20:00,0.0
273,2020-01-03T20:15,0.0
274,2020-01-03T20:30,0.0
275,2020-01-03T20:45,0.0
276,2020-01-03T21:00,0.0
277,2020-01-03T21:15,0.0
278,2020-01-03T21:30,0.0
279,2020-01-03T21:45,0.0
280,2020-01-03T22:00,0.0
281,2020-01-03T22:15,0.0
282,2020-01-03T22:30,0.0
283,2020-01-03T22:45,0.0
284,2020-01-03T23:00,0.0
285,2020-01-03T23:15,0.0
286,2020-01-03T23:30,0.0
287,2020-01-03T23:45,0.0
288,2020-01-04T00:00,0.0
289,2020-01-04T00:15,0.0
290,2020-01-04T00:30,0.0
291,2020-01-04T00:45,0.0
292,2020-01-04T01:00,0.0
293,2020-01-04T01:15,0.0
294,2020-01-04T01:30,0.0
295,2020-01-04T01:45,0.0
296,2020-01-04T02:00,0.0
297,2020-01-04T02:15,0.0
298,2020-01-04T02:30,0.0
299,2020-01-04T02:45,0.0
300,2020-01-04T03:00,0.0
301,2020-01-04T03:15,0.0
302,2020-01-04T03:30,0.0
303,2020-01-04T03:45,0.0
304,2020-01-04T04:00,0.0
305,2020-01-04T04:15,0.0
306,2020-01-04T04:30,0.0
307,2020-01-04T04:45,0.0
308,2020-01-04T05:00,0.0
309,2020-01-04T05:15,0.0
310,2020-01-04T05:30,0.0
311,2020-01-04T05:45,0.0
312,2020-01-04T06:00,0.0
313,2020-01-04T06:15,0.0
314,2020-01-04T06:30,0.0
315,2020-01-04T06:45,0.0
316,2020-01-04T07:00,0.0
317,2020-01-04T07:15,0.0
318,2020-01-04T07:30,0.0
319,2020-01-04T07:45,0.0
320,2020-01-04T08:00,0.0
321,2020-01-04T08:15,0.155
322,2020-01-04T08:30,0.155
323,2020-01-04T08:45,0.155
324,2020-01-04T09:00,0.155
325,2020-01-04T09:15,0.171
326,2020-01-04T09:30,0.171
327,2020-01-04T09:45,0.171
328,2020-01-04T10:00,0.171
329,2020-01-04T10:15,0.197
330,2020-01-04T10:30,0.197
331,2020-01-04T10:45,0.197
332,2020-01-04T11:00,0.197
333,2020-01-04T11:15,0.104
334,2020-01-04T11:30,0.104
335,2020-01-04T11:45,0.104
336,2020-01-04T12:00,0.104
337,2020-01-04T12:15,0.169
338,2020-01-04T12:30,0.169
339,2020-01-04T12:45,0.169
340,2020-01-04T13:00,0.169
341,2020-01-04T13:15,0.094
342,2020-01-04T13:30,0.094
343,2020-01-04T13:45,0.094
344,2020-01-04T14:00,0.094
345,2020-01-04T14:15,0.057
346,2020-01-04T14:30,0.057
347,2020-01-04T14:45,0.057
348,2020-01-04T15:00,0.057
349,2020-01-04T15:15,0.0
350,2020-01-04T15:30,0.0
351,2020-01-04T15:45,0.0
352,2020-01-04T16:00,0.0
353,2020-01-04T16:15,0.0
354,2020-01-04T16:30,0.0
355,2020-01-04T16:45,0.0
356,2020-01-04T17:00,0.0
357,2020-01-04T17:15,0.0
358,2020-01-04T17:30,0.0
359,2020-01-04T17:45,0.0
360,2020-01-04T18:00,0.0
361,2020-01-04T18:15,0.0
362,2020-01-04T18:30,0.0
363,2020-01-04T18:45,0.0
364,2020-01-04T19:00,0.0
365,2020-01-04T19:15,0.0
366,2020-01-04T19:30,0.0
367,2020-01-04T19:45,0.0
368,2020-01-04T20:00,0.0
369,2020-01-04T20:15,0.0
370,2020-01-04T20:30,0.0
371,2020-01-04T20:45,0.0
372,2020-01-04T21:00,0.0
373,2020-01-04T21:15,0.0
374,2020-01-04T21:30,0.0
375,2020-01-04T21:45,0.0
376,2020-01-04T22:00,0.0
377,2020-01-04T22:15,0.0
378,2020-01-04T22:30,0.0
379,2020-01-04T22:45,0.0
380,2020-01-04T23:00,0.0
381,2020-01-04T23:15,0.0
382,2020-01-04T23:30,0.0
383,2020-01-04T23:45,0.0
384,2020-01-05T00:00,0.0
385,2020-01-05T00:15,0.0
386,2020-01-05T00:30,0.0
387,2020-01-05T00:45,0.0
388,2020-01-05T01:00,0.0
389,2020-01-05T01:15,0.0
390,2020-01-05T01:30,0.0
391,2020-01-05T01:45,0.0
392,2020-01-05T02:00,0.0
393,2020-01-05T02:15,0.0
394,2020-01-05T02:30,0.0
395,2020-01-05T02:45,0.0
396,2020-01-05T03:00,0.0
397,2020-01-05T03:15,0.0
398,2020-01-05T03:30,0.0
399,2020-01-05T03:45,0.0
400,2020-01-05T04:00,0.0
401,2020-01-05T04:15,0.0
402,2020-01-05T04:30,0.0
403,2020-01-05T04:45,0.0
404,2020-01-05T05:00,0.0
405,2020-01-05T05:15,0.0
406,2020-01-05T05:30,0.0
407,2020-01-05T05:45,0.0
408,2020-01-05T06:00,0.0
409,2020-01-05T06:15,0.0
410,2020-01-05T06:30,0.0
411,2020-01-05T06:45,0.0
412,2020-01-05T07:00,0.0
413,2020-01-05T07:15,0.238
414,2020-01-05T07:30,0.238
415,2020-01-05T07:45,0.238
416,2020-01-05T08:00,0.238
417,2020-01-05T08:15,0.75
418,2020-01-05T08:30,0.75
419,2020-01-05T08:45,0.75
420,2020-01-05T09:00,0.75
421,2020-01-05T09:15,1.831
422,2020-01-05T09:30,1.831
423,2020-01-05T09:45,1.831
424,2020-01-05T10:00,1.831
425,2020-01-05T10:15,3.007
426,2020-01-05T10:30,3.007
427,2020-01-05T10:45,3.007
428,2020-01-05T11:00,3.007
429,2020-01-05T11:15,2.959
430,2020-01-05T11:30,2.959
431,2020-01-05T11:45,2.959
432,2020-01-05T12:00,2.959
433,2020-01-05T12:15,2.419
434,2020-01-05T12:30,2.419
435,2020-01-05T12:45,2.419
436,2020-01-05T13:00,2.419
437,2020-01-05T13:15,1.332
438,2020-01-05T13:30,1.332
439,2020-01-05T13:45,1.332
440,2020-01-05T14:00,1.332
441,2020-01-05T14:15,0.252
442,2020-01-05T14:30,0.252
443,2020-01-05T14:45,0.252
444,2020-01-05T15:00,0.252
445,2020-01-05T15:15,0.0
446,2020-01-05T15:30,0.0
447,2020-01-05T15:45,0.0
448,2020-01-05T16:00,0.0
449,2020-01-05T16:15,0.0
450,2020-01-05T16:30,0.0
451,2020-01-05T16:45,0.0
452,2020-01-05T17:00,0.0
453,2020-01-05T17:15,0.0
454,2020-01-05T17:30,0.0
455,2020-01-05T17:45,0.0
456,2020-01-05T18:00,0.0
457,2020-01-05T18:15,0.0
458,2020-01-05T18:30,0.0
459,2020-01-05T18:45,0.0
460,2020-01-05T19:00,0.0
461,2020-01-05T19:15,0.0
462,2020-01-05T19:30,0.0
463,2020-01-05T19:45,0.0
464,2020-01-05T20:00,0.0
465,2020-01-05T20:15,0.0
466,2020-01-05T20:30,0.0
467,2020-01-05T20:45,0.0
468,2020-01-05T21:00,0.0
469,2020-01-05T21:15,0.0
470,2020-01-05T21:30,0.0
471,2020-01-05T21:45,0.0
472,2020-01-05T22:00,0.0
473,2020-01-05T22:15,0.0
474,2020-01-05T22:30,0.0
475,2020-01-05T22:45,0.0
476,2020-01-05T23:00,0.0
477,2020-01-05T23:15,0.0
478,2020-01-05T23:30,0.0
479,2020-01-05T23:45,0.0
480,2020-01-06T00:00,0.0
481,2020-01-06T00:15,0.0
482,2020-01-06T00:30,0.0
483,2020-01-06T00:45,0.0
484,2020-01-06T01:00,0.0
485,2020-01-06T01:15,0.0
486,2020-01-06T01:30,0.0
487,2020-01-06T01:45,0.0
488,2020-01-06T02:00,0.0
489,2020-01-06T02:15,0.0
490,2020-01-06T02:30,0.0
491,2020-01-06T02:45,0.0
492,2020-01-06T03:00,0.0
493,2020-01-06T03:15,0.0
494,2020-01-06T03:30,0.0
495,2020-01-06T03:45,0.0
496,2020-01-06T04:00,0.0
497,2020-01-06T04:15,0.0
498,2020-01-06T04:30,0.0
499,2020-01-06T04:45,0.0
500,2020-01-06T05:00,0.0
501,2020-01-06T05:15,0.0
502,2020-01-06T05:30,0.0
503,2020-01-06T05:45,0.0
504,2020-01-06T06:00,0.0
505,2020-01-06T06:15,0.0
506,2020-01-06T06:30,0.0
507,2020-01-06T06:45,0.0
508,2020-01-06T07:00,0.0
509,2020-01-06T07:15,0.0
510,2020-01-06T07:30,0.0
511,2020-01-06T07:45,0.0
512,2020-01-06T08:00,0.0
513,2020-01-06T08:15,0.316
514,2020-01-06T08:30,0.316
515,2020-01-06T08:45,0.316
516,2020-01-06T09:00,0.316
517,2020-01-06T09:15,0.604
518,2020-01-06T09:30,0.604
519,2020-01-06T09:45,0.604
520,2020-01-06T10:00,0.604
521,2020-01-06T10:15,0.858
522,2020-01-06T10:30,0.858
523,2020-01-06T10:45,0.858
524,2020-01-06T11:00,0.858
525,2020-01-06T11:15,0.973
526,2020-01-06T11:30,0.973
527,2020-01-06T11:45,0.973
528,2020-01-06T12:00,0.973
529,2020-01-06T12:15,0.802
530,2020-01-06T12:30,0.802
531,2020-01-06T12:45,0.802
532,2020-01-06T13:00,0.802
533,2020-01-06T13:15,0.491
534,2020-01-06T13:30,0.491
535,2020-01-06T13:45,0.491
536,2020-01-06T14:00,0.491
537,2020-01-06T14:15,0.114
538,2020-01-06T14:30,0.114
539,2020-01-06T14:45,0.114
540,2020-01-06T15:00,0.114
541,2020-01-06T15:15,0.0
542,2020-01-06T15:30,0.0
543,2020-01-06T15:45,0.0
544,2020-01-06T16:00,0.0
545,2020-01-06T16:15,0.0
546,2020-01-06T16:30,0.0
547,2020-01-06T16:45,0.0
548,2020-01-06T17:00,0.0
549,2020-01-06T17:15,0.0
550,2020-01-06T17:30,0.0
551,2020-01-06T17:45,0.0
552,2020-01-06T18:00,0.0
553,2020-01-06T18:15,0.0
554,2020-01-06T18:30,0.0
555,2020-01-06T18:45,0.0
556,2020-01-06T19:00,0.0
557,2020-01-06T19:15,0.0
558,2020-01-06T19:30,0.0
559,2020-01-06T19:45,0.0
560,2020-01-06T20:00,0.0
561,2020-01-06T20:15,0.0
562,2020-01-06T20:30,0.0
563,2020-01-06T20:45,0.0
564,2020-01-06T21:00,0.0
565,2020-01-06T21:15,0.0
566,2020-01-06T21:30,0.0
567,2020-01-06T21:45,0.0
568,2020-01-06T22:00,0.0
569,2020-01-06T22:15,0.0
570,2020-01-06T22:30,0.0
571,2020-01-06T22:45,0.0
572,2020-01-06T23:00,0.0
573,2020-01-06T23:15,0.0
574,2020-01-06T23:30,0.0
575,2020-01-06T23:45,0.0
576,2020-01-07T00:00,0.0
577,2020-01-07T00:15,0.0
578,2020-01-07T00:30,0.0
579,2020-01-07T00:45,0.0
580,2020-01-07T01:00,0.0
581,2020-01-07T01:15,0.0
582,2020-01-07T01:30,0.0
583,2020-01-07T01:45,0.0
584,2020-01-07T02:00,0.0
585,2020-01-07T02:15,0.0
586,2020-01-07T02:30,0.0
587,2020-01-07T02:45,0.0
588,2020-01-07T03:00,0.0
589,2020-01-07T03:15,0.0
590,2020-01-07T03:30,0.0
591,2020-01-07T03:45,0.0
592,2020-01-07T04:00,0.0
593,2020-01-07T04:15,0.0
594,2020-01-07T04:30,0.0
595,2020-01-07T04:45,0.0
596,2020-01-07T05:00,0.0
597,2020-01-07T05:15,0.0
598,2020-01-07T05:30,0.0
599,2020-01-07T05:45,0.0
600,2020-01-07T06:00,0.0
601,2020-01-07T06:15,0.0
602,2020-01-07T06:30,0.0
603,2020-01-07T06:45,0.0
604,2020-01-07T07:00,0.0
605,2020-01-07T07:15,0.258
606,2020-01-07T07:30,0.258
607,2020-01-07T07:45,0.258
608,2020-01-07T08:00,0.258
609,2020-01-07T08:15,0.62
610,2020-01-07T08:30,0.62
611,2020-01-07T08:45,0.62
612,2020-01-07T09:00,0.62
613,2020-01-07T09:15,0.754
614,2020-01-07T09:30,0.754
615,2020-01-07T09:45,0.754
616,2020-01-07T10:00,0.754
617,2020-01-07T10:15,0.512
618,2020-01-07T10:30,0.512
619,2020-01-07T10:45,0.512
620,2020-01-07T11:00,0.512
621,2020-01-07T11:15,0.215
622,2020-01-07T11:30,0.215
623,2020-01-07T11:45,0.215
624,2020-01-07T12:00,0.215
625,2020-01-07T12:15,0.161
626,2020-01-07T12:30,0.161
627,2020-01-07T12:45,0.161
628,2020-01-07T13:00,0.161
629,2020-01-07T13:15,0.119
630,2020-01-07T13:30,0.119
631,2020-01-07T13:45,0.119
632,2020-01-07T14:00,0.119
633,2020-01-07T14:15,0.0
634,2020-01-07T14:30,0.0
635,2020-01-07T14:45,0.0
636,2020-01-07T15:00,0.0
637,2020-01-07T15:15,0.0
638,2020-01-07T15:30,0.0
639,2020-01-07T15:45,0.0
640,2020-01-07T16:00,0.0
641,2020-01-07T16:15,0.0
642,2020-01-07T16:30,0.0
643,2020-01-07T16:45,0.0
644,2020-01-07T17:00,0.0
645,2020-01-07T17:15,0.0
646,2020-01-07T17:30,0.0
647,2020-01-07T17:45,0.0
648,2020-01-07T18:00,0.0
649,2020-01-07T18:15,0.0
650,2020-01-07T18:30,0.0
651,2020-01-07T18:45,0.0
652,2020-01-07T19:00,0.0
653,2020-01-07T19:15,0.0
654,2020-01-07T19:30,0.0
655,2020-01-07T19:45,0.0
656,2020-01-07T20:00,0.0
657,2020-01-07T20:15,0.0
658,2020-01-07T20:30,0.0
659,2020-01-07T20:45,0.0
660,2020-01-07T21:00,0.0
661,2020-01-07T21:15,0.0
662,2020-01-07T21:30,0.0
663,2020-01-07T21:45,0.0
664,2020-01-07T22:00,0.0
665,2020-01-07T22:15,0.0
666,2020-01-07T22:30,0.0
667,2020-01-07T22:45,0.0
668,2020-01-07T23:00,0.0
669,2020-01-07T23:15,0.0
670,2020-01-07T23:30,0.0
671,2020-01-07T23:45,0.0
672,2020-01-08T00:00,0.0
673,2020-01-08T00:15,0.0
674,2020-01-08T00:30,0.0
675,2020-01-08T00:45,0.0
676,2020-01-08T01:00,0.0
677,2020-01-08T01:15,0.0
678,2020-01-08T01:30,0.0
679,2020-01-08T01:45,0.0
680,2020-01-08T02:00,0.0
681,2020-01-08T02:15,0.0
682,2020-01-08T02:30,0.0
683,2020-01-08T02:45,0.0
684,2020-01-08T03:00,0.0
685,2020-01-08T03:15,0.0
686,2020-01-08T03:30,0.0
687,2020-01-08T03:45,0.0
688,2020-01-08T04:00,0.0
689,2020-01-08T04:15,0.0
690,2020-01-08T04:30,0.0
691,2020-01-08T04:45,0.0
692,2020-01-08T05:00,0.0
693,2020-01-08T05:15,0.0
694,2020-01-08T05:30,0.0
695,2020-01-08T05:45,0.0
696,2020-01-08T06:00,0.0
697,2020-01-08T06:15,0.0
698,2020-01-08T06:30,0.0
699,2020-01-08T06:45,0.0
700,2020-01-08T07:00,0.0
701,2020-01-08T07:15,0.0
702,2020-01-08T07:30,0.0
703,2020-01-08T07:45,0.0
704,2020-01-08T08:00,0.0
705,2020-01-08T08:15,0.144
706,2020-01-08T08:30,0.144
707,2020-01-08T08:45,0.144
708,2020-01-08T09:00,0.144
709,2020-01-08T09:15,0.131
710,2020-01-08T09:30,0.131
711,2020-01-08T09:45,0.131
712,2020-01-08T10:00,0.131
713,2020-01-08T10:15,0.17
714,2020-01-08T10:30,0.17
715,2020-01-08T10:45,0.17
716,2020-01-08T11:00,0.17
717,2020-01-08T11:15,0.263
718,2020-01-08T11:30,0.263
719,2020-01-08T11:45,0.263
720,2020-01-08T12:00,0.263
721,2020-01-08T12:15,0.135
722,2020-01-08T12:30,0.135
723,2020-01-08T12:45,0.135
724,2020-01-08T13:00,0.135
725,2020-01-08T13:15,0.0
726,2020-01-08T13:30,0.0
727,2020-01-08T13:45,0.0
728,2020-01-08T14:00,0.0
729,2020-01-08T14:15,0.0
730,2020-01-08T14:30,0.0
731,2020-01-08T14:45,0.0
732,2020-01-08T15:00,0.0
733,2020-01-08T15:15,0.0
734,2020-01-08T15:30,0.0
735,2020-01-08T15:45,0.0
736,2020-01-08T16:00,0.0
737,2020-01-08T16:15,0.0
738,2020-01-08T16:30,0.0
739,2020-01-08T16:45,0.0
740,2020-01-08T17:00,0.0
741,2020-01-08T17:15,0.0
742,2020-01-08T17:30,0.0
743,2020-01-08T17:45,0.0
744,2020-01-08T18:00,0.0
745,2020-01-08T18:15,0.0
746,2020-01-08T18:30,0.0
747,2020-01-08T18:45,0.0
748,2020-01-08T19:00,0.0
749,2020-01-08T19:15,0.0
750,2020-01-08T19:30,0.0
751,2020-01-08T19:45,0.0
752,2020-01-08T20:00,0.0
753,2020-01-08T20:15,0.0
754,2020-01-08T20:30,0.0
755,2020-01-08T20:45,0.0
756,2020-01-08T21:00,0.0
757,2020-01-08T21:15,0.0
758,2020-01-08T21:30,0.0
759,2020-01-08T21:45,0.0
760,2020-01-08T22:00,0.0
761,2020-01-08T22:15,0.0
762,2020-01-08T22:30,0.0
763,2020-01-08T22:45,0.0
764,2020-01-08T23:00,0.0
765,2020-01-08T23:15,0.0
766,2020-01-08T23:30,0.0
767,2020-01-08T23:45,0.0
768,2020-01-09T00:00,0.0
769,2020-01-09T00:15,0.0
770,2020-01-09T00:30,0.0
771,2020-01-09T00:45,0.0
772,2020-01-09T01:00,0.0
773,2020-01-09T01:15,0.0
774,2020-01-09T01:30,0.0
775,2020-01-09T01:45,0.0
776,2020-01-09T02:00,0.0
777,2020-01-09T02:15,0.0
778,2020-01-09T02:30,0.0
779,2020-01-09T02:45,0.0
780,2020-01-09T03:00,0.0
781,2020-01-09T03:15,0.0
782,2020-01-09T03:30,0.0
783,2020-01-09T03:45,0.0
784,2020-01-09T04:00,0.0
785,2020-01-09T04:15,0.0
786,2020-01-09T04:30,0.0
787,2020-01-09T04:45,0.0
788,2020-01-09T05:00,0.0
789,2020-01-09T05:15,0.0
790,2020-01-09T05:30,0.0
791,2020-01-09T05:45,0.0
792,2020-01-09T06:00,0.0
793,2020-01-09T06:15,0.0
794,2020-01-09T06:30,0.0
795,2020-01-09T06:45,0.0
796,2020-01-09T07:00,0.0
797,2020-01-09T07:15,0.191
798,2020-01-09T07:30,0.191
799,2020-01-09T07:45,0.191
800,2020-01-09T08:00,0.191
801,2020-01-09T08:15,0.433
802,2020-01-09T08:30,0.433
803,2020-01-09T08:45,0.433
804,2020-01-09T09:00,0.433
805,2020-01-09T09:15,0.707
806,2020-01-09T09:30,0.707
807,2020-01-09T09:45,0.707
808,2020-01-09T10:00,0.707
809,2020-01-09T10:15,0.669
810,2020-01-09T10:30,0.669
811,2020-01-09T10:45,0.669
812,2020-01-09T11:00,0.669
813,2020-01-09T11:15,0.218
814,2020-01-09T11:30,0.218
815,2020-01-09T11:45,0.218
816,2020-01-09T12:00,0.218
817,2020-01-09T12:15,0.087
818,2020-01-09T12:30,0.087
819,2020-01-09T12:45,0.087
820,2020-01-09T13:00,0.087
821,2020-01-09T13:15,0.0
