interval,Power (W)
2020-01-20T14:00,465.17206
2020-01-20T14:15,464.53717
2020-01-20T14:30,461.45663
2020-01-20T14:45,479.41068
2020-01-20T15:00,488.10757
2020-01-20T15:15,522.2233
2020-01-20T15:30,503.9434
2020-01-20T15:45,459.81592
2020-01-20T16:00,463.2364
2020-01-20T16:15,472.99466
2020-01-20T16:30,556.11774
2020-01-20T16:45,579.22375
2020-01-20T17:00,611.25214
2020-01-20T17:15,626.2549
2020-01-20T17:30,553.83026
2020-01-20T17:45,540.8702
2020-01-20T18:00,492.52533
2020-01-20T18:15,578.93744
2020-01-20T18:30,555.50366
2020-01-20T18:45,613.391
2020-01-20T19:00,652.08923
2020-01-20T19:15,710.79974
2020-01-20T19:30,617.42786
2020-01-20T19:45,626.68726
2020-01-20T20:00,644.3357
2020-01-20T20:15,607.35986
2020-01-20T20:30,716.95966
2020-01-20T20:45,685.8912
2020-01-20T21:00,613.7646
2020-01-20T21:15,601.2046
2020-01-20T21:30,613.60944
2020-01-20T21:45,929.9454
2020-01-20T22:00,2173.999
2020-01-20T22:15,2086.8665
2020-01-20T22:30,917.1561
2020-01-20T22:45,1011.3828
2020-01-20T23:00,883.28394
2020-01-20T23:15,912.0573
2020-01-20T23:30,866.02167
2020-01-20T23:45,928.6016
2020-01-21T00:00,849.41473
2020-01-21T00:15,966.20593
2020-01-21T00:30,919.53516
2020-01-21T00:45,641.3285
2020-01-21T01:00,557.028
2020-01-21T01:15,540.1497
2020-01-21T01:30,602.1326
2020-01-21T01:45,470.22208
2020-01-21T02:00,568.9556
2020-01-21T02:15,560.4653
2020-01-21T02:30,506.68637
2020-01-21T02:45,458.45258
2020-01-21T03:00,458.9476
2020-01-21T03:15,558.759
2020-01-21T03:30,475.29126
2020-01-21T03:45,549.6726
2020-01-21T04:00,561.0282
2020-01-21T04:15,548.3749
2020-01-21T04:30,554.5958
2020-01-21T04:45,477.14163
2020-01-21T05:00,514.5784
2020-01-21T05:15,659.8955
2020-01-21T05:30,539.799
2020-01-21T05:45,585.19806
2020-01-21T06:00,515.67725
2020-01-21T06:15,522.2407
2020-01-21T06:30,467.5045
2020-01-21T06:45,459.33093
2020-01-21T07:00,461.1744
2020-01-21T07:15,475.868
2020-01-21T07:30,547.80084
2020-01-21T07:45,540.91187
2020-01-21T08:00,456.81012
2020-01-21T08:15,447.38815
2020-01-21T08:30,454.51486
2020-01-21T08:45,444.91412
2020-01-21T09:00,454.67935
2020-01-21T09:15,459.32236
2020-01-21T09:30,774.51215
2020-01-21T09:45,844.82965
2020-01-21T10:00,807.1512
2020-01-21T10:15,774.9198
2020-01-21T10:30,727.5345
2020-01-21T10:45,741.3329
2020-01-21T11:00,773.998
2020-01-21T11:15,843.70386
2020-01-21T11:30,886.5126
2020-01-21T11:45,533.3975
2020-01-21T12:00,457.721
2020-01-21T12:15,480.96066
2020-01-21T12:30,791.24994
2020-01-21T12:45,523.79285
2020-01-21T13:00,545.00964
2020-01-21T13:15,632.4806
2020-01-21T13:30,553.8218
2020-01-21T13:45,504.7438
2020-01-21T14:00,482.12894
2020-01-21T14:15,456.4219
2020-01-21T14:30,452.54517
2020-01-21T14:45,452.01703
2020-01-21T15:00,492.85617
2020-01-21T15:15,536.0262
2020-01-21T15:30,513.2446
2020-01-21T15:45,451.22684
2020-01-21T16:00,460.52002
2020-01-21T16:15,455.85083
2020-01-21T16:30,461.06625
2020-01-21T16:45,512.3248
2020-01-21T17:00,587.0107
2020-01-21T17:15,948.1621
2020-01-21T17:30,1044.3096
2020-01-21T17:45,910.5209
2020-01-21T18:00,947.90784
2020-01-21T18:15,1653.5375
2020-01-21T18:30,1279.3168
2020-01-21T18:45,1196.823
2020-01-21T19:00,1111.4309
2020-01-21T19:15,1751.4865
2020-01-21T19:30,1885.4366
2020-01-21T19:45,968.13983
2020-01-21T20:00,986.17914
2020-01-21T20:15,955.8693
2020-01-21T20:30,941.90625
2020-01-21T20:45,1119.2179
2020-01-21T21:00,1163.5845
2020-01-21T21:15,1108.2568
2020-01-21T21:30,776.6321
2020-01-21T21:45,752.34753
2020-01-21T22:00,684.1577
2020-01-21T22:15,610.7961
2020-01-21T22:30,561.04834
2020-01-21T22:45,658.1094
2020-01-21T23:00,747.3753
2020-01-21T23:15,654.37866
2020-01-21T23:30,552.02374
2020-01-21T23:45,569.7897
2020-01-22T00:00,547.2211
2020-01-22T00:15,566.2465
2020-01-22T00:30,682.7463
2020-01-22T00:45,615.70654
2020-01-22T01:00,616.9237
2020-01-22T01:15,585.8125
2020-01-22T01:30,548.8102
2020-01-22T01:45,569.3606
2020-01-22T02:00,532.25336
2020-01-22T02:15,483.59317
2020-01-22T02:30,618.012
2020-01-22T02:45,477.8319
2020-01-22T03:00,462.33838
2020-01-22T03:15,456.2964
2020-01-22T03:30,461.2855
2020-01-22T03:45,455.72372
2020-01-22T04:00,519.15594
2020-01-22T04:15,488.46927
2020-01-22T04:30,582.1377
2020-01-22T04:45,597.91364
2020-01-22T05:00,564.7909
2020-01-22T05:15,811.0427
2020-01-22T05:30,520.089
2020-01-22T05:45,525.689
2020-01-22T06:00,532.6435
2020-01-22T06:15,605.80707
2020-01-22T06:30,633.981
2020-01-22T06:45,584.29205
