interval,Pv,Load,surplus
2019-01-01 00:00:00,11.835999999999995,13.682190222700228,-1.8461902227002334
2019-01-02 00:00:00,46.09599999999999,10.903330065500086,35.192669934499904
2019-01-03 00:00:00,16.968000000000004,13.144463498500043,3.8235365014999605
2019-01-04 00:00:00,1.056,11.03465789690017,-9.97865789690017
2019-01-05 00:00:00,15.647999999999996,18.45239498699948,-2.8043949869994833
2019-01-06 00:00:00,33.53599999999998,12.757791917600114,20.778208082399864
2019-01-07 00:00:00,1.9719999999999995,10.452249152000148,-8.480249152000148
2019-01-08 00:00:00,2.4919999999999995,15.210331852000309,-12.71833185200031
2019-01-09 00:00:00,4.784000000000002,13.201667135499973,-8.417667135499972
2019-01-10 00:00:00,39.06399999999997,11.632597041500048,27.431402958499923
2019-01-11 00:00:00,1.3559999999999992,11.457444381399453,-10.101444381399453
2019-01-12 00:00:00,5.251999999999998,12.499189044600369,-7.247189044600371
2019-01-13 00:00:00,7.239999999999997,13.913925197299704,-6.673925197299708
2019-01-14 00:00:00,52.94400000000001,12.575829662700016,40.36817033729999
2019-01-15 00:00:00,2.999999999999999,11.889876208100302,-8.889876208100304
2019-01-16 00:00:00,3.8279999999999985,10.80139470879976,-6.973394708799762
2019-01-17 00:00:00,43.995999999999995,12.91859126010013,31.077408739899866
2019-01-18 00:00:00,73.09600000000002,11.799127989599581,61.296872010400435
2019-01-19 00:00:00,65.10400000000004,12.594197866800641,52.5098021331994
2019-01-20 00:00:00,83.71199999999999,13.711871350699312,70.00012864930068
2019-01-21 00:00:00,58.87999999999997,13.87067276990092,45.009327230099046
2019-01-22 00:00:00,76.92400000000004,12.86684030349943,64.0571596965006
2019-01-23 00:00:00,74.64000000000001,12.398411487400153,62.24158851259986
2019-01-24 00:00:00,46.563999999999986,13.53177865749967,33.032221342500314
2019-01-25 00:00:00,26.564,13.229183991800253,13.334816008199747
2019-01-26 00:00:00,5.516,13.13773852580016,-7.6217385258001595
2019-01-27 00:00:00,16.176000000000002,11.905396179600302,4.2706038203997
2019-01-28 00:00:00,49.86399999999998,12.110752941399369,37.753247058600614
2019-01-29 00:00:00,58.676000000000016,12.246244635000037,46.42975536499998
2019-01-30 00:00:00,49.48400000000002,17.579659879399966,31.904340120600057
2019-01-31 00:00:00,42.64399999999997,14.930414265900252,27.713585734099716
2019-02-01 00:00:00,35.59199999999999,13.188362517500082,22.40363748249991
2019-02-02 00:00:00,5.104000000000001,11.616023030899669,-6.512023030899668
2019-02-03 00:00:00,7.588,13.862501244300345,-6.274501244300345
2019-02-04 00:00:00,84.63200000000003,10.227121830000215,74.40487816999982
2019-02-05 00:00:00,27.067999999999998,10.510870536399578,16.55712946360042
2019-02-06 00:00:00,55.452000000000005,17.927579767800125,37.52442023219988
2019-02-07 00:00:00,32.059999999999995,10.506398557600278,21.553601442399717
2019-02-08 00:00:00,82.32400000000001,12.43395283169957,69.89004716830044
2019-02-09 00:00:00,64.53999999999996,11.684881466299885,52.85511853370008
2019-02-10 00:00:00,6.072,13.6987630352005,-7.6267630352005
2019-02-11 00:00:00,48.056000000000004,11.310982904799857,36.74501709520015
2019-02-12 00:00:00,101.99600000000002,14.600725928100017,87.3952740719
2019-02-13 00:00:00,4.543999999999999,12.196907437299613,-7.652907437299614
2019-02-14 00:00:00,77.31199999999997,12.353653176200169,64.9583468237998
2019-02-15 00:00:00,111.12400000000005,10.666328581199648,100.4576714188004
2019-02-16 00:00:00,114.53999999999998,12.40460156260042,102.13539843739956
2019-02-17 00:00:00,85.024,11.471752708699569,73.55224729130043
2019-02-18 00:00:00,102.768,10.27778700040062,92.49021299959938
2019-02-19 00:00:00,39.95999999999999,13.181615321399477,26.77838467860051
2019-02-20 00:00:00,42.3,13.972752557800503,28.327247442199493
2019-02-21 00:00:00,27.368000000000002,11.138068314899554,16.229931685100446
2019-02-22 00:00:00,128.75599999999997,11.264709835100348,117.49129016489962
2019-02-23 00:00:00,117.668,11.117321331500078,106.55067866849993
2019-02-24 00:00:00,92.91599999999998,11.532729474199641,81.38327052580034
2019-02-25 00:00:00,122.08399999999997,11.422129828800278,110.6618701711997
2019-02-26 00:00:00,87.81199999999998,9.884833954799888,77.9271660452001
2019-02-27 00:00:00,95.97600000000003,19.252854928599845,76.72314507140018
2019-02-28 00:00:00,93.66799999999994,10.499447907599913,83.16855209240002
2019-03-01 00:00:00,15.631999999999996,10.668991685200126,4.96300831479987
2019-03-02 00:00:00,55.18800000000003,13.571014433200162,41.61698556679987
2019-03-03 00:00:00,16.387999999999998,14.201806025600035,2.1861939743999628
2019-03-04 00:00:00,59.51599999999999,14.437509443700037,45.078490556299954
2019-03-05 00:00:00,85.90000000000002,13.383405944299737,72.51659405570028
2019-03-06 00:00:00,47.84799999999997,10.828899107199957,37.01910089280001
2019-03-07 00:00:00,44.904,11.273158746800616,33.630841253199385
2019-03-08 00:00:00,54.336000000000006,10.123814483599743,44.21218551640026
2019-03-09 00:00:00,73.59199999999998,11.198589201599587,62.393410798400396
2019-03-10 00:00:00,31.004000000000012,12.324391667199961,18.67960833280005
2019-03-11 00:00:00,45.36399999999998,10.301585057100056,35.06241494289993
2019-03-12 00:00:00,75.98800000000003,17.550249899700248,58.43775010029978
2019-03-13 00:00:00,116.84399999999998,12.550103034300262,104.29389696569972
2019-03-14 00:00:00,26.528000000000002,10.539539908699224,15.988460091300778
2019-03-15 00:00:00,56.57599999999999,12.369608586500362,44.20639141349963
2019-03-16 00:00:00,37.90799999999998,11.830034423899633,26.077965576100347
2019-03-17 00:00:00,82.47600000000003,12.675949987900822,69.8000500120992
2019-03-18 00:00:00,68.64399999999996,11.465787400499721,57.17821259950024
2019-03-19 00:00:00,92.41200000000003,11.291401483999834,81.1205985160002
2019-03-20 00:00:00,120.86799999999995,13.350586839000242,107.51741316099971
2019-03-21 00:00:00,38.78400000000002,13.28481560179989,25.49918439820013
2019-03-22 00:00:00,51.212000000000025,13.28481560179989,37.92718439820013
2019-03-23 00:00:00,120.29600000000005,13.28481560179989,107.01118439820016
2019-03-24 00:00:00,141.088,13.591730842100331,127.49626915789966
2019-03-25 00:00:00,43.520000000000024,10.780210556099519,32.739789443900506
2019-03-26 00:00:00,57.02800000000002,10.543398649200753,46.48460135079927
2019-03-27 00:00:00,52.56,12.164972741699785,40.39502725830022
2019-03-28 00:00:00,30.23999999999998,11.096089314699384,19.143910685300597
2019-03-29 00:00:00,86.93999999999998,12.061508237800808,74.87849176219918
2019-03-30 00:00:00,151.624,12.169161791599436,139.45483820840056
2019-03-31 00:00:00,138.9120000000001,15.749970570799633,123.16202942920046
2019-04-01 00:00:00,167.92800000000008,12.11648775410049,155.8115122458996
2019-04-02 00:00:00,148.79999999999998,9.989025063299778,138.8109749367002
2019-04-03 00:00:00,100.676,10.988346373600507,89.6876536263995
2019-04-04 00:00:00,147.72000000000003,20.17842141480014,127.54157858519989
2019-04-05 00:00:00,139.55999999999997,10.461391772799287,129.09860822720069
2019-04-06 00:00:00,144.41599999999988,13.614161832400894,130.801838167599
2019-04-07 00:00:00,151.99999999999994,11.54232823359962,140.45767176640032
2019-04-08 00:00:00,154.99199999999993,10.87509828759994,144.1169017124
2019-04-09 00:00:00,165.268,10.607170901000245,154.66082909899976
2019-04-10 00:00:00,167.82800000000006,12.023948288199788,155.80405171180027
2019-04-11 00:00:00,132.54799999999997,12.110989847999916,120.43701015200006
2019-04-12 00:00:00,102.10800000000003,10.644718708200342,91.46328129179969
2019-04-13 00:00:00,101.41199999999998,12.393289372199433,89.01871062780054
2019-04-14 00:00:00,67.65999999999995,13.76024822060026,53.89975177939969
2019-04-15 00:00:00,170.47999999999993,14.69920629379976,155.78079370620017
2019-04-16 00:00:00,169.87600000000003,12.781615562400473,157.09438443759956
2019-04-17 00:00:00,164.50799999999992,11.755221875499954,152.75277812449997
2019-04-18 00:00:00,162.97599999999997,10.541093738499512,152.43490626150046
2019-04-19 00:00:00,165.6960000000001,12.507475125300516,153.1885248746996
2019-04-20 00:00:00,157.06799999999996,11.271612885499962,145.7963871145
2019-04-21 00:00:00,168.356,11.228390223200222,157.12760977679977
2019-04-22 00:00:00,172.18800000000002,11.327535496599012,160.860464503401
2019-04-23 00:00:00,144.632,17.987576598200576,126.64442340179943
2019-04-24 00:00:00,146.63600000000005,13.02673727939964,133.6092627206004
2019-04-25 00:00:00,161.73600000000005,9.486163245800524,152.24983675419952
2019-04-26 00:00:00,115.936,14.775560286700056,101.16043971329995
2019-04-27 00:00:00,114.11200000000001,11.990747239299708,102.1212527607003
2019-04-28 00:00:00,80.516,12.870831737999652,67.64516826200035
2019-04-29 00:00:00,75.36000000000001,9.919470065599851,65.44052993440016
2019-04-30 00:00:00,176.38800000000003,11.35258100520059,165.03541899479944
2019-05-01 00:00:00,142.8759999999999,12.733448031600345,130.14255196839954
2019-05-02 00:00:00,76.35999999999996,16.01068966259936,60.349310337400595
2019-05-03 00:00:00,127.61600000000004,12.802068142200367,114.81393185779967
2019-05-04 00:00:00,73.428,12.186142930199821,61.241857069800176
2019-05-05 00:00:00,160.98400000000004,10.127066970600026,150.8569330294
2019-05-06 00:00:00,141.0559999999999,12.25123939360037,128.80476060639953
2019-05-07 00:00:00,163.06,10.294335338398923,152.76566466160108
2019-05-08 00:00:00,107.50799999999992,11.895792305400391,95.61220769459953
2019-05-09 00:00:00,95.63999999999999,10.125879120399985,85.5141208796
2019-05-10 00:00:00,102.05200000000002,10.840604284199797,91.21139571580022
2019-05-11 00:00:00,60.48,17.692547386001024,42.78745261399897
2019-05-12 00:00:00,155.704,10.886323740499392,144.81767625950062
2019-05-13 00:00:00,167.78799999999995,12.435546598499968,155.3524534015
2019-05-14 00:00:00,153.21599999999992,10.397273234999373,142.81872676500055
2019-05-15 00:00:00,126.956,12.180305300400503,114.7756946995995
2019-05-16 00:00:00,34.175999999999995,17.094804736600054,17.08119526339994
2019-05-17 00:00:00,136.62399999999997,11.112710583200167,125.5112894167998
2019-05-18 00:00:00,171.94400000000013,11.417837194499953,160.52616280550018
2019-05-19 00:00:00,140.43999999999994,10.134391860100548,130.3056081398994
2019-05-20 00:00:00,97.45600000000003,10.387372580998997,87.06862741900103
2019-05-21 00:00:00,122.53999999999999,12.488415143699967,110.05158485630002
2019-05-22 00:00:00,51.98399999999999,12.579400349600292,39.404599650399696
2019-05-23 00:00:00,151.14800000000005,12.295310279099795,138.85268972090026
2019-05-24 00:00:00,137.4080000000001,12.29531027900066,125.11268972099944
2019-05-25 00:00:00,140.588,12.295310279099795,128.2926897209002
2019-05-26 00:00:00,126.74000000000004,12.29531027899975,114.44468972100029
2019-05-27 00:00:00,107.09999999999998,12.295310279099795,94.80468972090019
2019-05-28 00:00:00,78.9239999999999,15.535355399200853,63.38864460079904
2019-05-29 00:00:00,170.5639999999999,11.702154790599705,158.8618452094002
2019-05-30 00:00:00,164.16,13.252536803599467,150.90746319640053
2019-05-31 00:00:00,93.31600000000002,12.21131712100032,81.1046828789997
2019-06-01 00:00:00,157.04399999999995,11.928994308899746,145.1150056911002
2019-06-02 00:00:00,155.34799999999993,11.48950308229996,143.85849691769997
2019-06-03 00:00:00,165.79199999999992,11.140849353000702,154.6511506469992
2019-06-04 00:00:00,142.04000000000002,11.486693235399796,130.55330676460022
2019-06-05 00:00:00,159.5959999999999,14.254670894999435,145.34132910500045
2019-06-06 00:00:00,104.82000000000004,12.594663677799872,92.22533632220016
2019-06-07 00:00:00,170.2240000000001,12.237997030800214,157.9860029691999
2019-06-08 00:00:00,170.1999999999999,10.521815726400746,159.67818427359916
2019-06-09 00:00:00,162.9439999999999,9.970455400699391,152.9735445993005
2019-06-10 00:00:00,101.00800000000007,11.789889538700661,89.2181104612994
2019-06-11 00:00:00,118.55200000000002,10.397374571999533,108.15462542800049
2019-06-12 00:00:00,148.72800000000007,12.060921637999854,136.6670783620002
2019-06-13 00:00:00,147.836,13.468379674600326,134.36762032539968
2019-06-14 00:00:00,144.2239999999999,10.627654849099597,133.5963451509003
2019-06-15 00:00:00,126.07999999999996,15.120690888499665,110.95930911150029
2019-06-16 00:00:00,118.0959999999999,11.534874706199844,106.56112529380006
2019-06-17 00:00:00,148.04000000000016,12.350349137100238,135.68965086289992
2019-06-18 00:00:00,166.2959999999999,12.210699323301014,154.0853006766989
2019-06-19 00:00:00,112.72800000000002,12.424135057399324,100.3038649426007
2019-06-20 00:00:00,111.53200000000004,11.287408877599773,100.24459112240027
2019-06-21 00:00:00,137.88,10.971098532800168,126.90890146719983
2019-06-22 00:00:00,150.316,11.134423197499926,139.18157680250008
2019-06-23 00:00:00,171.0879999999999,12.521455058500578,158.56654494149933
2019-06-24 00:00:00,168.12399999999997,11.62433288559987,156.4996671144001
2019-06-25 00:00:00,162.61199999999994,16.80248435839985,145.8095156416001
2019-06-26 00:00:00,155.32399999999996,11.761412389399993,143.56258761059996
2019-06-27 00:00:00,175.212,15.907477129199833,159.30452287080016
2019-06-28 00:00:00,148.58800000000008,12.673573054899862,135.91442694510022
2019-06-29 00:00:00,169.60800000000003,10.868144052600655,158.73985594739938
2019-06-30 00:00:00,165.2600000000001,9.72582633549973,155.53417366450037
2019-07-01 00:00:00,150.548,12.916860404599902,137.6311395954001
2019-07-02 00:00:00,171.048,9.405530293400261,161.64246970659974
2019-07-03 00:00:00,164.4119999999999,9.266848353000569,155.14515164699932
2019-07-04 00:00:00,165.1879999999999,10.43931554699884,154.74868445300106
2019-07-05 00:00:00,120.584,15.202625047500076,105.38137495249993
2019-07-06 00:00:00,113.86800000000011,14.666250290099923,99.20174970990018
2019-07-07 00:00:00,126.44399999999996,11.552248439699724,114.89175156030024
2019-07-08 00:00:00,145.40400000000002,10.901197033500464,134.50280296649956
2019-07-09 00:00:00,163.96799999999988,11.24449593129975,152.72350406870012
2019-07-10 00:00:00,122.00000000000003,9.952418166400092,112.04758183359993
2019-07-11 00:00:00,155.3079999999999,10.330101451500013,144.9778985484999
2019-07-12 00:00:00,60.78799999999999,16.750500390900015,44.037499609099974
2019-07-13 00:00:00,148.952,10.665893330099607,138.2861066699004
2019-07-14 00:00:00,110.264,6.918938404000982,103.34506159599901
2019-07-15 00:00:00,139.54000000000002,6.83123764550055,132.70876235449947
2019-07-16 00:00:00,104.08800000000002,6.798415807199489,97.28958419280053
2019-07-17 00:00:00,169.09200000000007,6.851794297699597,162.24020570230047
2019-07-18 00:00:00,163.10399999999996,7.776756361000478,155.32724363899948
2019-07-19 00:00:00,126.09600000000005,6.952710090899017,119.14328990910103
2019-07-20 00:00:00,105.764,11.856486032200337,93.90751396779966
2019-07-21 00:00:00,152.79200000000003,12.961433316900184,139.83056668309985
2019-07-22 00:00:00,91.988,10.446432509200347,81.54156749079965
2019-07-23 00:00:00,164.51999999999998,11.158845246000055,153.36115475399993
2019-07-24 00:00:00,147.20000000000005,10.877558398199652,136.3224416018004
2019-07-25 00:00:00,154.204,11.852450325800419,142.3515496741996
